Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: False 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 415, LB: 33452088.662433654, (exp UB:33150889.56393117),  Gap: -0.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 476, LB: 34363908.99014813, (exp UB:22311650.930336542),  Gap: -54.02,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 527, LB: 34364032.12185177, (exp UB:20688949.882850103),  Gap: -66.10,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 577, LB: 34364053.16183506, (exp UB:17881764.29208623),  Gap: -92.17,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 637, LB: 34364131.632315055, (exp UB:16804998.738570075),  Gap: -104.49,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 707, LB: 34366600.6137114, (exp UB:21834964.233073726),  Gap: -57.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 783, LB: 34366600.82571141, (exp UB:19613576.675908312),  Gap: -75.22,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 860, LB: 34364214.50444211, (exp UB:20944241.11270682),  Gap: -64.07,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 923, LB: 34368732.173994556, (exp UB:24868348.096292004),  Gap: -38.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 1050, LB: 34375126.0760244, (exp UB:18373183.062152505),  Gap: -87.09,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 1139, LB: 34375874.08613888, (exp UB:19937166.831898104),  Gap: -72.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 1242, LB: 34374957.03452212, (exp UB:23965779.567589313),  Gap: -43.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 1317, LB: 34375159.88576211, (exp UB:22703578.51488422),  Gap: -51.41,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 1417, LB: 34375186.65549232, (exp UB:27737312.5437124),  Gap: -23.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 1563, LB: 34375995.1567533, (exp UB:15193450.842879724),  Gap: -126.26,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 1639, LB: 34378809.83155033, (exp UB:33432529.64755758),  Gap: -2.83,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 1747, LB: 34376174.22142586, (exp UB:14908879.28521735),  Gap: -130.58,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 1851, LB: 34376337.40569509, (exp UB:21596342.985434964),  Gap: -59.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 1944, LB: 34376769.678258866, (exp UB:15361299.157011405),  Gap: -123.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 2055, LB: 34377758.104806766, (exp UB:17516352.398012392),  Gap: -96.26,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 2151, LB: 34383538.837172724, (exp UB:19527623.0290468),  Gap: -76.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 2304, LB: 34384409.744751185, (exp UB:16245495.527129937),  Gap: -111.66,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 2437, LB: 34406980.6065606, (exp UB:26669978.556354053),  Gap: -29.01,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 2518, LB: 34408093.913870946, (exp UB:19756778.472868577),  Gap: -74.16,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 2606, LB: 34413343.37087984, (exp UB:17568484.354008555),  Gap: -95.88,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 2712, LB: 34416843.17488304, (exp UB:18483175.640233897),  Gap: -86.21,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 2919, LB: 34426994.43085489, (exp UB:29047669.361613274),  Gap: -18.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 3052, LB: 34434972.36455122, (exp UB:17040897.866718188),  Gap: -102.07,  Fixed x: False,  Fixed thetavar: False  
