Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 4209, LB: 1007660.9322130877, (exp UB:1151541.4209458297),  Gap: 12.49,  Fixed x: True,  Fixed thetavar: True  
Iteration: 2, Duration: 4228, LB: 1007660.9569320956, (exp UB:1512831.382595323),  Gap: 33.39,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 4244, LB: 1007660.960414237, (exp UB:1009258.5545636448),  Gap: 0.16,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 4, Duration: 4279, LB: 1007649.8726839523, (exp UB:1921001.4472009959),  Gap: 47.55,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 4303, LB: 1007649.8767231378, (exp UB:1011107.9446054681),  Gap: 0.34,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 4332, LB: 1007650.5361617117, (exp UB:1009075.690350593),  Gap: 0.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 4366, LB: 1007649.9107361552, (exp UB:1157032.6563129956),  Gap: 12.91,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 4397, LB: 1007650.9021725748, (exp UB:1009730.650938916),  Gap: 0.21,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 4426, LB: 1007650.6258196926, (exp UB:1012183.4533504774),  Gap: 0.45,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 4461, LB: 1007650.4504692372, (exp UB:1009907.2020683477),  Gap: 0.22,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 4494, LB: 1007653.0049208933, (exp UB:1011529.2791773815),  Gap: 0.38,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 4529, LB: 1007650.7275967433, (exp UB:1011923.0743041035),  Gap: 0.42,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 4590, LB: 1007659.6896485348, (exp UB:1024311.510208989),  Gap: 1.63,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 4658, LB: 1007855.7759119247, (exp UB:1015906.8493726453),  Gap: 0.79,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 4715, LB: 1007881.6653592563, (exp UB:1009186.3993876931),  Gap: 0.13,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 4776, LB: 1007960.1563474119, (exp UB:1012260.9523395959),  Gap: 0.42,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 4852, LB: 1008571.9527769741, (exp UB:1009616.4145450842),  Gap: 0.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 4918, LB: 1008635.4995850117, (exp UB:1011333.6873599937),  Gap: 0.27,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 4983, LB: 1009045.9907076963, (exp UB:1015563.5634096685),  Gap: 0.64,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 5064, LB: 1009443.3279484162, (exp UB:1011335.8903756711),  Gap: 0.19,  Fixed x: True,  Fixed thetavar: True  
Iteration: 21, Duration: 5129, LB: 1010117.2683572393, (exp UB:1012190.6013093075),  Gap: 0.20,  Fixed x: True,  Fixed thetavar: True  
