Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: False 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 150, LB: 0.0, (exp UB:450484637.7207365),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 186, LB: 0.1316362026435009, (exp UB:460023444.82174253),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 218, LB: 0.14249665641985865, (exp UB:451467509.49383265),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 248, LB: 0.14258862453060842, (exp UB:405920392.38953555),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 283, LB: 0.14242930744847798, (exp UB:435318718.12265897),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 318, LB: 0.14259470342292363, (exp UB:467594492.3250636),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 363, LB: 0.14264243722572043, (exp UB:420819903.68177766),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 401, LB: 0.1426774297121134, (exp UB:421695674.40574026),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 448, LB: 0.14300813253083322, (exp UB:376565882.178732),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 487, LB: 0.15035650208294343, (exp UB:457672799.54539734),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 11, Duration: 561, LB: 0.18200000000000002, (exp UB:390747342.1046879),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 628, LB: 0.1921772014785731, (exp UB:347668075.8881675),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 693, LB: 0.193, (exp UB:370261676.62133336),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 781, LB: 0.194, (exp UB:418352293.6100448),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 895, LB: 0.198, (exp UB:325054908.8107296),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 957, LB: 0.201, (exp UB:244940996.38815913),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 1015, LB: 0.201, (exp UB:248520906.31803972),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 1131, LB: 0.202, (exp UB:284734651.38977075),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 1205, LB: 0.21100000000000002, (exp UB:417527759.207504),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 1309, LB: 0.2149806274947535, (exp UB:221439734.59158587),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 1405, LB: 0.24100000000000002, (exp UB:304248315.96351844),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
