Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 2155, LB: 1040380.7453089086, (exp UB:1283450.3933293237),  Gap: 18.94,  Fixed x: True,  Fixed thetavar: True  
Iteration: 2, Duration: 2168, LB: 1040380.7745115202, (exp UB:1039179.7044438552),  Gap: -0.12,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 3, Duration: 2188, LB: 1040104.0164445825, (exp UB:1383681.7805561698),  Gap: 24.83,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 2203, LB: 1040104.0257668216, (exp UB:1038315.3601205),  Gap: -0.17,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 2219, LB: 1040104.0322024364, (exp UB:1042852.7768579317),  Gap: 0.26,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 2234, LB: 1040104.0333118299, (exp UB:1042105.4229996247),  Gap: 0.19,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 2249, LB: 1040104.0389846717, (exp UB:1040493.4325412896),  Gap: 0.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 2266, LB: 1040104.0434713423, (exp UB:1040924.0151259123),  Gap: 0.08,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 2282, LB: 1040104.0477235017, (exp UB:1112401.1031070878),  Gap: 6.50,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 2299, LB: 1040104.0493154555, (exp UB:1038444.974145256),  Gap: -0.16,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 2317, LB: 1040104.0508021136, (exp UB:1044240.9889432288),  Gap: 0.40,  Fixed x: True,  Fixed thetavar: True  
