Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 91, LB: 15901164.790560909, (exp UB:14220614.97246513),  Gap: -11.82,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 108, LB: 15901172.800527627, (exp UB:9358484.404462047),  Gap: -69.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 128, LB: 16075139.94194385, (exp UB:18755038.744804144),  Gap: 14.29,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 146, LB: 16121354.409236204, (exp UB:15638914.848708846),  Gap: -3.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 160, LB: 16121371.794957064, (exp UB:13969875.114450615),  Gap: -15.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 181, LB: 16122014.063130626, (exp UB:11418075.608452244),  Gap: -41.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 195, LB: 16122129.757269086, (exp UB:13491573.871696677),  Gap: -19.50,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 211, LB: 16122990.113217052, (exp UB:12723355.537410256),  Gap: -26.72,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 226, LB: 16122993.78693667, (exp UB:14372711.618126849),  Gap: -12.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 249, LB: 16123461.977644539, (exp UB:15696333.33311103),  Gap: -2.72,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 261, LB: 16123461.977644539, (exp UB:15268151.798186801),  Gap: -5.60,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 278, LB: 16124025.44070884, (exp UB:10252203.750770032),  Gap: -57.27,  Fixed x: False,  Fixed thetavar: False  
