Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 1568, LB: 65190077.76353512, (exp UB:97258892.0618639),  Gap: 32.97,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 1874, LB: 65190079.63123775, (exp UB:31309835.865149073),  Gap: -108.21,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 3, Duration: 2010, LB: 65191285.59094352, (exp UB:29626120.61172143),  Gap: -120.05,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 2147, LB: 65191200.74069606, (exp UB:28226041.478160344),  Gap: -130.96,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 2282, LB: 65191679.54891543, (exp UB:30661891.46533172),  Gap: -112.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 2436, LB: 65191778.923564926, (exp UB:30902252.670663834),  Gap: -110.96,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 2666, LB: 65193397.601789, (exp UB:29748741.326757785),  Gap: -119.15,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 2844, LB: 65195424.05167867, (exp UB:27513723.972364515),  Gap: -136.96,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 3082, LB: 65193384.131134026, (exp UB:32236106.819602802),  Gap: -102.24,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 3296, LB: 65194055.543711156, (exp UB:31385185.815248642),  Gap: -107.72,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 3471, LB: 65196181.58471544, (exp UB:28880659.156768635),  Gap: -125.74,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 3733, LB: 65192359.44825107, (exp UB:33043500.94693293),  Gap: -97.29,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 3933, LB: 65193481.254488155, (exp UB:31743899.595525317),  Gap: -105.37,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 4103, LB: 65194212.507744454, (exp UB:29524207.649960153),  Gap: -120.82,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 4318, LB: 65195462.229587756, (exp UB:28560332.819159877),  Gap: -128.27,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 4622, LB: 65192558.2626863, (exp UB:32085722.76866454),  Gap: -103.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 4879, LB: 65197693.95621504, (exp UB:30956404.847118568),  Gap: -110.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 5400, LB: 65192696.42453241, (exp UB:31498103.606358133),  Gap: -106.97,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 5787, LB: 65196871.15253009, (exp UB:30430231.50698807),  Gap: -114.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 6091, LB: 65198207.36889565, (exp UB:30392841.09882624),  Gap: -114.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 6447, LB: 65198564.754910216, (exp UB:31861457.08286896),  Gap: -104.63,  Fixed x: False,  Fixed thetavar: False  
