Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 1221, LB: 111478.39763333336, (exp UB:113746.71849078295),  Gap: 1.99,  Fixed x: True,  Fixed thetavar: True  
Iteration: 2, Duration: 1227, LB: 111478.39921812557, (exp UB:114275.31128941555),  Gap: 2.45,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 1235, LB: 111478.39763333336, (exp UB:113675.00430958334),  Gap: 1.93,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 1244, LB: 112056.5959800526, (exp UB:113365.94838884623),  Gap: 1.15,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 1254, LB: 113251.49255594183, (exp UB:115181.85315659604),  Gap: 1.68,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 1264, LB: 115775.93100536076, (exp UB:116655.10873354705),  Gap: 0.75,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 7, Duration: 1277, LB: 111650.58453333333, (exp UB:112945.22429999999),  Gap: 1.15,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 1292, LB: 111650.53572942376, (exp UB:115148.38565620926),  Gap: 3.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 1307, LB: 111777.03898708346, (exp UB:856489.2774707758),  Gap: 86.95,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 1332, LB: 113258.05169333337, (exp UB:114738.67048797641),  Gap: 1.29,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 1355, LB: 113296.5326524425, (exp UB:116183.56538985686),  Gap: 2.48,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 1385, LB: 114078.60696141419, (exp UB:115918.55208605574),  Gap: 1.59,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 1415, LB: 114364.65772683245, (exp UB:116986.89497078279),  Gap: 2.24,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 1445, LB: 114590.51726214126, (exp UB:115921.68797100506),  Gap: 1.15,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 1471, LB: 115046.98405916258, (exp UB:116689.35838817108),  Gap: 1.41,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 1505, LB: 115568.44388570265, (exp UB:117992.60531369626),  Gap: 2.05,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 1533, LB: 115712.07736529864, (exp UB:116726.14049631465),  Gap: 0.87,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 1563, LB: 115934.40860752937, (exp UB:117057.98388284897),  Gap: 0.96,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 1594, LB: 116461.28315592367, (exp UB:117522.76257939314),  Gap: 0.90,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 1629, LB: 116556.20782329603, (exp UB:117657.41517192147),  Gap: 0.94,  Fixed x: True,  Fixed thetavar: True  
