Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 14338, LB: 1017385.2294175158, (exp UB:1019499.0162732343),  Gap: 0.21,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 2, Duration: 14379, LB: 1017351.7461139353, (exp UB:1019500.9901568055),  Gap: 0.21,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 14415, LB: 1017351.7462694109, (exp UB:1017748.6879929095),  Gap: 0.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 14454, LB: 1017351.7509705272, (exp UB:1018420.9142591011),  Gap: 0.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 14498, LB: 1017351.7546763819, (exp UB:1017488.1581442223),  Gap: 0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 14542, LB: 1017351.7576921511, (exp UB:1017531.2428198858),  Gap: 0.02,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 14586, LB: 1017351.764329303, (exp UB:1017493.8519494575),  Gap: 0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 14636, LB: 1017351.7727264989, (exp UB:1017442.404370709),  Gap: 0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 14688, LB: 1017351.9212052107, (exp UB:1017130.5680082949),  Gap: -0.02,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 14743, LB: 1017351.9562052059, (exp UB:1019794.4430926646),  Gap: 0.24,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 14807, LB: 1017352.0852052055, (exp UB:1018740.8045067303),  Gap: 0.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 14866, LB: 1017352.2362734313, (exp UB:1017129.8066740566),  Gap: -0.02,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 14929, LB: 1017353.4342645801, (exp UB:1017474.4880264319),  Gap: 0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 14995, LB: 1017430.6549350504, (exp UB:1020135.4151745748),  Gap: 0.27,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 15067, LB: 1017487.1010126211, (exp UB:1026351.030390372),  Gap: 0.86,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 15131, LB: 1017540.0560552859, (exp UB:1017362.9104186054),  Gap: -0.02,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 15195, LB: 1017618.5379455623, (exp UB:1016804.4088316852),  Gap: -0.08,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 15263, LB: 1017842.5406762455, (exp UB:1020451.3312187729),  Gap: 0.26,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 15328, LB: 1017953.2403969233, (exp UB:1018697.128202261),  Gap: 0.07,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 15410, LB: 1017999.6467602116, (exp UB:1019312.5519049871),  Gap: 0.13,  Fixed x: True,  Fixed thetavar: True  
Iteration: 21, Duration: 15479, LB: 1017990.5333894127, (exp UB:1020624.3404438237),  Gap: 0.26,  Fixed x: True,  Fixed thetavar: True  
Iteration: 22, Duration: 15550, LB: 1017993.4732493596, (exp UB:1018575.1250994888),  Gap: 0.06,  Fixed x: True,  Fixed thetavar: True  
Iteration: 23, Duration: 15629, LB: 1018117.7249077908, (exp UB:1019782.5100731687),  Gap: 0.16,  Fixed x: True,  Fixed thetavar: True  
Iteration: 24, Duration: 15709, LB: 1018165.688863242, (exp UB:1021083.562103709),  Gap: 0.29,  Fixed x: True,  Fixed thetavar: True  
Iteration: 25, Duration: 15793, LB: 1018227.4015504239, (exp UB:1018900.3233617538),  Gap: 0.07,  Fixed x: True,  Fixed thetavar: True  
Iteration: 26, Duration: 15878, LB: 1018224.9977997051, (exp UB:1017719.9209725086),  Gap: -0.05,  Fixed x: True,  Fixed thetavar: True  
Iteration: 27, Duration: 15958, LB: 1018398.6327577773, (exp UB:1018634.3479167206),  Gap: 0.02,  Fixed x: True,  Fixed thetavar: True  
Iteration: 28, Duration: 16044, LB: 1018325.4006348081, (exp UB:1019976.7033620588),  Gap: 0.16,  Fixed x: True,  Fixed thetavar: True  
Iteration: 29, Duration: 16128, LB: 1018319.4733698203, (exp UB:1021428.2573285454),  Gap: 0.30,  Fixed x: True,  Fixed thetavar: True  
Iteration: 30, Duration: 16211, LB: 1018318.2821759077, (exp UB:1020206.3229139885),  Gap: 0.19,  Fixed x: True,  Fixed thetavar: True  
Iteration: 31, Duration: 16306, LB: 1018413.0243457427, (exp UB:1017992.9690906876),  Gap: -0.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 32, Duration: 16410, LB: 1018329.295020655, (exp UB:1023424.7180113349),  Gap: 0.50,  Fixed x: True,  Fixed thetavar: True  
Iteration: 33, Duration: 16499, LB: 1018389.4399731458, (exp UB:1022197.7072436572),  Gap: 0.37,  Fixed x: True,  Fixed thetavar: True  
Iteration: 34, Duration: 16594, LB: 1018336.9559661066, (exp UB:1018206.6007995093),  Gap: -0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 35, Duration: 16687, LB: 1018337.0122716513, (exp UB:1018207.8585830195),  Gap: -0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 36, Duration: 16789, LB: 1018386.2829837746, (exp UB:1020216.1900892664),  Gap: 0.18,  Fixed x: True,  Fixed thetavar: True  
Iteration: 37, Duration: 16892, LB: 1018422.6516400794, (exp UB:1017865.9235850472),  Gap: -0.05,  Fixed x: True,  Fixed thetavar: True  
Iteration: 38, Duration: 16994, LB: 1018420.2189992913, (exp UB:1018946.6281076192),  Gap: 0.05,  Fixed x: True,  Fixed thetavar: True  
Iteration: 39, Duration: 17105, LB: 1018347.6532365568, (exp UB:1017029.1053189182),  Gap: -0.13,  Fixed x: True,  Fixed thetavar: True  
Iteration: 40, Duration: 17227, LB: 1018405.2510909917, (exp UB:1018596.8449878122),  Gap: 0.02,  Fixed x: True,  Fixed thetavar: True  
Iteration: 41, Duration: 17334, LB: 1018406.0561749624, (exp UB:1017555.6571240708),  Gap: -0.08,  Fixed x: True,  Fixed thetavar: True  
Iteration: 42, Duration: 17444, LB: 1018408.505874605, (exp UB:1018235.0178170254),  Gap: -0.02,  Fixed x: True,  Fixed thetavar: True  
Iteration: 43, Duration: 17558, LB: 1018396.5578208388, (exp UB:1019988.5332320456),  Gap: 0.16,  Fixed x: True,  Fixed thetavar: True  
Iteration: 44, Duration: 17671, LB: 1018410.4134396648, (exp UB:1018723.7941056184),  Gap: 0.03,  Fixed x: True,  Fixed thetavar: True  
Iteration: 45, Duration: 17787, LB: 1018403.1298306884, (exp UB:1020438.1230580544),  Gap: 0.20,  Fixed x: True,  Fixed thetavar: True  
Iteration: 46, Duration: 17905, LB: 1018418.3901866778, (exp UB:1018993.3446567577),  Gap: 0.06,  Fixed x: True,  Fixed thetavar: True  
Iteration: 47, Duration: 18028, LB: 1018429.7849643765, (exp UB:1019796.0303372293),  Gap: 0.13,  Fixed x: True,  Fixed thetavar: True  
