Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 5513, LB: 4874038.077635065, (exp UB:5769424.614878185),  Gap: 15.52,  Fixed x: True,  Fixed thetavar: True  
Iteration: 2, Duration: 5541, LB: 4874083.855836161, (exp UB:5166149.088967879),  Gap: 5.65,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 5569, LB: 4875778.032152008, (exp UB:4989639.834085743),  Gap: 2.28,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 5609, LB: 5225422.300288156, (exp UB:6095299.957001859),  Gap: 14.27,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 5649, LB: 5456755.316233773, (exp UB:7594920.4941121815),  Gap: 28.15,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 5680, LB: 5582438.31674296, (exp UB:6704374.91164336),  Gap: 16.73,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 5712, LB: 5603383.078463963, (exp UB:6791099.858658503),  Gap: 17.49,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 5742, LB: 5650746.548687131, (exp UB:5816390.507305901),  Gap: 2.85,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 5764, LB: 5659869.769703492, (exp UB:7675738.419400003),  Gap: 26.26,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 5786, LB: 5666987.888090676, (exp UB:5600620.625866852),  Gap: -1.18,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 11, Duration: 5871, LB: 4873003.395118512, (exp UB:4946885.137316348),  Gap: 1.49,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 5926, LB: 4873030.749472809, (exp UB:5881954.793398749),  Gap: 17.15,  Fixed x: True,  Fixed thetavar: True  
