Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 688, LB: 19323.75645773092, (exp UB:651475.7538600442),  Gap: 97.03,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 696, LB: 19323.75645773092, (exp UB:716028.6755285455),  Gap: 97.30,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 707, LB: 19323.75645773092, (exp UB:788273.8806156314),  Gap: 97.55,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 714, LB: 19323.75645773092, (exp UB:1457922.351408661),  Gap: 98.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 720, LB: 19323.75645773092, (exp UB:406883.0379315673),  Gap: 95.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 726, LB: 19323.75645773092, (exp UB:1119869.0638989394),  Gap: 98.27,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 732, LB: 19323.75645773092, (exp UB:649673.6890621744),  Gap: 97.03,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 738, LB: 19323.75645773092, (exp UB:848739.074871197),  Gap: 97.72,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 743, LB: 19323.75645773092, (exp UB:832999.097198383),  Gap: 97.68,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 749, LB: 19323.75645773092, (exp UB:638905.5780875228),  Gap: 96.98,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 11, Duration: 800, LB: 19324.264264124744, (exp UB:856531.3835861052),  Gap: 97.74,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 815, LB: 19324.351625246334, (exp UB:1565201.5961027362),  Gap: 98.77,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 827, LB: 19324.357756125293, (exp UB:1629114.0144436336),  Gap: 98.81,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 842, LB: 19324.3633678244, (exp UB:893831.0307103008),  Gap: 97.84,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 863, LB: 19325.449777579153, (exp UB:1612679.312203249),  Gap: 98.80,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 876, LB: 19324.380035158803, (exp UB:1084280.2328839963),  Gap: 98.22,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 934, LB: 19324.496264126792, (exp UB:284844.54093146836),  Gap: 93.22,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 952, LB: 19324.59262162806, (exp UB:951640.5870232655),  Gap: 97.97,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 991, LB: 77132.82373250401, (exp UB:828604.319235989),  Gap: 90.69,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 1007, LB: 77132.8613505561, (exp UB:1536627.7475889903),  Gap: 94.98,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 1038, LB: 77132.93098034963, (exp UB:1045526.6388515165),  Gap: 92.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 1060, LB: 77132.90126952222, (exp UB:1125052.1310402178),  Gap: 93.14,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 1085, LB: 77132.89427019034, (exp UB:1405637.390400602),  Gap: 94.51,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 1100, LB: 77132.93116230972, (exp UB:2178937.5386089156),  Gap: 96.46,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 1135, LB: 77132.93097601182, (exp UB:1213390.467378127),  Gap: 93.64,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 1159, LB: 77132.91526619579, (exp UB:1606687.7392060822),  Gap: 95.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 1188, LB: 77132.91285059105, (exp UB:1538125.2180745457),  Gap: 94.99,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 1226, LB: 77132.92925909166, (exp UB:1326678.339257632),  Gap: 94.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 1249, LB: 77132.95854036855, (exp UB:888378.2855957212),  Gap: 91.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 1276, LB: 77132.92640253626, (exp UB:1323100.4898704572),  Gap: 94.17,  Fixed x: False,  Fixed thetavar: False  
