Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 1142, LB: 123667.88124447214, (exp UB:226354.6225042193),  Gap: 45.37,  Fixed x: True,  Fixed thetavar: True  
Iteration: 2, Duration: 1149, LB: 123667.88947542061, (exp UB:125562.2348870233),  Gap: 1.51,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 1156, LB: 123667.8894825389, (exp UB:124795.23049624226),  Gap: 0.90,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 4, Duration: 1164, LB: 123590.43699442768, (exp UB:125030.62235424775),  Gap: 1.15,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 1172, LB: 123590.44696626725, (exp UB:124689.71296717502),  Gap: 0.88,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 1181, LB: 123592.64301603384, (exp UB:124727.22811513035),  Gap: 0.91,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 1198, LB: 123688.59653333336, (exp UB:441855.33690655604),  Gap: 72.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 1211, LB: 123688.8635333333, (exp UB:124896.26319904483),  Gap: 0.97,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 1224, LB: 124071.60687050757, (exp UB:125604.62955259097),  Gap: 1.22,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 1243, LB: 124801.5112326022, (exp UB:125793.6645334345),  Gap: 0.79,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 1261, LB: 125652.20663013862, (exp UB:127649.18864250519),  Gap: 1.56,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 1277, LB: 126627.70476667481, (exp UB:126914.63172647862),  Gap: 0.23,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 1294, LB: 126932.71656800661, (exp UB:228189.84931907925),  Gap: 44.37,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 1315, LB: 128413.74928955812, (exp UB:129070.57407496969),  Gap: 0.51,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 1333, LB: 128808.58426408992, (exp UB:157454.27486466314),  Gap: 18.19,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 1351, LB: 128817.0016429372, (exp UB:335155.8588775607),  Gap: 61.57,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 1372, LB: 128871.03541856306, (exp UB:129049.67543983014),  Gap: 0.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 1392, LB: 128871.11919694529, (exp UB:241783.81577734018),  Gap: 46.70,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 1413, LB: 128947.2296217706, (exp UB:1251016.8195808365),  Gap: 89.69,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 1434, LB: 128947.26762177063, (exp UB:941681.1289625169),  Gap: 86.31,  Fixed x: True,  Fixed thetavar: True  
Iteration: 21, Duration: 1453, LB: 129114.36852645979, (exp UB:129139.1203164487),  Gap: 0.02,  Fixed x: True,  Fixed thetavar: True  
Iteration: 22, Duration: 1475, LB: 129101.91136280628, (exp UB:130134.9288105446),  Gap: 0.79,  Fixed x: True,  Fixed thetavar: True  
Iteration: 23, Duration: 1500, LB: 129434.79872597617, (exp UB:363751.2976015725),  Gap: 64.42,  Fixed x: True,  Fixed thetavar: True  
Iteration: 24, Duration: 1531, LB: 129468.2383955984, (exp UB:133240.31510198678),  Gap: 2.83,  Fixed x: True,  Fixed thetavar: True  
Iteration: 25, Duration: 1556, LB: 129524.6687682842, (exp UB:159873.19910614868),  Gap: 18.98,  Fixed x: True,  Fixed thetavar: True  
Iteration: 26, Duration: 1579, LB: 129517.50698896084, (exp UB:133016.64878802662),  Gap: 2.63,  Fixed x: True,  Fixed thetavar: True  
Iteration: 27, Duration: 1615, LB: 129614.48044495418, (exp UB:497554.5394962056),  Gap: 73.95,  Fixed x: True,  Fixed thetavar: True  
Iteration: 28, Duration: 1640, LB: 129626.09664907193, (exp UB:129834.26450312804),  Gap: 0.16,  Fixed x: True,  Fixed thetavar: True  
Iteration: 29, Duration: 1667, LB: 129627.82775352396, (exp UB:131029.2695924644),  Gap: 1.07,  Fixed x: True,  Fixed thetavar: True  
Iteration: 30, Duration: 1698, LB: 129671.24540807365, (exp UB:129762.3827233247),  Gap: 0.07,  Fixed x: True,  Fixed thetavar: True  
Iteration: 31, Duration: 1729, LB: 129752.53083318591, (exp UB:131286.18296094393),  Gap: 1.17,  Fixed x: True,  Fixed thetavar: True  
