Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 86, LB: 5874474.897942947, (exp UB:4931312.398033522),  Gap: -19.13,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 100, LB: 5874771.603740797, (exp UB:5680203.180362075),  Gap: -3.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 111, LB: 5874771.605740797, (exp UB:4917450.095708093),  Gap: -19.47,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 122, LB: 5874773.946714761, (exp UB:4410608.501597287),  Gap: -33.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 134, LB: 5874771.620972773, (exp UB:2198375.667296529),  Gap: -167.23,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 145, LB: 5874771.607740795, (exp UB:2631615.3805579618),  Gap: -123.24,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 156, LB: 5874771.625976396, (exp UB:2381736.7162109497),  Gap: -146.66,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 168, LB: 5874772.878646292, (exp UB:2632308.4438862195),  Gap: -123.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 179, LB: 5874772.699933203, (exp UB:6723426.257622515),  Gap: 12.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 192, LB: 5874793.751600029, (exp UB:6779997.140640153),  Gap: 13.35,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 204, LB: 5874771.625729288, (exp UB:2198157.3134984747),  Gap: -167.26,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 217, LB: 5874771.734927651, (exp UB:6257324.960466199),  Gap: 6.11,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 232, LB: 5874805.546482743, (exp UB:2449929.721774621),  Gap: -139.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 249, LB: 5877170.569203762, (exp UB:3754378.452283109),  Gap: -56.54,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 266, LB: 5877284.347610428, (exp UB:4452850.666868033),  Gap: -31.99,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 285, LB: 5879003.741260944, (exp UB:4498627.825157181),  Gap: -30.68,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 308, LB: 5881668.10406511, (exp UB:6338607.87806979),  Gap: 7.21,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 328, LB: 5881431.723205082, (exp UB:3830001.686742562),  Gap: -53.56,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 347, LB: 5883998.249073529, (exp UB:5946323.293131003),  Gap: 1.05,  Fixed x: False,  Fixed thetavar: False  
