Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: False 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 353, LB: 65163333.45048432, (exp UB:64303946.6988243),  Gap: -1.34,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 425, LB: 67995015.48190138, (exp UB:34995126.541811116),  Gap: -94.30,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 469, LB: 68248371.64628941, (exp UB:32741208.22121793),  Gap: -108.45,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 515, LB: 69286736.96345356, (exp UB:31488941.76213439),  Gap: -120.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 585, LB: 69646959.77260363, (exp UB:35495325.18925961),  Gap: -96.21,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 642, LB: 70004184.92760694, (exp UB:41471981.34426558),  Gap: -68.80,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 722, LB: 70144108.96316707, (exp UB:33103121.031027876),  Gap: -111.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 795, LB: 70337931.01636435, (exp UB:35129041.83656131),  Gap: -100.23,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 854, LB: 70678111.31424075, (exp UB:37925596.889051855),  Gap: -86.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 920, LB: 70679095.84924127, (exp UB:35324366.56467632),  Gap: -100.09,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 985, LB: 70678155.9847276, (exp UB:38445691.65636067),  Gap: -83.84,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 1044, LB: 70711171.83322635, (exp UB:33953445.186434545),  Gap: -108.26,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 1129, LB: 70714829.10454264, (exp UB:35885215.90413959),  Gap: -97.06,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 1226, LB: 70714157.8887508, (exp UB:36399957.47457503),  Gap: -94.27,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 1301, LB: 70740423.78989454, (exp UB:31837841.17920831),  Gap: -122.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 1396, LB: 70740509.79066984, (exp UB:37839908.25099909),  Gap: -86.95,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 1506, LB: 70752351.88091211, (exp UB:35711404.18193063),  Gap: -98.12,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 1573, LB: 70752402.75779346, (exp UB:39098671.51530766),  Gap: -80.96,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 1658, LB: 70753429.63271183, (exp UB:34735514.72122632),  Gap: -103.69,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 1730, LB: 70755871.1109423, (exp UB:33840475.53563844),  Gap: -109.09,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 1796, LB: 70757597.18323758, (exp UB:34149489.03882292),  Gap: -107.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 1896, LB: 70753865.42296892, (exp UB:32079203.02259276),  Gap: -120.56,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 1997, LB: 70764044.86256796, (exp UB:36052310.61941813),  Gap: -96.28,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 2101, LB: 70764051.53248867, (exp UB:36294079.84557679),  Gap: -94.97,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 2201, LB: 70757610.95541896, (exp UB:33786278.0316817),  Gap: -109.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 2286, LB: 70759057.75760557, (exp UB:37030234.19165689),  Gap: -91.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 2418, LB: 70764166.16096452, (exp UB:35491081.36523177),  Gap: -99.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 2502, LB: 70761594.36602059, (exp UB:37540056.88257676),  Gap: -88.50,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 2593, LB: 70765135.05971882, (exp UB:35292763.586349934),  Gap: -100.51,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 2660, LB: 70765135.09988344, (exp UB:34443087.383929595),  Gap: -105.46,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 2804, LB: 70762820.6859602, (exp UB:34556071.51275169),  Gap: -104.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 2932, LB: 70765135.7020978, (exp UB:34547780.763638675),  Gap: -104.83,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 3043, LB: 70765135.21023056, (exp UB:34576844.33934236),  Gap: -104.66,  Fixed x: False,  Fixed thetavar: False  
Iteration: 34, Duration: 3197, LB: 70765753.94364776, (exp UB:35626991.372427255),  Gap: -98.63,  Fixed x: False,  Fixed thetavar: False  
Iteration: 35, Duration: 3321, LB: 70765135.54688343, (exp UB:33984181.03981217),  Gap: -108.23,  Fixed x: False,  Fixed thetavar: False  
Iteration: 36, Duration: 3462, LB: 70766735.94959915, (exp UB:35668501.58784141),  Gap: -98.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 37, Duration: 3587, LB: 70767383.27660438, (exp UB:40247772.013037235),  Gap: -75.83,  Fixed x: False,  Fixed thetavar: False  
Iteration: 38, Duration: 3740, LB: 70765232.0267138, (exp UB:33118657.289863933),  Gap: -113.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 39, Duration: 3829, LB: 70765236.60988928, (exp UB:34554873.743628),  Gap: -104.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 40, Duration: 3940, LB: 70768864.67055495, (exp UB:33339238.714714326),  Gap: -112.27,  Fixed x: False,  Fixed thetavar: False  
Iteration: 41, Duration: 4044, LB: 70768904.2275016, (exp UB:38424678.08856706),  Gap: -84.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 42, Duration: 4144, LB: 70769099.55236734, (exp UB:32779265.875694394),  Gap: -115.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 43, Duration: 4249, LB: 70769260.53189656, (exp UB:32558245.393076397),  Gap: -117.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 44, Duration: 4355, LB: 70769267.25517179, (exp UB:30840296.8562031),  Gap: -129.47,  Fixed x: False,  Fixed thetavar: False  
