Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: False 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 43, LB: 111493.1365875, (exp UB:239349.89095767433),  Gap: 53.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 49, LB: 111493.13777930172, (exp UB:114503.52877715066),  Gap: 2.63,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 55, LB: 111493.13947333817, (exp UB:112782.75917084957),  Gap: 1.14,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 61, LB: 111493.14119396525, (exp UB:129887.8278152641),  Gap: 14.16,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 67, LB: 111493.14018875566, (exp UB:113516.12945920785),  Gap: 1.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 73, LB: 111493.14084823504, (exp UB:158205.01208186743),  Gap: 29.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 79, LB: 111493.14168452063, (exp UB:115530.42016977438),  Gap: 3.49,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 86, LB: 111493.1669551105, (exp UB:227703.90714117794),  Gap: 51.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 93, LB: 111493.18565064293, (exp UB:354451.62300598074),  Gap: 68.54,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 100, LB: 111493.3115874881, (exp UB:114870.99116730917),  Gap: 2.94,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 107, LB: 111493.2832288951, (exp UB:634953.3075503899),  Gap: 82.44,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 115, LB: 111493.36817581751, (exp UB:113723.88555370466),  Gap: 1.96,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 122, LB: 111500.8639560548, (exp UB:112919.96324092172),  Gap: 1.26,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 131, LB: 112079.24104721437, (exp UB:456530.3964685363),  Gap: 75.45,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 139, LB: 112938.8851829152, (exp UB:114205.168643356),  Gap: 1.11,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 148, LB: 112973.6128908075, (exp UB:116729.88588354379),  Gap: 3.22,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 159, LB: 113487.82609660622, (exp UB:114894.54302205559),  Gap: 1.22,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 170, LB: 113513.66812829644, (exp UB:114387.75341314747),  Gap: 0.76,  Fixed x: False,  Fixed thetavar: False  
