Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 1266, LB: 24757330.27215157, (exp UB:7820012.629494626),  Gap: -216.59,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 1319, LB: 26981724.22518204, (exp UB:18220797.4095),  Gap: -48.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 1375, LB: 27714589.750273112, (exp UB:8856663.076287508),  Gap: -212.92,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 1444, LB: 27753100.13839564, (exp UB:27653182.896191098),  Gap: -0.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 1495, LB: 27756008.904391333, (exp UB:21075769.369327083),  Gap: -31.70,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 1561, LB: 28961301.764511913, (exp UB:22101642.733986724),  Gap: -31.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 1624, LB: 28992266.75683182, (exp UB:18826522.369181745),  Gap: -54.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 1680, LB: 28999447.23908443, (exp UB:19156947.87973188),  Gap: -51.38,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 1732, LB: 29001659.763391655, (exp UB:7639004.036505903),  Gap: -279.65,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 1784, LB: 29004746.771506254, (exp UB:19008181.5391772),  Gap: -52.59,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 1834, LB: 29010131.833048195, (exp UB:15663841.684969252),  Gap: -85.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 1886, LB: 29015662.84411384, (exp UB:8000626.8314921465),  Gap: -262.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 1952, LB: 29021219.898068804, (exp UB:16868805.223481447),  Gap: -72.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 2005, LB: 29020580.838480107, (exp UB:14337054.166712139),  Gap: -102.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 2067, LB: 29021772.2559304, (exp UB:26447656.761745475),  Gap: -9.73,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 2125, LB: 29022480.6501803, (exp UB:2371951.152476988),  Gap: -1123.57,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 2185, LB: 29024378.409790583, (exp UB:22095434.376286454),  Gap: -31.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 2248, LB: 29023814.07906556, (exp UB:7745791.967514314),  Gap: -274.70,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 2315, LB: 29024076.763085313, (exp UB:12088465.833946908),  Gap: -140.10,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 2368, LB: 29024003.486558493, (exp UB:10266689.289029432),  Gap: -182.70,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 2429, LB: 29025097.583216336, (exp UB:12345834.379119275),  Gap: -135.10,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 2490, LB: 29025738.07154356, (exp UB:23643867.717145815),  Gap: -22.76,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 2556, LB: 29027350.99318867, (exp UB:20308209.68982677),  Gap: -42.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 2617, LB: 29026503.38130648, (exp UB:12727069.433753662),  Gap: -128.07,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 2681, LB: 29027540.645223763, (exp UB:9249602.05565991),  Gap: -213.82,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 2738, LB: 29026307.681939587, (exp UB:12261505.656062802),  Gap: -136.73,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 2803, LB: 29026550.43213947, (exp UB:3770887.3051675283),  Gap: -669.75,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 2862, LB: 29027594.998740755, (exp UB:15657042.648826998),  Gap: -85.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 2929, LB: 29026005.298511937, (exp UB:11438313.326293852),  Gap: -153.76,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 2997, LB: 29026758.460142113, (exp UB:18310139.26222109),  Gap: -58.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 3062, LB: 29026678.888513125, (exp UB:2377726.98378449),  Gap: -1120.77,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 3135, LB: 29026929.516167916, (exp UB:12930550.246730302),  Gap: -124.48,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 3199, LB: 29027343.20915143, (exp UB:11644064.55145651),  Gap: -149.29,  Fixed x: False,  Fixed thetavar: False  
Iteration: 34, Duration: 3267, LB: 29028110.005038798, (exp UB:20059398.781515613),  Gap: -44.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 35, Duration: 3342, LB: 29025985.824430183, (exp UB:5905394.157473764),  Gap: -391.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 36, Duration: 3412, LB: 29027537.40230783, (exp UB:4072278.2219240707),  Gap: -612.81,  Fixed x: False,  Fixed thetavar: False  
