Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 3260, LB: 4890521.637999167, (exp UB:4891299.865107501),  Gap: 0.02,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 2, Duration: 3279, LB: 4890522.156164989, (exp UB:4891042.73450691),  Gap: 0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 3299, LB: 4890521.708443542, (exp UB:4890003.933769602),  Gap: -0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 3333, LB: 4896711.955833735, (exp UB:5826475.5146702565),  Gap: 15.96,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 3361, LB: 4904554.580975534, (exp UB:6344602.027769943),  Gap: 22.70,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 3407, LB: 4922816.84836372, (exp UB:5028204.709516747),  Gap: 2.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 3440, LB: 4924234.092058893, (exp UB:5596046.788775375),  Gap: 12.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 3472, LB: 4930790.96590465, (exp UB:5053002.480630332),  Gap: 2.42,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 3511, LB: 4941021.7958360175, (exp UB:5098866.042238864),  Gap: 3.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 3539, LB: 4941241.364872711, (exp UB:4921480.683620109),  Gap: -0.40,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 3566, LB: 5091411.8819141975, (exp UB:5411322.266378541),  Gap: 5.91,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 3615, LB: 5200568.191913261, (exp UB:5200290.659973421),  Gap: -0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 3685, LB: 5215286.040963309, (exp UB:5526427.8629006),  Gap: 5.63,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 3752, LB: 5222294.769241718, (exp UB:6267550.553480446),  Gap: 16.68,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 3823, LB: 5224320.391956432, (exp UB:4907746.78226955),  Gap: -6.45,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 3869, LB: 5225152.368108224, (exp UB:5279702.044697811),  Gap: 1.03,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 3933, LB: 5226230.931870187, (exp UB:17686773.535138793),  Gap: 70.45,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 3997, LB: 5227448.731958571, (exp UB:4898028.701704678),  Gap: -6.73,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 4068, LB: 5230097.132937149, (exp UB:4901953.180828803),  Gap: -6.69,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 4133, LB: 5230162.57199827, (exp UB:5284529.050717741),  Gap: 1.03,  Fixed x: True,  Fixed thetavar: True  
Iteration: 21, Duration: 4239, LB: 5231983.785814928, (exp UB:4898753.079842428),  Gap: -6.80,  Fixed x: True,  Fixed thetavar: True  
Iteration: 22, Duration: 4317, LB: 5233447.150288945, (exp UB:4913353.854552028),  Gap: -6.51,  Fixed x: True,  Fixed thetavar: True  
Iteration: 23, Duration: 4433, LB: 5233834.732151004, (exp UB:4895476.479808757),  Gap: -6.91,  Fixed x: True,  Fixed thetavar: True  
Iteration: 24, Duration: 4552, LB: 5234721.879510212, (exp UB:4951261.795511631),  Gap: -5.73,  Fixed x: True,  Fixed thetavar: True  
Iteration: 25, Duration: 4706, LB: 5236513.504866727, (exp UB:5062343.550686079),  Gap: -3.44,  Fixed x: True,  Fixed thetavar: True  
Iteration: 26, Duration: 4770, LB: 5239305.255060765, (exp UB:4905850.952906652),  Gap: -6.80,  Fixed x: True,  Fixed thetavar: True  
Iteration: 27, Duration: 4893, LB: 5239488.333194544, (exp UB:6099186.487494341),  Gap: 14.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 28, Duration: 5184, LB: 5239542.163510679, (exp UB:5224688.113572091),  Gap: -0.28,  Fixed x: True,  Fixed thetavar: True  
Iteration: 29, Duration: 5263, LB: 5239576.363779355, (exp UB:5023390.616365972),  Gap: -4.30,  Fixed x: True,  Fixed thetavar: True  
Iteration: 30, Duration: 5340, LB: 5239677.336864593, (exp UB:5473209.728232953),  Gap: 4.27,  Fixed x: True,  Fixed thetavar: True  
Iteration: 31, Duration: 5419, LB: 5241501.1451448435, (exp UB:4934461.206211522),  Gap: -6.22,  Fixed x: True,  Fixed thetavar: True  
Iteration: 32, Duration: 5517, LB: 5241414.886218673, (exp UB:4894438.313521056),  Gap: -7.09,  Fixed x: True,  Fixed thetavar: True  
Iteration: 33, Duration: 5593, LB: 5241934.254465094, (exp UB:4950393.838470811),  Gap: -5.89,  Fixed x: True,  Fixed thetavar: True  
Iteration: 34, Duration: 5684, LB: 5242566.525635093, (exp UB:4965277.825946928),  Gap: -5.58,  Fixed x: True,  Fixed thetavar: True  
Iteration: 35, Duration: 5763, LB: 5243030.459156679, (exp UB:5218423.445063458),  Gap: -0.47,  Fixed x: True,  Fixed thetavar: True  
Iteration: 36, Duration: 5865, LB: 5243193.094508905, (exp UB:6851507.966473071),  Gap: 23.47,  Fixed x: True,  Fixed thetavar: True  
Iteration: 37, Duration: 5955, LB: 5243201.230359409, (exp UB:4896955.907095488),  Gap: -7.07,  Fixed x: True,  Fixed thetavar: True  
Iteration: 38, Duration: 6102, LB: 5243129.0530384295, (exp UB:4896333.4559195535),  Gap: -7.08,  Fixed x: True,  Fixed thetavar: True  
Iteration: 39, Duration: 6166, LB: 5243129.0530384295, (exp UB:5815630.704994091),  Gap: 9.84,  Fixed x: True,  Fixed thetavar: True  
Iteration: 40, Duration: 6245, LB: 5243134.727214046, (exp UB:4893690.123013569),  Gap: -7.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 41, Duration: 6371, LB: 5243131.096477055, (exp UB:4891034.612278458),  Gap: -7.20,  Fixed x: True,  Fixed thetavar: True  
Iteration: 42, Duration: 6455, LB: 5243146.739347778, (exp UB:5054960.013217651),  Gap: -3.72,  Fixed x: True,  Fixed thetavar: True  
Iteration: 43, Duration: 6550, LB: 5243147.8704879545, (exp UB:4930737.573046906),  Gap: -6.34,  Fixed x: True,  Fixed thetavar: True  
Iteration: 44, Duration: 6658, LB: 5243207.354405643, (exp UB:4893468.409259849),  Gap: -7.15,  Fixed x: True,  Fixed thetavar: True  
Iteration: 45, Duration: 6785, LB: 5243150.332922455, (exp UB:4893758.586555454),  Gap: -7.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 46, Duration: 6858, LB: 5243150.332922455, (exp UB:5276290.085137475),  Gap: 0.63,  Fixed x: True,  Fixed thetavar: True  
Iteration: 47, Duration: 6965, LB: 5243150.332922455, (exp UB:5776332.405009145),  Gap: 9.23,  Fixed x: True,  Fixed thetavar: True  
Iteration: 48, Duration: 7066, LB: 5243167.460010851, (exp UB:4914724.958061879),  Gap: -6.68,  Fixed x: True,  Fixed thetavar: True  
Iteration: 49, Duration: 7184, LB: 5243170.645293927, (exp UB:4892045.056057441),  Gap: -7.18,  Fixed x: True,  Fixed thetavar: True  
Iteration: 50, Duration: 7310, LB: 5243421.23187625, (exp UB:4892916.301519723),  Gap: -7.16,  Fixed x: True,  Fixed thetavar: True  
Iteration: 51, Duration: 7424, LB: 5243170.788648142, (exp UB:4896338.616350955),  Gap: -7.08,  Fixed x: True,  Fixed thetavar: True  
Iteration: 52, Duration: 7569, LB: 5243170.788648142, (exp UB:4891040.114194916),  Gap: -7.20,  Fixed x: True,  Fixed thetavar: True  
Iteration: 53, Duration: 7757, LB: 5243170.778984068, (exp UB:4895484.6195346825),  Gap: -7.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 54, Duration: 7909, LB: 5243170.769811509, (exp UB:4887929.693593576),  Gap: -7.27,  Fixed x: True,  Fixed thetavar: True  
Iteration: 55, Duration: 8036, LB: 5243185.031929052, (exp UB:4893187.049239812),  Gap: -7.15,  Fixed x: True,  Fixed thetavar: True  
Iteration: 56, Duration: 8192, LB: 5243207.70673539, (exp UB:4896368.066791687),  Gap: -7.08,  Fixed x: True,  Fixed thetavar: True  
Iteration: 57, Duration: 8322, LB: 5243207.70673539, (exp UB:5490893.314964333),  Gap: 4.51,  Fixed x: True,  Fixed thetavar: True  
Iteration: 58, Duration: 8464, LB: 5243207.858573573, (exp UB:5145593.495666669),  Gap: -1.90,  Fixed x: True,  Fixed thetavar: True  
Iteration: 59, Duration: 8595, LB: 5243279.982945142, (exp UB:6155103.001629415),  Gap: 14.81,  Fixed x: True,  Fixed thetavar: True  
Iteration: 60, Duration: 8737, LB: 5243282.353404872, (exp UB:4893562.235879247),  Gap: -7.15,  Fixed x: True,  Fixed thetavar: True  
Iteration: 61, Duration: 8902, LB: 5243284.344848496, (exp UB:5420409.437795559),  Gap: 3.27,  Fixed x: True,  Fixed thetavar: True  
Iteration: 62, Duration: 9026, LB: 5243284.344848496, (exp UB:4893079.346773991),  Gap: -7.16,  Fixed x: True,  Fixed thetavar: True  
Iteration: 63, Duration: 9180, LB: 5243284.344848496, (exp UB:4890421.429198536),  Gap: -7.22,  Fixed x: True,  Fixed thetavar: True  
Iteration: 64, Duration: 9277, LB: 5243284.344848496, (exp UB:5273101.062621481),  Gap: 0.57,  Fixed x: True,  Fixed thetavar: True  
Iteration: 65, Duration: 9391, LB: 5243284.344848496, (exp UB:4895697.454864664),  Gap: -7.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 66, Duration: 9551, LB: 5243284.3120524, (exp UB:4889631.015075794),  Gap: -7.23,  Fixed x: True,  Fixed thetavar: True  
Iteration: 67, Duration: 10168, LB: 5243284.656325676, (exp UB:5576284.893427537),  Gap: 5.97,  Fixed x: True,  Fixed thetavar: True  
Iteration: 68, Duration: 10316, LB: 5243284.712734574, (exp UB:5428989.5349092195),  Gap: 3.42,  Fixed x: True,  Fixed thetavar: True  
Iteration: 69, Duration: 10437, LB: 5243284.712734574, (exp UB:4891207.601333914),  Gap: -7.20,  Fixed x: True,  Fixed thetavar: True  
Iteration: 70, Duration: 10582, LB: 5243284.749259709, (exp UB:5504774.506872311),  Gap: 4.75,  Fixed x: True,  Fixed thetavar: True  
Iteration: 71, Duration: 10744, LB: 5243284.730463986, (exp UB:4914791.009663152),  Gap: -6.68,  Fixed x: True,  Fixed thetavar: True  
Iteration: 72, Duration: 10845, LB: 5243284.730463986, (exp UB:5145593.49566667),  Gap: -1.90,  Fixed x: True,  Fixed thetavar: True  
Iteration: 73, Duration: 10989, LB: 5243284.730463986, (exp UB:4893658.778374181),  Gap: -7.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 74, Duration: 11098, LB: 5243284.730463986, (exp UB:4895872.486280624),  Gap: -7.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 75, Duration: 11214, LB: 5243284.730463986, (exp UB:4892708.3637618795),  Gap: -7.17,  Fixed x: True,  Fixed thetavar: True  
Iteration: 76, Duration: 11334, LB: 5243284.730463986, (exp UB:4893801.57299882),  Gap: -7.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 77, Duration: 11464, LB: 5243284.730463986, (exp UB:5489059.916888496),  Gap: 4.48,  Fixed x: True,  Fixed thetavar: True  
Iteration: 78, Duration: 11603, LB: 5243284.730463986, (exp UB:4895227.536579127),  Gap: -7.11,  Fixed x: True,  Fixed thetavar: True  
Iteration: 79, Duration: 11741, LB: 5243284.730463986, (exp UB:5272474.68960642),  Gap: 0.55,  Fixed x: True,  Fixed thetavar: True  
Iteration: 80, Duration: 11863, LB: 5243284.730463986, (exp UB:4894368.1850387575),  Gap: -7.13,  Fixed x: True,  Fixed thetavar: True  
Iteration: 81, Duration: 11999, LB: 5243284.730463986, (exp UB:6155675.055856232),  Gap: 14.82,  Fixed x: True,  Fixed thetavar: True  
Iteration: 82, Duration: 12117, LB: 5243284.730463986, (exp UB:4893563.62683038),  Gap: -7.15,  Fixed x: True,  Fixed thetavar: True  
Iteration: 83, Duration: 12229, LB: 5243284.730463986, (exp UB:4897247.525877522),  Gap: -7.07,  Fixed x: True,  Fixed thetavar: True  
Iteration: 84, Duration: 12362, LB: 5243284.730463986, (exp UB:4892039.294913935),  Gap: -7.18,  Fixed x: True,  Fixed thetavar: True  
Iteration: 85, Duration: 12494, LB: 5243284.730463986, (exp UB:5147605.704457747),  Gap: -1.86,  Fixed x: True,  Fixed thetavar: True  
Iteration: 86, Duration: 12625, LB: 5243284.730463986, (exp UB:5115983.8714691335),  Gap: -2.49,  Fixed x: True,  Fixed thetavar: True  
Iteration: 87, Duration: 12786, LB: 5243284.730463986, (exp UB:4896694.555222202),  Gap: -7.08,  Fixed x: True,  Fixed thetavar: True  
Iteration: 88, Duration: 12950, LB: 5243284.730463986, (exp UB:4930746.602621306),  Gap: -6.34,  Fixed x: True,  Fixed thetavar: True  
Iteration: 89, Duration: 13089, LB: 5243284.730463986, (exp UB:4895697.804000001),  Gap: -7.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 90, Duration: 13229, LB: 5243284.730463986, (exp UB:4894278.194603287),  Gap: -7.13,  Fixed x: True,  Fixed thetavar: True  
Iteration: 91, Duration: 13354, LB: 5243284.730463986, (exp UB:5428984.80170809),  Gap: 3.42,  Fixed x: True,  Fixed thetavar: True  
Iteration: 92, Duration: 13475, LB: 5243284.730463986, (exp UB:4892993.63196888),  Gap: -7.16,  Fixed x: True,  Fixed thetavar: True  
Iteration: 93, Duration: 13608, LB: 5243284.730463986, (exp UB:4890422.24203854),  Gap: -7.22,  Fixed x: True,  Fixed thetavar: True  
