Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 338, LB: 35872923.04958228, (exp UB:49276634.826118514),  Gap: 27.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 360, LB: 35872923.22973478, (exp UB:24070814.982009567),  Gap: -49.03,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 3, Duration: 436, LB: 38312338.37778351, (exp UB:25420485.119697336),  Gap: -50.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 480, LB: 38542848.739181824, (exp UB:23681280.13670314),  Gap: -62.76,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 526, LB: 38956269.74042864, (exp UB:37834617.9090353),  Gap: -2.96,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 570, LB: 39170165.46175793, (exp UB:24356683.076223105),  Gap: -60.82,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 623, LB: 39286513.89658317, (exp UB:25444051.86257868),  Gap: -54.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 690, LB: 39770679.40757313, (exp UB:31319294.199264575),  Gap: -26.98,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 749, LB: 39958207.19235177, (exp UB:34315319.74123187),  Gap: -16.44,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 813, LB: 40625938.17800158, (exp UB:30348476.058989733),  Gap: -33.86,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 874, LB: 40664434.62267544, (exp UB:26335673.614192083),  Gap: -54.41,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 986, LB: 40685120.51648527, (exp UB:25868263.496320564),  Gap: -57.28,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 1104, LB: 40688661.64926316, (exp UB:44908279.2530866),  Gap: 9.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 1182, LB: 40973387.86841442, (exp UB:27784296.97546707),  Gap: -47.47,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 1302, LB: 40991565.58829588, (exp UB:42297236.83078512),  Gap: 3.09,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 1402, LB: 40999653.32821123, (exp UB:31496101.042893358),  Gap: -30.17,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 1483, LB: 41035748.03186357, (exp UB:26316855.75926839),  Gap: -55.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 1546, LB: 41107894.02362152, (exp UB:46568589.90182919),  Gap: 11.73,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 1600, LB: 41107971.312869236, (exp UB:45403053.226743475),  Gap: 9.46,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 1657, LB: 41108368.23097981, (exp UB:24843093.716816306),  Gap: -65.47,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 1710, LB: 41108443.54208583, (exp UB:25664910.449292418),  Gap: -60.17,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 1758, LB: 41108466.2853746, (exp UB:28826259.654836595),  Gap: -42.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 1808, LB: 41108469.53746468, (exp UB:27242766.42289068),  Gap: -50.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 1859, LB: 41108470.986861534, (exp UB:29462548.937693223),  Gap: -39.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 1913, LB: 41108471.253165245, (exp UB:39110721.449819),  Gap: -5.11,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 1973, LB: 41108471.269566536, (exp UB:41606084.481760845),  Gap: 1.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 2045, LB: 41108471.271467425, (exp UB:29774672.745263636),  Gap: -38.07,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 2089, LB: 41108471.271467425, (exp UB:25866504.237060986),  Gap: -58.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 2161, LB: 41108471.27194271, (exp UB:63701575.903969616),  Gap: 35.47,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 2211, LB: 41108471.27194271, (exp UB:33604310.10847257),  Gap: -22.33,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 2272, LB: 41108471.47535092, (exp UB:25436323.13754686),  Gap: -61.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 2319, LB: 41108471.27918109, (exp UB:31447983.53480515),  Gap: -30.72,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 2364, LB: 41108471.27918109, (exp UB:28380648.909158316),  Gap: -44.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 34, Duration: 2407, LB: 41108471.27918109, (exp UB:28511088.859178744),  Gap: -44.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 35, Duration: 2470, LB: 41108471.27918109, (exp UB:47653453.4403213),  Gap: 13.73,  Fixed x: False,  Fixed thetavar: False  
Iteration: 36, Duration: 2525, LB: 41108471.27918109, (exp UB:43960034.48450029),  Gap: 6.49,  Fixed x: False,  Fixed thetavar: False  
Iteration: 37, Duration: 2566, LB: 41108471.27918109, (exp UB:26005090.848440953),  Gap: -58.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 38, Duration: 2607, LB: 41108471.27918109, (exp UB:24591201.072304998),  Gap: -67.17,  Fixed x: False,  Fixed thetavar: False  
Iteration: 39, Duration: 2655, LB: 41108471.27918109, (exp UB:27405783.24228612),  Gap: -50.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 40, Duration: 2702, LB: 41108471.27918109, (exp UB:28326614.910357744),  Gap: -45.12,  Fixed x: False,  Fixed thetavar: False  
Iteration: 41, Duration: 2751, LB: 41108471.27918109, (exp UB:40621985.76707139),  Gap: -1.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 42, Duration: 2799, LB: 41108471.27918109, (exp UB:28825900.370983057),  Gap: -42.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 43, Duration: 2843, LB: 41108471.27918109, (exp UB:41040557.08085652),  Gap: -0.17,  Fixed x: False,  Fixed thetavar: False  
Iteration: 44, Duration: 2906, LB: 41108471.27918109, (exp UB:43510279.148819864),  Gap: 5.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 45, Duration: 2952, LB: 41108471.27918109, (exp UB:34528071.280894175),  Gap: -19.06,  Fixed x: False,  Fixed thetavar: False  
Iteration: 46, Duration: 3006, LB: 41108471.27918109, (exp UB:26840874.72663086),  Gap: -53.16,  Fixed x: False,  Fixed thetavar: False  
Iteration: 47, Duration: 3051, LB: 41108471.27918109, (exp UB:27709491.261499222),  Gap: -48.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 48, Duration: 3104, LB: 41108471.27918109, (exp UB:57280032.13080588),  Gap: 28.23,  Fixed x: False,  Fixed thetavar: False  
Iteration: 49, Duration: 3163, LB: 41108471.27918109, (exp UB:25795109.397694364),  Gap: -59.37,  Fixed x: False,  Fixed thetavar: False  
Iteration: 50, Duration: 3210, LB: 41108471.27918109, (exp UB:39984097.30803304),  Gap: -2.81,  Fixed x: False,  Fixed thetavar: False  
Iteration: 51, Duration: 3263, LB: 41108471.27918109, (exp UB:25706516.51241459),  Gap: -59.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 52, Duration: 3325, LB: 41108471.27918109, (exp UB:30259226.230083413),  Gap: -35.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 53, Duration: 3375, LB: 41108471.27918109, (exp UB:30975078.7496518),  Gap: -32.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 54, Duration: 3429, LB: 41108471.27918109, (exp UB:30867845.617805064),  Gap: -33.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 55, Duration: 3470, LB: 41108471.27918109, (exp UB:28119782.898918316),  Gap: -46.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 56, Duration: 3517, LB: 41108471.27918109, (exp UB:39472733.24329872),  Gap: -4.14,  Fixed x: False,  Fixed thetavar: False  
Iteration: 57, Duration: 3562, LB: 41108471.27918109, (exp UB:28361388.23467286),  Gap: -44.95,  Fixed x: False,  Fixed thetavar: False  
Iteration: 58, Duration: 3606, LB: 41108471.27918109, (exp UB:53154137.1321941),  Gap: 22.66,  Fixed x: False,  Fixed thetavar: False  
Iteration: 59, Duration: 3667, LB: 41108471.27918109, (exp UB:30853111.251158968),  Gap: -33.24,  Fixed x: False,  Fixed thetavar: False  
Iteration: 60, Duration: 3730, LB: 41108471.27918109, (exp UB:47439196.82237476),  Gap: 13.34,  Fixed x: False,  Fixed thetavar: False  
Iteration: 61, Duration: 3781, LB: 41108471.27918109, (exp UB:26006026.500593033),  Gap: -58.07,  Fixed x: False,  Fixed thetavar: False  
Iteration: 62, Duration: 3831, LB: 41108471.27918109, (exp UB:54761535.79745036),  Gap: 24.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 63, Duration: 3876, LB: 41108471.27918109, (exp UB:28498295.94200146),  Gap: -44.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 64, Duration: 3921, LB: 41108471.27918109, (exp UB:42207915.27960283),  Gap: 2.60,  Fixed x: False,  Fixed thetavar: False  
Iteration: 65, Duration: 3974, LB: 41108471.27918109, (exp UB:28656209.256594352),  Gap: -43.45,  Fixed x: False,  Fixed thetavar: False  
Iteration: 66, Duration: 4023, LB: 41108471.27918109, (exp UB:28232178.405409146),  Gap: -45.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 67, Duration: 4077, LB: 41108471.27918109, (exp UB:31341750.948308747),  Gap: -31.16,  Fixed x: False,  Fixed thetavar: False  
Iteration: 68, Duration: 4125, LB: 41108471.27918109, (exp UB:27753549.824469008),  Gap: -48.12,  Fixed x: False,  Fixed thetavar: False  
Iteration: 69, Duration: 4175, LB: 41108471.27918109, (exp UB:27759616.013503045),  Gap: -48.09,  Fixed x: False,  Fixed thetavar: False  
Iteration: 70, Duration: 4218, LB: 41108471.27918109, (exp UB:25410855.302005276),  Gap: -61.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 71, Duration: 4270, LB: 41108471.27918109, (exp UB:26094976.237203214),  Gap: -57.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 72, Duration: 4343, LB: 41108471.27918109, (exp UB:26059044.524216548),  Gap: -57.75,  Fixed x: False,  Fixed thetavar: False  
Iteration: 73, Duration: 4392, LB: 41108471.27918109, (exp UB:29013192.35225541),  Gap: -41.69,  Fixed x: False,  Fixed thetavar: False  
Iteration: 74, Duration: 4448, LB: 41108471.27918109, (exp UB:24786143.810291003),  Gap: -65.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 75, Duration: 4514, LB: 41108471.27918109, (exp UB:29995335.70817566),  Gap: -37.05,  Fixed x: False,  Fixed thetavar: False  
Iteration: 76, Duration: 4560, LB: 41108471.27918109, (exp UB:26804105.176775318),  Gap: -53.37,  Fixed x: False,  Fixed thetavar: False  
Iteration: 77, Duration: 4609, LB: 41108471.27918109, (exp UB:27956868.605126373),  Gap: -47.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 78, Duration: 4653, LB: 41108471.27918109, (exp UB:26059039.426873922),  Gap: -57.75,  Fixed x: False,  Fixed thetavar: False  
Iteration: 79, Duration: 4703, LB: 41108471.27918109, (exp UB:27866269.756382197),  Gap: -47.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 80, Duration: 4745, LB: 41108471.27918109, (exp UB:26507555.36886081),  Gap: -55.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 81, Duration: 4788, LB: 41108471.27918109, (exp UB:29543968.423167534),  Gap: -39.14,  Fixed x: False,  Fixed thetavar: False  
Iteration: 82, Duration: 4840, LB: 41108471.27918109, (exp UB:25251128.181766108),  Gap: -62.80,  Fixed x: False,  Fixed thetavar: False  
Iteration: 83, Duration: 4889, LB: 41108471.27918109, (exp UB:26769052.94685915),  Gap: -53.57,  Fixed x: False,  Fixed thetavar: False  
Iteration: 84, Duration: 4936, LB: 41108471.27918109, (exp UB:29712922.410039634),  Gap: -38.35,  Fixed x: False,  Fixed thetavar: False  
Iteration: 85, Duration: 5001, LB: 41108471.27918109, (exp UB:43098223.70720158),  Gap: 4.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 86, Duration: 5068, LB: 41108471.27918109, (exp UB:27949963.7740117),  Gap: -47.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 87, Duration: 5153, LB: 41108471.27918109, (exp UB:27338521.504884668),  Gap: -50.37,  Fixed x: False,  Fixed thetavar: False  
Iteration: 88, Duration: 5219, LB: 41108471.27918109, (exp UB:28380898.457352675),  Gap: -44.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 89, Duration: 5295, LB: 41108471.27918109, (exp UB:50852963.86768358),  Gap: 19.16,  Fixed x: False,  Fixed thetavar: False  
Iteration: 90, Duration: 5354, LB: 41108471.27918109, (exp UB:45875819.726874046),  Gap: 10.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 91, Duration: 5404, LB: 41108471.27918109, (exp UB:62197117.00948343),  Gap: 33.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 92, Duration: 5472, LB: 41108471.27918109, (exp UB:29038383.14298773),  Gap: -41.57,  Fixed x: False,  Fixed thetavar: False  
Iteration: 93, Duration: 5537, LB: 41108471.27918109, (exp UB:26658495.22445089),  Gap: -54.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 94, Duration: 5600, LB: 41108471.27918109, (exp UB:26749148.619802885),  Gap: -53.68,  Fixed x: False,  Fixed thetavar: False  
Iteration: 95, Duration: 5668, LB: 41108471.27918109, (exp UB:27530159.476329178),  Gap: -49.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 96, Duration: 5743, LB: 41108471.27918109, (exp UB:26878653.17734404),  Gap: -52.94,  Fixed x: False,  Fixed thetavar: False  
Iteration: 97, Duration: 5821, LB: 41108471.27918109, (exp UB:40697297.59800028),  Gap: -1.01,  Fixed x: False,  Fixed thetavar: False  
Iteration: 98, Duration: 5888, LB: 41108471.27918109, (exp UB:29131054.688428335),  Gap: -41.12,  Fixed x: False,  Fixed thetavar: False  
Iteration: 99, Duration: 5948, LB: 41108471.27918109, (exp UB:24158815.828365244),  Gap: -70.16,  Fixed x: False,  Fixed thetavar: False  
Iteration: 100, Duration: 6013, LB: 41108471.27918109, (exp UB:30778002.646501902),  Gap: -33.56,  Fixed x: False,  Fixed thetavar: False  
Iteration: 101, Duration: 6072, LB: 41108471.27918109, (exp UB:26672847.566129163),  Gap: -54.12,  Fixed x: False,  Fixed thetavar: False  
Iteration: 102, Duration: 6127, LB: 41108471.27918109, (exp UB:43875359.69816271),  Gap: 6.31,  Fixed x: False,  Fixed thetavar: False  
Iteration: 103, Duration: 6179, LB: 41108471.27918109, (exp UB:39110498.36263128),  Gap: -5.11,  Fixed x: False,  Fixed thetavar: False  
Iteration: 104, Duration: 6228, LB: 41108471.27918109, (exp UB:28884186.867679074),  Gap: -42.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 105, Duration: 6292, LB: 41108471.27918109, (exp UB:41637518.225047626),  Gap: 1.27,  Fixed x: False,  Fixed thetavar: False  
Iteration: 106, Duration: 6384, LB: 41108471.27918109, (exp UB:36345902.16925588),  Gap: -13.10,  Fixed x: False,  Fixed thetavar: False  
Iteration: 107, Duration: 6447, LB: 41108471.27918109, (exp UB:28994826.648249328),  Gap: -41.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 108, Duration: 6523, LB: 41108471.27918109, (exp UB:24433362.773381297),  Gap: -68.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 109, Duration: 6587, LB: 41108471.27918109, (exp UB:26513385.992348004),  Gap: -55.05,  Fixed x: False,  Fixed thetavar: False  
Iteration: 110, Duration: 6639, LB: 41108471.27918109, (exp UB:27371269.612540822),  Gap: -50.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 111, Duration: 6682, LB: 41108471.27918109, (exp UB:28009995.930851042),  Gap: -46.76,  Fixed x: False,  Fixed thetavar: False  
Iteration: 112, Duration: 6734, LB: 41108471.27918109, (exp UB:26000168.46307976),  Gap: -58.11,  Fixed x: False,  Fixed thetavar: False  
Iteration: 113, Duration: 6779, LB: 41108471.27918109, (exp UB:25738803.553581007),  Gap: -59.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 114, Duration: 6831, LB: 41108471.27918109, (exp UB:26490739.6380591),  Gap: -55.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 115, Duration: 6881, LB: 41108471.27918109, (exp UB:27929744.066873074),  Gap: -47.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 116, Duration: 6948, LB: 41108471.27918109, (exp UB:42855988.77492333),  Gap: 4.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 117, Duration: 7001, LB: 41108471.27918109, (exp UB:26209657.031576324),  Gap: -56.84,  Fixed x: False,  Fixed thetavar: False  
Iteration: 118, Duration: 7049, LB: 41108471.27918109, (exp UB:30084545.94211542),  Gap: -36.64,  Fixed x: False,  Fixed thetavar: False  
Iteration: 119, Duration: 7098, LB: 41108471.27918109, (exp UB:25689526.2748676),  Gap: -60.02,  Fixed x: False,  Fixed thetavar: False  
Iteration: 120, Duration: 7148, LB: 41108471.27918109, (exp UB:24941564.282748662),  Gap: -64.82,  Fixed x: False,  Fixed thetavar: False  
Iteration: 121, Duration: 7201, LB: 41108471.27918109, (exp UB:29098841.757360317),  Gap: -41.27,  Fixed x: False,  Fixed thetavar: False  
Iteration: 122, Duration: 7257, LB: 41108471.27918109, (exp UB:41182836.58054328),  Gap: 0.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 123, Duration: 7311, LB: 41108471.27918109, (exp UB:54630255.369938225),  Gap: 24.75,  Fixed x: False,  Fixed thetavar: False  
Iteration: 124, Duration: 7366, LB: 41108471.27918109, (exp UB:41743679.1419494),  Gap: 1.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 125, Duration: 7423, LB: 41108471.27918109, (exp UB:26307961.0004491),  Gap: -56.26,  Fixed x: False,  Fixed thetavar: False  
Iteration: 126, Duration: 7471, LB: 41108471.27918109, (exp UB:29034204.643118035),  Gap: -41.59,  Fixed x: False,  Fixed thetavar: False  
Iteration: 127, Duration: 7526, LB: 41108471.27918109, (exp UB:58453343.145942025),  Gap: 29.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 128, Duration: 7595, LB: 41108471.27918109, (exp UB:27898411.05398093),  Gap: -47.35,  Fixed x: False,  Fixed thetavar: False  
Iteration: 129, Duration: 7647, LB: 41108471.27918109, (exp UB:26685383.438640915),  Gap: -54.05,  Fixed x: False,  Fixed thetavar: False  
Iteration: 130, Duration: 7730, LB: 41108471.27918109, (exp UB:30499448.781920776),  Gap: -34.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 131, Duration: 7791, LB: 41108471.27918109, (exp UB:41229754.53584938),  Gap: 0.29,  Fixed x: False,  Fixed thetavar: False  
Iteration: 132, Duration: 7876, LB: 41108471.27918109, (exp UB:26773355.796229646),  Gap: -53.54,  Fixed x: False,  Fixed thetavar: False  
Iteration: 133, Duration: 7947, LB: 41108471.27918109, (exp UB:30832173.00715901),  Gap: -33.33,  Fixed x: False,  Fixed thetavar: False  
Iteration: 134, Duration: 8024, LB: 41108471.27918109, (exp UB:26641082.10439822),  Gap: -54.30,  Fixed x: False,  Fixed thetavar: False  
Iteration: 135, Duration: 8163, LB: 41108471.27918109, (exp UB:27837961.918906823),  Gap: -47.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 136, Duration: 8230, LB: 41108471.27918109, (exp UB:25935811.03705528),  Gap: -58.50,  Fixed x: False,  Fixed thetavar: False  
Iteration: 137, Duration: 8300, LB: 41108471.27918109, (exp UB:27728843.54121901),  Gap: -48.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 138, Duration: 8356, LB: 41108471.27918109, (exp UB:61654383.42727178),  Gap: 33.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 139, Duration: 8470, LB: 41108471.27918109, (exp UB:58797233.451784745),  Gap: 30.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 140, Duration: 8591, LB: 41108471.27918109, (exp UB:27366972.217631355),  Gap: -50.21,  Fixed x: False,  Fixed thetavar: False  
Iteration: 141, Duration: 8658, LB: 41108471.27918109, (exp UB:28953196.00571024),  Gap: -41.98,  Fixed x: False,  Fixed thetavar: False  
Iteration: 142, Duration: 8806, LB: 41108471.27918109, (exp UB:26031143.810313985),  Gap: -57.92,  Fixed x: False,  Fixed thetavar: False  
Iteration: 143, Duration: 8890, LB: 41108471.27918109, (exp UB:25976615.890849717),  Gap: -58.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 144, Duration: 8961, LB: 41108471.27918109, (exp UB:26387684.854765363),  Gap: -55.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 145, Duration: 9060, LB: 41108471.27918109, (exp UB:40480464.50415609),  Gap: -1.55,  Fixed x: False,  Fixed thetavar: False  
Iteration: 146, Duration: 9142, LB: 41108471.27918109, (exp UB:29518450.19366014),  Gap: -39.26,  Fixed x: False,  Fixed thetavar: False  
Iteration: 147, Duration: 9226, LB: 41108471.27918109, (exp UB:28264423.97685246),  Gap: -45.44,  Fixed x: False,  Fixed thetavar: False  
Iteration: 148, Duration: 9317, LB: 41108471.27918109, (exp UB:45840019.38691551),  Gap: 10.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 149, Duration: 9401, LB: 41108471.27918109, (exp UB:28463999.016527005),  Gap: -44.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 150, Duration: 9477, LB: 41108471.27918109, (exp UB:26059067.91458243),  Gap: -57.75,  Fixed x: False,  Fixed thetavar: False  
Iteration: 151, Duration: 9579, LB: 41108471.27918109, (exp UB:26579532.830312707),  Gap: -54.66,  Fixed x: False,  Fixed thetavar: False  
Iteration: 152, Duration: 9667, LB: 41108471.27918109, (exp UB:27473973.31885972),  Gap: -49.63,  Fixed x: False,  Fixed thetavar: False  
