Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: False 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 94, LB: 2057475.734391667, (exp UB:1011278.2596344756),  Gap: -103.45,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 105, LB: 2057475.7353452463, (exp UB:1914340.2373811933),  Gap: -7.48,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 116, LB: 2057475.7371963328, (exp UB:1511324.6608052403),  Gap: -36.14,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 127, LB: 2057475.7399518369, (exp UB:3044658.735367519),  Gap: 32.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 138, LB: 2057475.7405459117, (exp UB:2486222.629301348),  Gap: 17.24,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 150, LB: 2057475.7400780257, (exp UB:2452179.958688098),  Gap: 16.10,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 163, LB: 2057475.7401476083, (exp UB:1497108.2611057837),  Gap: -37.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 176, LB: 2057475.7565174848, (exp UB:1855124.5286608392),  Gap: -10.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 189, LB: 2057475.75857622, (exp UB:2577567.0129571264),  Gap: 20.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 204, LB: 2057477.4966282048, (exp UB:2489407.8878528005),  Gap: 17.35,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 219, LB: 2057475.8383916684, (exp UB:2655693.440793586),  Gap: 22.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 233, LB: 2057475.9503916882, (exp UB:1010790.207388626),  Gap: -103.55,  Fixed x: False,  Fixed thetavar: False  
