Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 351, LB: 65910144.749041304, (exp UB:61488956.3737166),  Gap: -7.19,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 430, LB: 69686677.93376179, (exp UB:29100082.147472337),  Gap: -139.47,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 481, LB: 69702183.98296139, (exp UB:37974675.16276896),  Gap: -83.55,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 530, LB: 69713451.71994984, (exp UB:32133479.995584577),  Gap: -116.95,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 573, LB: 69863153.49464837, (exp UB:36247278.65008339),  Gap: -92.74,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 675, LB: 72873654.91577405, (exp UB:44136306.739072785),  Gap: -65.11,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 788, LB: 73239589.36002672, (exp UB:31613667.50764582),  Gap: -131.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 916, LB: 73541628.66805035, (exp UB:38539938.25586568),  Gap: -90.82,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 1033, LB: 73543492.60828257, (exp UB:38041640.899489366),  Gap: -93.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 1135, LB: 73546318.52921487, (exp UB:36975302.60913214),  Gap: -98.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 1248, LB: 73598943.93251681, (exp UB:38234003.15034423),  Gap: -92.50,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 1365, LB: 73599430.75987259, (exp UB:35993478.687405825),  Gap: -104.48,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 1478, LB: 73633785.2358554, (exp UB:34163776.336016946),  Gap: -115.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 1617, LB: 73647932.09998325, (exp UB:35068029.15790245),  Gap: -110.01,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 1741, LB: 73650799.50286843, (exp UB:34932423.003448375),  Gap: -110.84,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 1929, LB: 73651809.89777543, (exp UB:39217108.139391),  Gap: -87.81,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 2072, LB: 73661070.4583771, (exp UB:37490051.968030445),  Gap: -96.48,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 2193, LB: 73686464.67178008, (exp UB:36963929.51077609),  Gap: -99.35,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 2345, LB: 73687781.12133995, (exp UB:33377623.108479362),  Gap: -120.77,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 2513, LB: 73686674.05371396, (exp UB:34672616.36057661),  Gap: -112.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 2662, LB: 73687089.65281293, (exp UB:34284393.95601237),  Gap: -114.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 2820, LB: 73686850.35298523, (exp UB:35328293.57306598),  Gap: -108.58,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 3012, LB: 73687409.06635532, (exp UB:28919668.980410364),  Gap: -154.80,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 3187, LB: 73687506.3412834, (exp UB:36223014.44121984),  Gap: -103.43,  Fixed x: False,  Fixed thetavar: False  
