Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 21, LB: 124672.40200000002, (exp UB:122836.75999999998),  Gap: -1.49,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 24, LB: 124672.47199999997, (exp UB:126474.78000000001),  Gap: 1.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 27, LB: 124672.514, (exp UB:127366.27199999998),  Gap: 2.11,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 30, LB: 124672.44700000001, (exp UB:128044.67499999999),  Gap: 2.63,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 33, LB: 124672.47600000005, (exp UB:126600.994),  Gap: 1.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 35, LB: 124703.33205600001, (exp UB:120461.30338933333),  Gap: -3.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 38, LB: 124703.33205600001, (exp UB:127344.55005599998),  Gap: 2.07,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 41, LB: 124703.33205600004, (exp UB:124038.08005599996),  Gap: -0.54,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 44, LB: 124703.33205600004, (exp UB:127758.340056),  Gap: 2.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 47, LB: 124703.33205600004, (exp UB:125309.95672266665),  Gap: 0.48,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 50, LB: 124703.33205600001, (exp UB:126156.33005599998),  Gap: 1.15,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 53, LB: 124703.33205600001, (exp UB:127758.34005599994),  Gap: 2.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 56, LB: 124703.33205600001, (exp UB:126322.62338933328),  Gap: 1.28,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 60, LB: 124703.33205600001, (exp UB:120031.95338933328),  Gap: -3.89,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 63, LB: 124703.33205600004, (exp UB:126929.57672266666),  Gap: 1.75,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 67, LB: 124703.33205600001, (exp UB:127092.31672266664),  Gap: 1.88,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 71, LB: 124703.33205600004, (exp UB:123911.87005599997),  Gap: -0.64,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 75, LB: 124703.33205600004, (exp UB:121163.96537859352),  Gap: -2.92,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 78, LB: 124703.33205600001, (exp UB:126874.79736785375),  Gap: 1.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 82, LB: 124703.40205600002, (exp UB:126586.20736785376),  Gap: 1.49,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 86, LB: 124703.33205600004, (exp UB:124803.58826222798),  Gap: 0.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 91, LB: 124703.40205600002, (exp UB:127397.42826222799),  Gap: 2.11,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 94, LB: 124703.46005600001, (exp UB:126156.80948964698),  Gap: 1.15,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 98, LB: 124703.33205600001, (exp UB:128616.42672266664),  Gap: 3.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 103, LB: 124724.48974612121, (exp UB:122233.68107945455),  Gap: -2.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 108, LB: 124726.81259697807, (exp UB:125333.96099297804),  Gap: 0.48,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 112, LB: 124728.16287966768, (exp UB:121337.15754633426),  Gap: -2.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 115, LB: 124729.16632483277, (exp UB:124114.35411590805),  Gap: -0.50,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 120, LB: 124729.1663248328, (exp UB:120478.56284558652),  Gap: -3.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 125, LB: 124729.18172743003, (exp UB:124829.14618517198),  Gap: 0.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 129, LB: 124733.38056791728, (exp UB:126353.23188569164),  Gap: 1.28,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 132, LB: 124733.38056791728, (exp UB:128484.60026891505),  Gap: 2.92,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 136, LB: 124733.38056791731, (exp UB:128428.49856791724),  Gap: 2.88,  Fixed x: False,  Fixed thetavar: False  
Iteration: 34, Duration: 139, LB: 124733.38056791728, (exp UB:122133.0585523583),  Gap: -2.13,  Fixed x: False,  Fixed thetavar: False  
Iteration: 35, Duration: 143, LB: 124733.4255679173, (exp UB:123064.73690125055),  Gap: -1.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 36, Duration: 147, LB: 124737.85619386016, (exp UB:121153.77086052678),  Gap: -2.96,  Fixed x: False,  Fixed thetavar: False  
Iteration: 37, Duration: 151, LB: 124737.90119386019, (exp UB:122383.92315088779),  Gap: -1.92,  Fixed x: False,  Fixed thetavar: False  
Iteration: 38, Duration: 155, LB: 124739.33378400002, (exp UB:121777.67845066662),  Gap: -2.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 39, Duration: 160, LB: 124739.33378400002, (exp UB:127567.85178399995),  Gap: 2.22,  Fixed x: False,  Fixed thetavar: False  
Iteration: 40, Duration: 165, LB: 124739.33378400005, (exp UB:125856.44178399995),  Gap: 0.89,  Fixed x: False,  Fixed thetavar: False  
Iteration: 41, Duration: 171, LB: 124739.33378400002, (exp UB:123534.79839133332),  Gap: -0.98,  Fixed x: False,  Fixed thetavar: False  
Iteration: 42, Duration: 174, LB: 124739.33378400002, (exp UB:120196.21839133333),  Gap: -3.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 43, Duration: 178, LB: 124739.33378400005, (exp UB:120888.14172466664),  Gap: -3.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 44, Duration: 182, LB: 124739.33378400002, (exp UB:127129.11224822221),  Gap: 1.88,  Fixed x: False,  Fixed thetavar: False  
Iteration: 45, Duration: 186, LB: 124739.33378400002, (exp UB:119605.8551173333),  Gap: -4.29,  Fixed x: False,  Fixed thetavar: False  
Iteration: 46, Duration: 190, LB: 124739.33378400002, (exp UB:124074.08178399997),  Gap: -0.54,  Fixed x: False,  Fixed thetavar: False  
Iteration: 47, Duration: 194, LB: 124739.33378400002, (exp UB:127382.46505799996),  Gap: 2.07,  Fixed x: False,  Fixed thetavar: False  
Iteration: 48, Duration: 199, LB: 124739.33378400002, (exp UB:123410.32845066661),  Gap: -1.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 49, Duration: 203, LB: 124739.33378400002, (exp UB:127130.23172466662),  Gap: 1.88,  Fixed x: False,  Fixed thetavar: False  
Iteration: 50, Duration: 207, LB: 124739.33378400002, (exp UB:127670.04505799996),  Gap: 2.30,  Fixed x: False,  Fixed thetavar: False  
Iteration: 51, Duration: 212, LB: 124739.33378400002, (exp UB:122944.43511733327),  Gap: -1.46,  Fixed x: False,  Fixed thetavar: False  
Iteration: 52, Duration: 217, LB: 124739.33378400005, (exp UB:120194.30511733331),  Gap: -3.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 53, Duration: 224, LB: 124739.37878400004, (exp UB:123835.93011733331),  Gap: -0.73,  Fixed x: False,  Fixed thetavar: False  
Iteration: 54, Duration: 230, LB: 124739.403784, (exp UB:119734.04839133334),  Gap: -4.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 55, Duration: 235, LB: 124739.33378400005, (exp UB:126035.73511733334),  Gap: 1.03,  Fixed x: False,  Fixed thetavar: False  
Iteration: 56, Duration: 240, LB: 124739.40378400002, (exp UB:123070.7151173333),  Gap: -1.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 57, Duration: 244, LB: 124742.79145906586, (exp UB:123070.09415517857),  Gap: -1.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 58, Duration: 249, LB: 124742.82183320036, (exp UB:127943.21649986698),  Gap: 2.50,  Fixed x: False,  Fixed thetavar: False  
Iteration: 59, Duration: 254, LB: 124742.82383320035, (exp UB:126590.9418332003),  Gap: 1.46,  Fixed x: False,  Fixed thetavar: False  
Iteration: 60, Duration: 258, LB: 124744.776775, (exp UB:128497.78244166666),  Gap: 2.92,  Fixed x: False,  Fixed thetavar: False  
Iteration: 61, Duration: 263, LB: 124747.11987200002, (exp UB:127802.12787199995),  Gap: 2.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 62, Duration: 268, LB: 124747.18987200003, (exp UB:125191.07453866664),  Gap: 0.35,  Fixed x: False,  Fixed thetavar: False  
Iteration: 63, Duration: 274, LB: 124747.11987200002, (exp UB:120894.0145386666),  Gap: -3.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 64, Duration: 279, LB: 124747.11987200002, (exp UB:120505.09120533329),  Gap: -3.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 65, Duration: 287, LB: 124747.18987200002, (exp UB:126421.71787199998),  Gap: 1.32,  Fixed x: False,  Fixed thetavar: False  
