Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 93, LB: 5210836.214010449, (exp UB:22695612.036714494),  Gap: 77.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 102, LB: 5210836.230699652, (exp UB:17119671.42729029),  Gap: 69.56,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 111, LB: 5210836.230699652, (exp UB:28454317.206027165),  Gap: 81.69,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 120, LB: 5210836.2311756015, (exp UB:17437482.341225997),  Gap: 70.12,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 129, LB: 5210836.231308261, (exp UB:24374525.08787453),  Gap: 78.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 139, LB: 5210836.271740945, (exp UB:6339960.521153304),  Gap: 17.81,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 151, LB: 5210836.232249622, (exp UB:16115252.22943995),  Gap: 67.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 165, LB: 5210836.237369497, (exp UB:11428746.164947782),  Gap: 54.41,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 181, LB: 5210836.237700779, (exp UB:2137399.333492375),  Gap: -143.79,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 10, Duration: 197, LB: 5211381.158308534, (exp UB:1542978.330541113),  Gap: -237.75,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 211, LB: 5211379.544441298, (exp UB:3138743.652493243),  Gap: -66.03,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 225, LB: 5211369.718604166, (exp UB:2049104.122837828),  Gap: -154.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 240, LB: 5211379.55862624, (exp UB:1419028.3074911316),  Gap: -267.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 253, LB: 5211376.305436494, (exp UB:2534350.2471580473),  Gap: -105.63,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 267, LB: 5211369.719604171, (exp UB:3236871.7409832794),  Gap: -61.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 282, LB: 5211499.220517312, (exp UB:4140392.2824481125),  Gap: -25.87,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 297, LB: 5211369.719695982, (exp UB:3885450.7777045895),  Gap: -34.13,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 312, LB: 5211390.748648661, (exp UB:2824247.98231549),  Gap: -84.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 327, LB: 5211381.167540286, (exp UB:3997178.7045044526),  Gap: -30.38,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 344, LB: 5211372.911172686, (exp UB:1315137.695989625),  Gap: -296.26,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 366, LB: 5212130.106523614, (exp UB:1182379.6797055039),  Gap: -340.82,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 383, LB: 5212130.109523611, (exp UB:2929193.726551962),  Gap: -77.94,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 402, LB: 5212130.222521529, (exp UB:4087214.658157185),  Gap: -27.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 419, LB: 5212130.678445887, (exp UB:5868950.692419632),  Gap: 11.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 436, LB: 5212130.682488304, (exp UB:4624179.105546186),  Gap: -12.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 461, LB: 5212981.761043401, (exp UB:6170902.2468716),  Gap: 15.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 479, LB: 5212981.907027645, (exp UB:1839247.3107509322),  Gap: -183.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 497, LB: 5212982.878793292, (exp UB:3922553.2268048273),  Gap: -32.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 525, LB: 5214832.867927505, (exp UB:2200934.4185708547),  Gap: -136.94,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 547, LB: 5214402.252088608, (exp UB:6360692.343468558),  Gap: 18.02,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 572, LB: 5216521.007284722, (exp UB:3909950.90918876),  Gap: -33.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 592, LB: 5218591.973159465, (exp UB:3756033.9606795185),  Gap: -38.94,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 620, LB: 5218720.965096632, (exp UB:1699925.6623123018),  Gap: -207.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 34, Duration: 643, LB: 5222032.429643443, (exp UB:2063941.636878069),  Gap: -153.01,  Fixed x: False,  Fixed thetavar: False  
Iteration: 35, Duration: 669, LB: 5222630.572567697, (exp UB:5433761.334245553),  Gap: 3.89,  Fixed x: False,  Fixed thetavar: False  
Iteration: 36, Duration: 691, LB: 5224185.17841805, (exp UB:4933382.028305831),  Gap: -5.89,  Fixed x: False,  Fixed thetavar: False  
Iteration: 37, Duration: 720, LB: 5224137.374412382, (exp UB:4172674.0098668877),  Gap: -25.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 38, Duration: 749, LB: 5227428.767620419, (exp UB:1431204.2541359067),  Gap: -265.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 39, Duration: 772, LB: 5227718.187683078, (exp UB:3700450.6539344797),  Gap: -41.27,  Fixed x: False,  Fixed thetavar: False  
Iteration: 40, Duration: 799, LB: 5227226.315158182, (exp UB:4661316.601071876),  Gap: -12.14,  Fixed x: False,  Fixed thetavar: False  
Iteration: 41, Duration: 827, LB: 5227943.445729045, (exp UB:7099100.3381794775),  Gap: 26.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 42, Duration: 855, LB: 5229046.566826151, (exp UB:2946801.7758475025),  Gap: -77.45,  Fixed x: False,  Fixed thetavar: False  
Iteration: 43, Duration: 888, LB: 5228542.835760324, (exp UB:1816475.867326443),  Gap: -187.84,  Fixed x: False,  Fixed thetavar: False  
Iteration: 44, Duration: 913, LB: 5228594.896946086, (exp UB:5439521.95462765),  Gap: 3.88,  Fixed x: False,  Fixed thetavar: False  
Iteration: 45, Duration: 937, LB: 5228639.164273568, (exp UB:3525057.7746234997),  Gap: -48.33,  Fixed x: False,  Fixed thetavar: False  
Iteration: 46, Duration: 962, LB: 5228701.561893171, (exp UB:7868825.710069725),  Gap: 33.55,  Fixed x: False,  Fixed thetavar: False  
Iteration: 47, Duration: 992, LB: 5229362.570942307, (exp UB:4022369.2590858396),  Gap: -30.01,  Fixed x: False,  Fixed thetavar: False  
Iteration: 48, Duration: 1023, LB: 5228875.9517226685, (exp UB:7179372.843910736),  Gap: 27.17,  Fixed x: False,  Fixed thetavar: False  
Iteration: 49, Duration: 1049, LB: 5228876.168439673, (exp UB:3268682.5012043123),  Gap: -59.97,  Fixed x: False,  Fixed thetavar: False  
Iteration: 50, Duration: 1078, LB: 5229436.585757103, (exp UB:3471588.655710046),  Gap: -50.64,  Fixed x: False,  Fixed thetavar: False  
Iteration: 51, Duration: 1102, LB: 5229559.3466973975, (exp UB:4881406.036494169),  Gap: -7.13,  Fixed x: False,  Fixed thetavar: False  
Iteration: 52, Duration: 1132, LB: 5230047.500717737, (exp UB:3519554.2334765936),  Gap: -48.60,  Fixed x: False,  Fixed thetavar: False  
Iteration: 53, Duration: 1155, LB: 5230047.428962275, (exp UB:2060784.4878207291),  Gap: -153.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 54, Duration: 1186, LB: 5229664.755889337, (exp UB:5196987.394825676),  Gap: -0.63,  Fixed x: False,  Fixed thetavar: False  
Iteration: 55, Duration: 1218, LB: 5229684.14541813, (exp UB:6272483.286478758),  Gap: 16.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 56, Duration: 1242, LB: 5229775.390846316, (exp UB:2755643.90798031),  Gap: -89.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 57, Duration: 1269, LB: 5229944.944029212, (exp UB:1979649.1518125848),  Gap: -164.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 58, Duration: 1300, LB: 5230031.217221694, (exp UB:3007108.789269733),  Gap: -73.92,  Fixed x: False,  Fixed thetavar: False  
Iteration: 59, Duration: 1329, LB: 5230045.607872963, (exp UB:6037317.107906641),  Gap: 13.37,  Fixed x: False,  Fixed thetavar: False  
