Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 120, Duration: 11647, LB: 9448723.964858096, (exp UB:6657217.078172569),  Gap: -41.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 121, Duration: 11804, LB: 9448738.262956504, (exp UB:5829735.265491098),  Gap: -62.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 122, Duration: 11993, LB: 9448771.737101449, (exp UB:3197921.5739581403),  Gap: -195.47,  Fixed x: False,  Fixed thetavar: False  
Iteration: 123, Duration: 12178, LB: 9448676.458588934, (exp UB:5557366.35603975),  Gap: -70.02,  Fixed x: False,  Fixed thetavar: False  
Iteration: 124, Duration: 12381, LB: 9448847.684388297, (exp UB:5577025.913583614),  Gap: -69.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 1, Duration: 806, LB: 9442738.301245289, (exp UB:63942204.45267877),  Gap: 85.23,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 877, LB: 9442738.301245289, (exp UB:126989691.72392884),  Gap: 92.56,  Fixed x: False,  Fixed thetavar: False  
Iteration: 125, Duration: 12551, LB: 9448914.847984282, (exp UB:7930405.856583323),  Gap: -19.15,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 947, LB: 9442738.301245289, (exp UB:172294078.63776803),  Gap: 94.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 986, LB: 9442738.301245289, (exp UB:120671295.25671709),  Gap: 92.17,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 1015, LB: 9442738.301245289, (exp UB:127867609.64318512),  Gap: 92.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 1052, LB: 9442738.301245289, (exp UB:80778196.49185324),  Gap: 88.31,  Fixed x: False,  Fixed thetavar: False  
Iteration: 126, Duration: 12699, LB: 9448743.096093902, (exp UB:3305741.8916168194),  Gap: -185.83,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 1082, LB: 9442738.301245289, (exp UB:104322876.62225525),  Gap: 90.95,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 1116, LB: 9442738.301245289, (exp UB:107206739.95240691),  Gap: 91.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 1151, LB: 9442738.301245289, (exp UB:84075163.33513245),  Gap: 88.77,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 1186, LB: 9442738.301245289, (exp UB:116150273.20486748),  Gap: 91.87,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 127, Duration: 12897, LB: 9448786.75086265, (exp UB:4730621.035660993),  Gap: -99.74,  Fixed x: False,  Fixed thetavar: False  
Iteration: 128, Duration: 13090, LB: 9448922.202097941, (exp UB:5250644.625287618),  Gap: -79.96,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 1609, LB: 9442739.005880784, (exp UB:4383931.264557868),  Gap: -115.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 129, Duration: 13274, LB: 9448986.39507892, (exp UB:3651044.7065087426),  Gap: -158.80,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 1654, LB: 9442739.006949207, (exp UB:5323459.236258514),  Gap: -77.38,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 1708, LB: 9442739.011039678, (exp UB:4526070.331009102),  Gap: -108.63,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 1765, LB: 9442739.010378238, (exp UB:5148214.090184106),  Gap: -83.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 1824, LB: 9442739.010434015, (exp UB:3885509.3005655697),  Gap: -143.02,  Fixed x: False,  Fixed thetavar: False  
Iteration: 130, Duration: 13475, LB: 9448804.174001953, (exp UB:3594267.8478013645),  Gap: -162.89,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 1881, LB: 9442739.011995103, (exp UB:6144359.450593187),  Gap: -53.68,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 1937, LB: 9442739.011707686, (exp UB:3444531.603946925),  Gap: -174.14,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 2006, LB: 9442739.043880919, (exp UB:3746274.6054591914),  Gap: -152.06,  Fixed x: False,  Fixed thetavar: False  
Iteration: 131, Duration: 13651, LB: 9448903.536260488, (exp UB:4639354.090548125),  Gap: -103.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 2064, LB: 9442739.051998463, (exp UB:6920200.35702089),  Gap: -36.45,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 2127, LB: 9442739.09202381, (exp UB:4103684.4839408314),  Gap: -130.10,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 2200, LB: 9442739.050605737, (exp UB:7138371.983963709),  Gap: -32.28,  Fixed x: False,  Fixed thetavar: False  
Iteration: 132, Duration: 13866, LB: 9448971.60337772, (exp UB:6079996.737041704),  Gap: -55.41,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 2274, LB: 9442739.052080458, (exp UB:3753355.593662163),  Gap: -151.58,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 2346, LB: 9442739.052133389, (exp UB:4257656.950221295),  Gap: -121.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 133, Duration: 14021, LB: 9449008.660821531, (exp UB:3972764.86246373),  Gap: -137.84,  Fixed x: False,  Fixed thetavar: False  
