Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 138, LB: 4763813.891666653, (exp UB:115194.85333333362),  Gap: -4035.44,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 151, LB: 5389032.228949999, (exp UB:4023827.8350000014),  Gap: -33.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 164, LB: 5389045.225639202, (exp UB:8358626.858333335),  Gap: 35.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 178, LB: 6536761.135729911, (exp UB:9523483.197995074),  Gap: 31.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 193, LB: 6544824.371520068, (exp UB:10238713.807666667),  Gap: 36.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 206, LB: 6567724.692679901, (exp UB:118818.52125600938),  Gap: -5427.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 220, LB: 6630215.785858607, (exp UB:5991228.0320000015),  Gap: -10.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 234, LB: 6650498.175791251, (exp UB:4015613.3003344983),  Gap: -65.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 249, LB: 6650498.3457912505, (exp UB:4539496.348495052),  Gap: -46.50,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 263, LB: 6650547.650540319, (exp UB:124619.02600000064),  Gap: -5236.70,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 277, LB: 6650633.100066396, (exp UB:8785315.836127903),  Gap: 24.30,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 292, LB: 6650988.214200538, (exp UB:8606896.818),  Gap: 22.72,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 307, LB: 6652259.902282317, (exp UB:10229174.661807988),  Gap: 34.97,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 321, LB: 6652329.591140911, (exp UB:1892137.6491258333),  Gap: -251.58,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 336, LB: 6653087.643158401, (exp UB:1889030.1896367092),  Gap: -252.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 351, LB: 6665678.506137782, (exp UB:5633437.560379308),  Gap: -18.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 367, LB: 6665628.645643612, (exp UB:5975535.248388578),  Gap: -11.55,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 381, LB: 6665628.853301893, (exp UB:8352850.334949546),  Gap: 20.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 397, LB: 6666065.225634059, (exp UB:122543.87674698421),  Gap: -5339.74,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 413, LB: 6671506.271455411, (exp UB:5634654.115192708),  Gap: -18.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 428, LB: 6671507.560511724, (exp UB:7596997.636072563),  Gap: 12.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 444, LB: 6671506.27945541, (exp UB:5978399.023115461),  Gap: -11.59,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 459, LB: 6671506.232323383, (exp UB:5634478.994570099),  Gap: -18.41,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 477, LB: 6671513.676564007, (exp UB:7884667.969059832),  Gap: 15.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 495, LB: 6671513.802566188, (exp UB:4013932.7474557986),  Gap: -66.21,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 514, LB: 6671513.891564007, (exp UB:5977553.104823845),  Gap: -11.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 532, LB: 6671524.730216002, (exp UB:122903.95813949406),  Gap: -5328.24,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 551, LB: 6671524.819125734, (exp UB:4014816.8273332673),  Gap: -66.17,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 568, LB: 6671525.814116955, (exp UB:10261052.80789782),  Gap: 34.98,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 587, LB: 6671529.105056093, (exp UB:7889479.389899775),  Gap: 15.44,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 604, LB: 6671529.184056094, (exp UB:5837682.8788997745),  Gap: -14.28,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 621, LB: 6671529.270056094, (exp UB:7163884.053727371),  Gap: 6.87,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 642, LB: 6671529.436634926, (exp UB:1735439.1947958565),  Gap: -284.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 34, Duration: 660, LB: 6671534.512201679, (exp UB:7169363.084546911),  Gap: 6.94,  Fixed x: False,  Fixed thetavar: False  
Iteration: 35, Duration: 681, LB: 6671534.463291946, (exp UB:5975526.029918123),  Gap: -11.65,  Fixed x: False,  Fixed thetavar: False  
Iteration: 36, Duration: 697, LB: 6671534.640201679, (exp UB:116473.60517888062),  Gap: -5627.94,  Fixed x: False,  Fixed thetavar: False  
