Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 2225, LB: 1019727.144259512, (exp UB:1021774.1387456137),  Gap: 0.20,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 2, Duration: 2250, LB: 1019605.2928970833, (exp UB:1149327.7010991103),  Gap: 11.29,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 2268, LB: 1019605.2888970844, (exp UB:1025303.0579478024),  Gap: 0.56,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 2285, LB: 1019605.2938970822, (exp UB:2489786.0948526696),  Gap: 59.05,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 2303, LB: 1019605.2978970844, (exp UB:1023001.9159842733),  Gap: 0.33,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 2321, LB: 1019605.3127844528, (exp UB:1022958.4254671887),  Gap: 0.33,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 2337, LB: 1019605.326897084, (exp UB:1022888.0128753004),  Gap: 0.32,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 2357, LB: 1019605.3333039234, (exp UB:1025781.8974900863),  Gap: 0.60,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 2375, LB: 1019605.3368264353, (exp UB:1023233.7312810236),  Gap: 0.35,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 2395, LB: 1019605.3693698292, (exp UB:1020741.1393838562),  Gap: 0.11,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 2415, LB: 1019605.385081133, (exp UB:1021037.0022294086),  Gap: 0.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 2449, LB: 1019669.2431795835, (exp UB:1493860.116750919),  Gap: 31.74,  Fixed x: True,  Fixed thetavar: True  
