Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 5658, LB: 4884847.402971954, (exp UB:4885091.894110383),  Gap: 0.01,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 2, Duration: 5703, LB: 4884452.481122292, (exp UB:4887396.296579989),  Gap: 0.06,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 5742, LB: 4884452.480122294, (exp UB:5590706.824740511),  Gap: 12.63,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 5776, LB: 4884452.496964425, (exp UB:5465816.293289807),  Gap: 10.64,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 5825, LB: 4884639.568053544, (exp UB:4910562.784008507),  Gap: 0.53,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 5873, LB: 4884452.522680811, (exp UB:4887649.455228844),  Gap: 0.07,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 5914, LB: 4884639.610497294, (exp UB:4885012.766744569),  Gap: 0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 5973, LB: 4884576.971185724, (exp UB:4884851.596988647),  Gap: 0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 6030, LB: 4884602.346310617, (exp UB:5761138.782889878),  Gap: 15.21,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 6095, LB: 4884904.789374588, (exp UB:5331686.559602359),  Gap: 8.38,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 6185, LB: 4891119.755070534, (exp UB:4894773.836707047),  Gap: 0.07,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 6269, LB: 4894731.5609060265, (exp UB:4894085.963207044),  Gap: -0.01,  Fixed x: True,  Fixed thetavar: True  
