Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 1279, LB: 108571.23707961618, (exp UB:3684710.8381724986),  Gap: 97.05,  Fixed x: True,  Fixed thetavar: True  
Iteration: 2, Duration: 1286, LB: 108571.26934746694, (exp UB:109549.29736959292),  Gap: 0.89,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 3, Duration: 1295, LB: 108536.03898064209, (exp UB:110502.07980445102),  Gap: 1.78,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 1304, LB: 108536.00520779869, (exp UB:110171.64149788284),  Gap: 1.48,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 1315, LB: 108685.53229300545, (exp UB:2504496.72025965),  Gap: 95.66,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 1327, LB: 108685.72462916668, (exp UB:200844.035203),  Gap: 45.89,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 1338, LB: 108997.4573460482, (exp UB:110873.10593332672),  Gap: 1.69,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 1349, LB: 111432.05292747557, (exp UB:114505.05379124246),  Gap: 2.68,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 1359, LB: 115170.35162872227, (exp UB:116718.1846951167),  Gap: 1.33,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 1369, LB: 119589.989743482, (exp UB:122101.35746232733),  Gap: 2.06,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 1377, LB: 119972.19769973215, (exp UB:120485.04194241666),  Gap: 0.43,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 1387, LB: 119972.24269973212, (exp UB:121984.63943747136),  Gap: 1.65,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 1396, LB: 120020.31026144484, (exp UB:121961.55641380727),  Gap: 1.59,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 1408, LB: 120020.44401697886, (exp UB:120633.40205451111),  Gap: 0.51,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 1417, LB: 120020.50796576648, (exp UB:120005.69741424496),  Gap: -0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 1426, LB: 120097.49334104144, (exp UB:118911.35395905699),  Gap: -1.00,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 1436, LB: 120094.15887796017, (exp UB:120548.07287410044),  Gap: 0.38,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 1445, LB: 120117.65521844938, (exp UB:119430.2319583333),  Gap: -0.58,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 1457, LB: 120112.2072745081, (exp UB:119324.16462499998),  Gap: -0.66,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 1467, LB: 120138.53098484887, (exp UB:119446.38959156709),  Gap: -0.58,  Fixed x: True,  Fixed thetavar: True  
Iteration: 21, Duration: 1476, LB: 120144.11706086042, (exp UB:120156.0712798492),  Gap: 0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 22, Duration: 1486, LB: 120144.21202168426, (exp UB:120060.63829166665),  Gap: -0.07,  Fixed x: True,  Fixed thetavar: True  
Iteration: 23, Duration: 1496, LB: 120144.80056192185, (exp UB:119259.46562499995),  Gap: -0.74,  Fixed x: True,  Fixed thetavar: True  
Iteration: 24, Duration: 1506, LB: 120144.80321192186, (exp UB:119934.40062499998),  Gap: -0.18,  Fixed x: True,  Fixed thetavar: True  
Iteration: 25, Duration: 1518, LB: 120144.69606138239, (exp UB:119731.21062500002),  Gap: -0.35,  Fixed x: True,  Fixed thetavar: True  
Iteration: 26, Duration: 1528, LB: 120144.69606138239, (exp UB:120530.35562500001),  Gap: 0.32,  Fixed x: True,  Fixed thetavar: True  
Iteration: 27, Duration: 1536, LB: 120144.69606138239, (exp UB:119634.73395833334),  Gap: -0.43,  Fixed x: True,  Fixed thetavar: True  
Iteration: 28, Duration: 1546, LB: 120144.69661860995, (exp UB:118791.56895833334),  Gap: -1.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 29, Duration: 1556, LB: 120144.70231887967, (exp UB:119047.705625),  Gap: -0.92,  Fixed x: True,  Fixed thetavar: True  
Iteration: 30, Duration: 1565, LB: 120144.70231887967, (exp UB:118542.73062499998),  Gap: -1.35,  Fixed x: True,  Fixed thetavar: True  
Iteration: 31, Duration: 1574, LB: 120144.70231887967, (exp UB:120096.30395833333),  Gap: -0.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 32, Duration: 1582, LB: 120144.70231887967, (exp UB:120672.37562499999),  Gap: 0.44,  Fixed x: True,  Fixed thetavar: True  
Iteration: 33, Duration: 1595, LB: 120144.70231887967, (exp UB:121405.20062499992),  Gap: 1.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 34, Duration: 1603, LB: 120144.70231887967, (exp UB:119916.410625),  Gap: -0.19,  Fixed x: True,  Fixed thetavar: True  
Iteration: 35, Duration: 1612, LB: 120144.70231887967, (exp UB:120315.47562500002),  Gap: 0.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 36, Duration: 1621, LB: 120144.70231887967, (exp UB:121085.97748689448),  Gap: 0.78,  Fixed x: True,  Fixed thetavar: True  
Iteration: 37, Duration: 1630, LB: 120144.70231887967, (exp UB:119400.65562500001),  Gap: -0.62,  Fixed x: True,  Fixed thetavar: True  
