Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 1282, LB: 112984.36125369162, (exp UB:113584.60296832326),  Gap: 0.53,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 2, Duration: 1291, LB: 112973.27212311114, (exp UB:220098.17913535758),  Gap: 48.67,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 1300, LB: 112973.28031257036, (exp UB:115463.41677081943),  Gap: 2.16,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 1310, LB: 112973.28461686792, (exp UB:114181.59396959872),  Gap: 1.06,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 1319, LB: 112973.38914830261, (exp UB:570058.1597681171),  Gap: 80.18,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 1331, LB: 113508.21289545343, (exp UB:115003.86145921476),  Gap: 1.30,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 1348, LB: 114455.66725083945, (exp UB:115735.44440728283),  Gap: 1.11,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 1365, LB: 114840.73178101375, (exp UB:119449.64063647151),  Gap: 3.86,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 1379, LB: 117988.83273830595, (exp UB:120835.6863730896),  Gap: 2.36,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 1396, LB: 118824.50832203572, (exp UB:121943.58047165444),  Gap: 2.56,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 1411, LB: 119111.39530486596, (exp UB:123387.93729670368),  Gap: 3.47,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 1432, LB: 121475.98414004978, (exp UB:122932.91452984944),  Gap: 1.19,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 1453, LB: 122476.81994958576, (exp UB:188756.0791994299),  Gap: 35.11,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 1472, LB: 123385.03160670007, (exp UB:177702.90807237875),  Gap: 30.57,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 1489, LB: 123403.91811603981, (exp UB:296200.7170910605),  Gap: 58.34,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 1512, LB: 123704.28972546033, (exp UB:268725.7949946059),  Gap: 53.97,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 1533, LB: 123694.74271925389, (exp UB:124534.69699429169),  Gap: 0.67,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 1552, LB: 123864.94481411399, (exp UB:126520.6973240746),  Gap: 2.10,  Fixed x: True,  Fixed thetavar: True  
