Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: False 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 407, LB: 72311316.43979739, (exp UB:69926214.14011717),  Gap: -3.41,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 449, LB: 85503605.60361323, (exp UB:33053878.75492477),  Gap: -158.68,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 481, LB: 86004287.50706495, (exp UB:35289856.86001064),  Gap: -143.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 512, LB: 86042737.91349125, (exp UB:35208073.40926494),  Gap: -144.38,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 546, LB: 86043198.78720789, (exp UB:34474095.80552195),  Gap: -149.59,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 574, LB: 86044249.19231011, (exp UB:30748430.087899692),  Gap: -179.83,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 604, LB: 86044249.19231011, (exp UB:32892932.862535898),  Gap: -161.59,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 634, LB: 86044249.19231011, (exp UB:27954495.98686349),  Gap: -207.80,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 661, LB: 86044249.19231011, (exp UB:29518226.93775822),  Gap: -191.50,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 690, LB: 86044249.19231011, (exp UB:32632335.98021875),  Gap: -163.68,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 718, LB: 86044249.19231011, (exp UB:35910836.39400373),  Gap: -139.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 748, LB: 86044249.19231011, (exp UB:30449761.63452325),  Gap: -182.58,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 776, LB: 86044249.19231011, (exp UB:34872375.84609582),  Gap: -146.74,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 806, LB: 86044249.19231011, (exp UB:33025605.9702046),  Gap: -160.54,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 836, LB: 86044249.19231011, (exp UB:32013681.579417612),  Gap: -168.77,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 864, LB: 86044249.19231011, (exp UB:30453535.973673694),  Gap: -182.54,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 896, LB: 86044249.19231011, (exp UB:33625932.11375478),  Gap: -155.89,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 926, LB: 86044249.19231011, (exp UB:33393944.178361792),  Gap: -157.66,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 962, LB: 86044249.19231011, (exp UB:27958775.47238066),  Gap: -207.75,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 992, LB: 86044249.19231011, (exp UB:30368261.71599718),  Gap: -183.34,  Fixed x: False,  Fixed thetavar: False  
