Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 177, LB: 165846.19372018703, (exp UB:27560467.289352983),  Gap: 99.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 194, LB: 165846.19372018703, (exp UB:25972071.25771224),  Gap: 99.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 206, LB: 165846.19372018703, (exp UB:12875372.618764797),  Gap: 98.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 219, LB: 165846.19372018703, (exp UB:34937658.64031598),  Gap: 99.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 232, LB: 165846.19372018703, (exp UB:25499394.445017423),  Gap: 99.35,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 245, LB: 165846.19372018703, (exp UB:15145334.069956828),  Gap: 98.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 258, LB: 165846.19372018703, (exp UB:25854208.16264292),  Gap: 99.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 271, LB: 165846.19372018703, (exp UB:27097672.38901145),  Gap: 99.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 283, LB: 165846.19372018703, (exp UB:24622961.350580297),  Gap: 99.33,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 296, LB: 165846.19372018703, (exp UB:16981164.14686917),  Gap: 99.02,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 11, Duration: 335, LB: 165846.60202251773, (exp UB:228363.32605677197),  Gap: 27.38,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 352, LB: 165846.6020225176, (exp UB:256357.4400469098),  Gap: 35.31,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 367, LB: 165846.60262759856, (exp UB:164641.87352717615),  Gap: -0.73,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 387, LB: 165846.6051640758, (exp UB:170820.8474793585),  Gap: 2.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 407, LB: 165853.90281852402, (exp UB:168027.961268033),  Gap: 1.29,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 427, LB: 165846.67937592635, (exp UB:165116.10758006456),  Gap: -0.44,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 447, LB: 165846.70605156425, (exp UB:390261.35336380865),  Gap: 57.50,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 466, LB: 165846.76344331243, (exp UB:169277.52621248772),  Gap: 2.03,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 488, LB: 165869.85247786148, (exp UB:165752.15259426564),  Gap: -0.07,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 508, LB: 165892.94456532047, (exp UB:166158.19496205208),  Gap: 0.16,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 529, LB: 165915.00712229323, (exp UB:168903.90683371155),  Gap: 1.77,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 549, LB: 165937.36654675874, (exp UB:165020.80106865664),  Gap: -0.56,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 567, LB: 165953.42244441944, (exp UB:166268.03273059995),  Gap: 0.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 586, LB: 165996.5706012631, (exp UB:169028.6214787873),  Gap: 1.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 611, LB: 165991.9062145916, (exp UB:170449.687141152),  Gap: 2.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 643, LB: 166033.47507802432, (exp UB:326321.1496924612),  Gap: 49.12,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 677, LB: 166030.34943849334, (exp UB:168904.32484731966),  Gap: 1.70,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 701, LB: 166023.28477307473, (exp UB:167073.50474146308),  Gap: 0.63,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 727, LB: 166032.46255717715, (exp UB:165262.55546976443),  Gap: -0.47,  Fixed x: False,  Fixed thetavar: False  
