Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 17409, LB: 4863479.329272692, (exp UB:6552892.985619586),  Gap: 25.78,  Fixed x: True,  Fixed thetavar: True  
Iteration: 2, Duration: 17450, LB: 4863479.334862824, (exp UB:4867048.094981075),  Gap: 0.07,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 3, Duration: 17492, LB: 4863461.7588755395, (exp UB:4863786.422022924),  Gap: 0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 17547, LB: 4863623.72458552, (exp UB:4864720.040449759),  Gap: 0.02,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 17606, LB: 4863462.047080051, (exp UB:7339079.129778884),  Gap: 33.73,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 17673, LB: 4863462.388079181, (exp UB:4866670.194102607),  Gap: 0.07,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 17747, LB: 4863461.952448264, (exp UB:5225561.201768107),  Gap: 6.93,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 17830, LB: 4863461.9572839625, (exp UB:4865643.775764653),  Gap: 0.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 17908, LB: 4863462.453079604, (exp UB:4865647.610154943),  Gap: 0.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 17975, LB: 4863465.696227971, (exp UB:5298215.3231515605),  Gap: 8.21,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 18049, LB: 4863771.7786014, (exp UB:4864320.521571824),  Gap: 0.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 18124, LB: 4864505.532204412, (exp UB:4921801.262375572),  Gap: 1.16,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 18240, LB: 5106668.100980911, (exp UB:6016328.3526474675),  Gap: 15.12,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 18315, LB: 5106640.008817211, (exp UB:7687399.881464274),  Gap: 33.57,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 18393, LB: 5106979.494176243, (exp UB:5551987.490168974),  Gap: 8.02,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 18487, LB: 5106974.69981758, (exp UB:6005044.216031151),  Gap: 14.96,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 18578, LB: 5106890.225629092, (exp UB:6260578.321780394),  Gap: 18.43,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 18674, LB: 5107094.895158764, (exp UB:6226358.045764258),  Gap: 17.98,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 18769, LB: 5107302.148600021, (exp UB:6272900.028185054),  Gap: 18.58,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 18879, LB: 5107349.11514061, (exp UB:6114787.861642291),  Gap: 16.48,  Fixed x: True,  Fixed thetavar: True  
Iteration: 21, Duration: 18988, LB: 5107373.091363471, (exp UB:6346934.76042691),  Gap: 19.53,  Fixed x: True,  Fixed thetavar: True  
Iteration: 22, Duration: 19102, LB: 5107634.589407584, (exp UB:5240160.233288487),  Gap: 2.53,  Fixed x: True,  Fixed thetavar: True  
Iteration: 23, Duration: 19232, LB: 5107723.492551409, (exp UB:4899454.172755753),  Gap: -4.25,  Fixed x: True,  Fixed thetavar: True  
Iteration: 24, Duration: 19347, LB: 5107719.594141221, (exp UB:4904690.5056783585),  Gap: -4.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 25, Duration: 19465, LB: 5107813.858161276, (exp UB:5140789.6328288745),  Gap: 0.64,  Fixed x: True,  Fixed thetavar: True  
Iteration: 26, Duration: 19572, LB: 5107846.615018584, (exp UB:4891129.917937669),  Gap: -4.43,  Fixed x: True,  Fixed thetavar: True  
Iteration: 27, Duration: 19693, LB: 5107955.864670937, (exp UB:4885034.685900223),  Gap: -4.56,  Fixed x: True,  Fixed thetavar: True  
Iteration: 28, Duration: 19805, LB: 5108285.78092649, (exp UB:4887051.4560524225),  Gap: -4.53,  Fixed x: True,  Fixed thetavar: True  
Iteration: 29, Duration: 19903, LB: 5109687.79076744, (exp UB:5170680.988630474),  Gap: 1.18,  Fixed x: True,  Fixed thetavar: True  
Iteration: 30, Duration: 20012, LB: 5112088.298105441, (exp UB:5195527.402703127),  Gap: 1.61,  Fixed x: True,  Fixed thetavar: True  
Iteration: 31, Duration: 20165, LB: 5113243.590802835, (exp UB:5031763.317476106),  Gap: -1.62,  Fixed x: True,  Fixed thetavar: True  
Iteration: 32, Duration: 20290, LB: 5113425.1494825, (exp UB:4891426.15257019),  Gap: -4.54,  Fixed x: True,  Fixed thetavar: True  
Iteration: 33, Duration: 20404, LB: 5113419.307438269, (exp UB:4892176.74861878),  Gap: -4.52,  Fixed x: True,  Fixed thetavar: True  
Iteration: 34, Duration: 20533, LB: 5113219.598912367, (exp UB:4891323.199703108),  Gap: -4.54,  Fixed x: True,  Fixed thetavar: True  
Iteration: 35, Duration: 20654, LB: 5113274.648404051, (exp UB:5968004.2745598825),  Gap: 14.32,  Fixed x: True,  Fixed thetavar: True  
