Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: False 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 255, LB: 32762612.35260592, (exp UB:51329471.441718936),  Gap: 36.17,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 299, LB: 32762613.00753107, (exp UB:15862370.152378067),  Gap: -106.54,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 3, Duration: 339, LB: 33819595.26277092, (exp UB:19118343.32916015),  Gap: -76.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 416, LB: 33819931.25746897, (exp UB:20536417.556307364),  Gap: -64.68,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 448, LB: 33820966.00985011, (exp UB:18793053.235143483),  Gap: -79.97,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 538, LB: 34131558.476691276, (exp UB:17533833.639707737),  Gap: -94.66,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 571, LB: 34156685.34145837, (exp UB:20546262.97747509),  Gap: -66.24,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 611, LB: 34169745.06252235, (exp UB:15838024.52299749),  Gap: -115.74,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 657, LB: 34178465.29273449, (exp UB:15931197.126270246),  Gap: -114.54,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 694, LB: 34191048.402367234, (exp UB:17514323.12052633),  Gap: -95.22,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 745, LB: 34217863.13649075, (exp UB:23729281.52157028),  Gap: -44.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 802, LB: 34298529.23425998, (exp UB:16843655.08844674),  Gap: -103.63,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 844, LB: 34324810.06620112, (exp UB:14242218.112220332),  Gap: -141.01,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 904, LB: 34355232.9485241, (exp UB:20152727.40577457),  Gap: -70.47,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 954, LB: 34357849.1359798, (exp UB:19914198.981803518),  Gap: -72.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 1012, LB: 34409156.815680325, (exp UB:20651382.677022435),  Gap: -66.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 1047, LB: 34414921.853545874, (exp UB:20656650.616831876),  Gap: -66.60,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 1114, LB: 34722853.3786546, (exp UB:15385885.500981083),  Gap: -125.68,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 1146, LB: 34725409.72277316, (exp UB:16980874.781581096),  Gap: -104.50,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 1209, LB: 34725998.48932381, (exp UB:17040558.003495418),  Gap: -103.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 1277, LB: 34726674.61439109, (exp UB:20052407.64087507),  Gap: -73.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 1374, LB: 34791845.65885805, (exp UB:20077003.61705962),  Gap: -73.29,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 1460, LB: 34797969.17696126, (exp UB:22385837.404611137),  Gap: -55.45,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 1509, LB: 34798351.62946381, (exp UB:18396061.527907573),  Gap: -89.16,  Fixed x: False,  Fixed thetavar: False  
