Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 5651, LB: 4891206.094933478, (exp UB:4963393.032863047),  Gap: 1.45,  Fixed x: True,  Fixed thetavar: True  
Iteration: 2, Duration: 5681, LB: 4892273.132400384, (exp UB:4889028.182448932),  Gap: -0.07,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 3, Duration: 5733, LB: 4891712.789285346, (exp UB:5403687.018677339),  Gap: 9.47,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 5774, LB: 4891692.883926947, (exp UB:6050591.040688512),  Gap: 19.15,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 5839, LB: 4891668.175037496, (exp UB:4946226.037794152),  Gap: 1.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 5908, LB: 4892294.158924374, (exp UB:5609257.7171157785),  Gap: 12.78,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 5974, LB: 4892366.394980987, (exp UB:4894341.656242404),  Gap: 0.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 6058, LB: 4894327.672241219, (exp UB:4893407.97930019),  Gap: -0.02,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 6121, LB: 5135232.644213641, (exp UB:5116842.599982506),  Gap: -0.36,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 6190, LB: 5136498.146839209, (exp UB:7413717.334911569),  Gap: 30.72,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 6295, LB: 5136238.5617800485, (exp UB:6167949.53794416),  Gap: 16.73,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 6375, LB: 5139827.296071172, (exp UB:5953376.432356697),  Gap: 13.67,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 6508, LB: 5140266.536690279, (exp UB:5261172.531968824),  Gap: 2.30,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 6711, LB: 5140942.502612291, (exp UB:4908861.041488399),  Gap: -4.73,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 6820, LB: 5141038.431410015, (exp UB:5295590.135030893),  Gap: 2.92,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 6922, LB: 5143209.831636166, (exp UB:4911725.979063553),  Gap: -4.71,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 7010, LB: 5145269.2516049305, (exp UB:5421321.962294855),  Gap: 5.09,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 7153, LB: 5148777.953058415, (exp UB:5153950.115188104),  Gap: 0.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 7254, LB: 5150142.940154357, (exp UB:5896138.133382162),  Gap: 12.65,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 7373, LB: 5152165.342509769, (exp UB:6391598.20765258),  Gap: 19.39,  Fixed x: True,  Fixed thetavar: True  
Iteration: 21, Duration: 7548, LB: 5154327.087078225, (exp UB:4905661.032312982),  Gap: -5.07,  Fixed x: True,  Fixed thetavar: True  
Iteration: 22, Duration: 7648, LB: 5202111.903237783, (exp UB:8144929.138674797),  Gap: 36.13,  Fixed x: True,  Fixed thetavar: True  
Iteration: 23, Duration: 7754, LB: 5204638.0398932975, (exp UB:6132564.013864104),  Gap: 15.13,  Fixed x: True,  Fixed thetavar: True  
Iteration: 24, Duration: 7866, LB: 5208716.997973508, (exp UB:5321556.25404618),  Gap: 2.12,  Fixed x: True,  Fixed thetavar: True  
Iteration: 25, Duration: 8001, LB: 5209062.755668342, (exp UB:4907574.528046082),  Gap: -6.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 26, Duration: 8137, LB: 5210438.419244711, (exp UB:4957972.91469236),  Gap: -5.09,  Fixed x: True,  Fixed thetavar: True  
Iteration: 27, Duration: 8251, LB: 5210640.900814226, (exp UB:4913882.320036965),  Gap: -6.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 28, Duration: 8421, LB: 5210686.697863765, (exp UB:5741523.189348754),  Gap: 9.25,  Fixed x: True,  Fixed thetavar: True  
Iteration: 29, Duration: 8556, LB: 5210765.151902596, (exp UB:6642306.809094492),  Gap: 21.55,  Fixed x: True,  Fixed thetavar: True  
Iteration: 30, Duration: 8708, LB: 5211665.127108078, (exp UB:5280807.645462248),  Gap: 1.31,  Fixed x: True,  Fixed thetavar: True  
