Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 69, LB: 125476.32924802706, (exp UB:123250.54458136049),  Gap: -1.81,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 77, LB: 125485.05600000001, (exp UB:126432.65500000001),  Gap: 0.75,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 85, LB: 125484.47400000002, (exp UB:121836.78833333337),  Gap: -2.99,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 93, LB: 125486.42400000003, (exp UB:127110.58499999999),  Gap: 1.28,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 100, LB: 125486.17100000003, (exp UB:126431.84072009803),  Gap: 0.75,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 108, LB: 125486.25100000003, (exp UB:123374.53266666668),  Gap: -1.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 117, LB: 125477.51283524741, (exp UB:127639.67766666668),  Gap: 1.69,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 125, LB: 125476.69666666638, (exp UB:122357.85000000003),  Gap: -2.55,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 133, LB: 125476.67866666593, (exp UB:127250.3013333334),  Gap: 1.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 141, LB: 125476.947666666, (exp UB:128597.54033333331),  Gap: 2.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 149, LB: 125479.02453345119, (exp UB:122035.53187750884),  Gap: -2.82,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 158, LB: 125509.31308364453, (exp UB:122764.55695078576),  Gap: -2.24,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 166, LB: 125509.34808364454, (exp UB:124430.65386735093),  Gap: -0.87,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 175, LB: 125509.40808364455, (exp UB:126770.26253401759),  Gap: 0.99,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 184, LB: 125509.3513366002, (exp UB:123494.60004535096),  Gap: -1.63,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 194, LB: 125509.3973366002, (exp UB:126971.90219175097),  Gap: 1.15,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 203, LB: 125509.42933660028, (exp UB:126365.17953583776),  Gap: 0.68,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 213, LB: 125509.44333660022, (exp UB:128274.04636554816),  Gap: 2.16,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 222, LB: 125509.41808364454, (exp UB:127876.31272535093),  Gap: 1.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 232, LB: 125509.37308364458, (exp UB:124920.40161725009),  Gap: -0.47,  Fixed x: False,  Fixed thetavar: False  
