Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: False 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 462, LB: 168948.02682615726, (exp UB:9613198.451682217),  Gap: 98.24,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 497, LB: 168948.02682615726, (exp UB:6322481.246257335),  Gap: 97.33,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 532, LB: 168948.02682615726, (exp UB:20343820.87848675),  Gap: 99.17,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 561, LB: 168948.02682615726, (exp UB:9019320.385824127),  Gap: 98.13,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 588, LB: 168948.02682615726, (exp UB:16378639.956976054),  Gap: 98.97,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 615, LB: 168948.02682615726, (exp UB:6153948.0823594965),  Gap: 97.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 641, LB: 168948.02682615726, (exp UB:4773466.611879272),  Gap: 96.46,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 667, LB: 168948.02682615726, (exp UB:5956944.964779881),  Gap: 97.16,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 697, LB: 168948.02682615726, (exp UB:179894.3749450489),  Gap: 6.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 730, LB: 168948.02682615726, (exp UB:16702191.129148284),  Gap: 98.99,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 11, Duration: 815, LB: 168948.42175822228, (exp UB:302353.6641609573),  Gap: 44.12,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 851, LB: 168948.4217582223, (exp UB:310337.88479702396),  Gap: 45.56,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 885, LB: 168948.42175822225, (exp UB:170451.32297031538),  Gap: 0.88,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 923, LB: 168948.42199493453, (exp UB:173105.3386548108),  Gap: 2.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 957, LB: 168948.42199906477, (exp UB:168312.1371368326),  Gap: -0.38,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 995, LB: 168948.42957849614, (exp UB:171044.8860359131),  Gap: 1.23,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 1038, LB: 168948.4847537743, (exp UB:170019.4403663213),  Gap: 0.63,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 1074, LB: 168960.51597502333, (exp UB:176922.5470877842),  Gap: 4.50,  Fixed x: False,  Fixed thetavar: False  
