Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 4249, LB: 60135384.22235808, (exp UB:66579500.660876825),  Gap: 9.68,  Fixed x: True,  Fixed thetavar: True  
Iteration: 2, Duration: 4280, LB: 60135384.22235807, (exp UB:12525088.65531817),  Gap: -380.12,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 3, Duration: 4304, LB: 60135382.809565835, (exp UB:51336643.14727084),  Gap: -17.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 4328, LB: 60135382.809565775, (exp UB:97170055.52787358),  Gap: 38.11,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 4355, LB: 60135382.80956578, (exp UB:64780673.31263144),  Gap: 7.17,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 4377, LB: 60135382.809565775, (exp UB:17255944.616212502),  Gap: -248.49,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 4402, LB: 60135382.80956575, (exp UB:64170444.95032407),  Gap: 6.29,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 4425, LB: 60135382.80956578, (exp UB:90921653.57467175),  Gap: 33.86,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 4449, LB: 60135382.80956584, (exp UB:52695365.13988698),  Gap: -14.12,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 4476, LB: 60135382.80956581, (exp UB:75052386.69677334),  Gap: 19.88,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 4501, LB: 60135382.80956576, (exp UB:83244197.45901538),  Gap: 27.76,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 4527, LB: 60135382.809565775, (exp UB:64768050.80676646),  Gap: 7.15,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 4558, LB: 60135382.80956575, (exp UB:71120947.60820347),  Gap: 15.45,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 4586, LB: 60135382.80956578, (exp UB:17103711.8922496),  Gap: -251.59,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 4613, LB: 60135382.809565835, (exp UB:68019364.7778289),  Gap: 11.59,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 4642, LB: 60135382.80956576, (exp UB:58339234.02277764),  Gap: -3.08,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 4677, LB: 60135382.80956578, (exp UB:37585972.26977524),  Gap: -59.99,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 4707, LB: 60135382.809565715, (exp UB:70562464.63166392),  Gap: 14.78,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 4739, LB: 60135382.80956576, (exp UB:80946671.40631896),  Gap: 25.71,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 4773, LB: 60135382.80956576, (exp UB:68020254.14447095),  Gap: 11.59,  Fixed x: True,  Fixed thetavar: True  
Iteration: 21, Duration: 4806, LB: 60135382.80956575, (exp UB:73948517.09672022),  Gap: 18.68,  Fixed x: True,  Fixed thetavar: True  
Iteration: 22, Duration: 4846, LB: 60135382.809565835, (exp UB:80101607.14954999),  Gap: 24.93,  Fixed x: True,  Fixed thetavar: True  
Iteration: 23, Duration: 4879, LB: 60135382.80956576, (exp UB:69886717.85338944),  Gap: 13.95,  Fixed x: True,  Fixed thetavar: True  
Iteration: 24, Duration: 4916, LB: 60135382.80956581, (exp UB:17460528.807224162),  Gap: -244.41,  Fixed x: True,  Fixed thetavar: True  
Iteration: 25, Duration: 4951, LB: 60135382.80956581, (exp UB:61017382.54078473),  Gap: 1.45,  Fixed x: True,  Fixed thetavar: True  
Iteration: 26, Duration: 4990, LB: 60135382.80956578, (exp UB:73927437.22214037),  Gap: 18.66,  Fixed x: True,  Fixed thetavar: True  
Iteration: 27, Duration: 5026, LB: 60135382.809565835, (exp UB:46693116.139905125),  Gap: -28.79,  Fixed x: True,  Fixed thetavar: True  
Iteration: 28, Duration: 5071, LB: 60135382.80956576, (exp UB:69863955.13441163),  Gap: 13.93,  Fixed x: True,  Fixed thetavar: True  
Iteration: 29, Duration: 5111, LB: 60135382.80956575, (exp UB:57979443.26182397),  Gap: -3.72,  Fixed x: True,  Fixed thetavar: True  
Iteration: 30, Duration: 5152, LB: 60135382.8095658, (exp UB:52218777.10633115),  Gap: -15.16,  Fixed x: True,  Fixed thetavar: True  
Iteration: 31, Duration: 5192, LB: 60135382.80956581, (exp UB:50576454.19600959),  Gap: -18.90,  Fixed x: True,  Fixed thetavar: True  
Iteration: 32, Duration: 5236, LB: 60135382.809565775, (exp UB:67164812.94243339),  Gap: 10.47,  Fixed x: True,  Fixed thetavar: True  
Iteration: 33, Duration: 5278, LB: 60135382.80956578, (exp UB:17102331.360208534),  Gap: -251.62,  Fixed x: True,  Fixed thetavar: True  
Iteration: 34, Duration: 5331, LB: 60135382.8095658, (exp UB:74988100.89976947),  Gap: 19.81,  Fixed x: True,  Fixed thetavar: True  
Iteration: 35, Duration: 5373, LB: 60135382.80956581, (exp UB:61751554.07082633),  Gap: 2.62,  Fixed x: True,  Fixed thetavar: True  
Iteration: 36, Duration: 5416, LB: 60135382.80956582, (exp UB:41772381.216814265),  Gap: -43.96,  Fixed x: True,  Fixed thetavar: True  
Iteration: 37, Duration: 5460, LB: 60135382.80956581, (exp UB:64803685.331496894),  Gap: 7.20,  Fixed x: True,  Fixed thetavar: True  
Iteration: 38, Duration: 5504, LB: 60135382.809565835, (exp UB:48868540.237440266),  Gap: -23.06,  Fixed x: True,  Fixed thetavar: True  
Iteration: 39, Duration: 5549, LB: 60135382.809565775, (exp UB:71639386.67059982),  Gap: 16.06,  Fixed x: True,  Fixed thetavar: True  
Iteration: 40, Duration: 5596, LB: 60135382.80956576, (exp UB:83264588.6791752),  Gap: 27.78,  Fixed x: True,  Fixed thetavar: True  
Iteration: 41, Duration: 5642, LB: 60135382.80956578, (exp UB:55349830.16639914),  Gap: -8.65,  Fixed x: True,  Fixed thetavar: True  
Iteration: 42, Duration: 5698, LB: 60135382.809565835, (exp UB:84449069.38223997),  Gap: 28.79,  Fixed x: True,  Fixed thetavar: True  
Iteration: 43, Duration: 5746, LB: 60135382.80956578, (exp UB:66956163.92757789),  Gap: 10.19,  Fixed x: True,  Fixed thetavar: True  
