Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 1214, LB: 10380969.326084957, (exp UB:172414188.91255614),  Gap: 93.98,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 1264, LB: 10380969.329844737, (exp UB:142304385.60224766),  Gap: 92.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 1305, LB: 10380969.331409639, (exp UB:114166558.94529116),  Gap: 90.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 1353, LB: 10380969.332995232, (exp UB:95039359.0906419),  Gap: 89.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 1398, LB: 10380969.333509983, (exp UB:95320612.68464819),  Gap: 89.11,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 1441, LB: 10380969.333509983, (exp UB:102559293.36634782),  Gap: 89.88,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 1489, LB: 10380969.333615402, (exp UB:92685126.31747845),  Gap: 88.80,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 1531, LB: 10380969.333615396, (exp UB:152746680.41485286),  Gap: 93.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 1576, LB: 10380969.333615396, (exp UB:92191304.51481344),  Gap: 88.74,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 1628, LB: 10380969.333615396, (exp UB:161623913.31134358),  Gap: 93.58,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 11, Duration: 1773, LB: 10380970.028408682, (exp UB:7771872.263795725),  Gap: -33.57,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 1838, LB: 10381530.261018166, (exp UB:6514035.509174768),  Gap: -59.37,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 1894, LB: 10380970.033560855, (exp UB:5465674.820528342),  Gap: -89.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 1964, LB: 10380970.411617987, (exp UB:7174459.349690999),  Gap: -44.69,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 2051, LB: 10380970.351381756, (exp UB:4463005.71119317),  Gap: -132.60,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 2103, LB: 10380970.392408649, (exp UB:4321666.576409836),  Gap: -140.21,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 2185, LB: 10380970.111408716, (exp UB:9493855.607105587),  Gap: -9.34,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 2260, LB: 10380970.152408682, (exp UB:9201502.6349081),  Gap: -12.82,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 2347, LB: 10380970.235709868, (exp UB:2767987.5907834223),  Gap: -275.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 2403, LB: 10380970.368408676, (exp UB:7047517.464186563),  Gap: -47.30,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 2501, LB: 10380970.441794958, (exp UB:12758968.126381924),  Gap: 18.64,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 2595, LB: 10380970.082548505, (exp UB:4400717.266356161),  Gap: -135.89,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 2679, LB: 10381071.734099664, (exp UB:4836254.637453051),  Gap: -114.65,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 2771, LB: 10380970.330483338, (exp UB:6177510.700556355),  Gap: -68.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 2845, LB: 10380970.54133275, (exp UB:3667552.443749162),  Gap: -183.05,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 2944, LB: 10381319.529892575, (exp UB:4175055.5789789064),  Gap: -148.65,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 3045, LB: 10385279.392032687, (exp UB:9387650.844065871),  Gap: -10.63,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 3158, LB: 10386516.114198226, (exp UB:7171359.498709003),  Gap: -44.83,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 3290, LB: 10386682.638036396, (exp UB:5116825.844921609),  Gap: -102.99,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 3423, LB: 10386771.207904976, (exp UB:11254005.053645302),  Gap: 7.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 3527, LB: 10386512.248761788, (exp UB:8723426.809015317),  Gap: -19.06,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 3664, LB: 10386508.515375478, (exp UB:9684517.898992348),  Gap: -7.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 3808, LB: 10387257.106771626, (exp UB:3228860.219528365),  Gap: -221.70,  Fixed x: False,  Fixed thetavar: False  
Iteration: 34, Duration: 3938, LB: 10386363.176221233, (exp UB:7555456.709317851),  Gap: -37.47,  Fixed x: False,  Fixed thetavar: False  
Iteration: 35, Duration: 4123, LB: 10387319.629207188, (exp UB:10482025.807891151),  Gap: 0.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 36, Duration: 4240, LB: 10387319.629207188, (exp UB:3264427.896301754),  Gap: -218.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 37, Duration: 4467, LB: 10386444.28985654, (exp UB:9163553.047895374),  Gap: -13.35,  Fixed x: False,  Fixed thetavar: False  
Iteration: 38, Duration: 4633, LB: 10386709.597115062, (exp UB:4188687.478396076),  Gap: -147.97,  Fixed x: False,  Fixed thetavar: False  
Iteration: 39, Duration: 4778, LB: 10386727.016652815, (exp UB:6676133.730016913),  Gap: -55.58,  Fixed x: False,  Fixed thetavar: False  
Iteration: 40, Duration: 4900, LB: 10387107.753305098, (exp UB:3930167.467886826),  Gap: -164.29,  Fixed x: False,  Fixed thetavar: False  
Iteration: 41, Duration: 5026, LB: 10387033.810035406, (exp UB:5365349.811417814),  Gap: -93.59,  Fixed x: False,  Fixed thetavar: False  
Iteration: 42, Duration: 5134, LB: 10387460.923517246, (exp UB:4246429.485865254),  Gap: -144.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 43, Duration: 5258, LB: 10386882.335889213, (exp UB:6753851.011506207),  Gap: -53.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 44, Duration: 5372, LB: 10386577.700844202, (exp UB:4870862.5393649),  Gap: -113.24,  Fixed x: False,  Fixed thetavar: False  
Iteration: 45, Duration: 5505, LB: 10387115.628042784, (exp UB:5133191.318099469),  Gap: -102.35,  Fixed x: False,  Fixed thetavar: False  
Iteration: 46, Duration: 5629, LB: 10387074.450126944, (exp UB:6033388.648988252),  Gap: -72.16,  Fixed x: False,  Fixed thetavar: False  
Iteration: 47, Duration: 5770, LB: 10387569.8624788, (exp UB:5531421.716249689),  Gap: -87.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 48, Duration: 5904, LB: 10387193.679162879, (exp UB:7528202.914903561),  Gap: -37.98,  Fixed x: False,  Fixed thetavar: False  
Iteration: 49, Duration: 6049, LB: 10387400.868680805, (exp UB:5013105.281171553),  Gap: -107.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 50, Duration: 6195, LB: 10387684.949309416, (exp UB:6648574.3174554035),  Gap: -56.24,  Fixed x: False,  Fixed thetavar: False  
