Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 5535, LB: 104407.44434912284, (exp UB:105670.93436578945),  Gap: 1.20,  Fixed x: True,  Fixed thetavar: True  
Iteration: 2, Duration: 5551, LB: 104407.4497548221, (exp UB:105640.29483815539),  Gap: 1.17,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 5566, LB: 104407.44973331696, (exp UB:105470.24874998358),  Gap: 1.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 5584, LB: 104407.45056202277, (exp UB:105124.27418219815),  Gap: 0.68,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 5, Duration: 5605, LB: 104405.94392653195, (exp UB:105436.69150315764),  Gap: 0.98,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 5627, LB: 104406.2445819643, (exp UB:681592.2484939692),  Gap: 84.68,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 5653, LB: 104406.25269109584, (exp UB:106075.92079286107),  Gap: 1.57,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 5676, LB: 104406.56969776664, (exp UB:105524.13178182178),  Gap: 1.06,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 5701, LB: 104784.61392934932, (exp UB:106152.27113421836),  Gap: 1.29,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 5731, LB: 105349.8448674811, (exp UB:250244.27689594222),  Gap: 57.90,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 5759, LB: 105443.00084391187, (exp UB:109761.9144547481),  Gap: 3.93,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 5793, LB: 105972.41438703371, (exp UB:107431.72884245541),  Gap: 1.36,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 5829, LB: 105976.8097358333, (exp UB:106735.25410916604),  Gap: 0.71,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 5867, LB: 106573.1265030231, (exp UB:107688.97939948438),  Gap: 1.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 5908, LB: 106679.08822368317, (exp UB:108302.09665363822),  Gap: 1.50,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 5946, LB: 106950.92870158111, (exp UB:107924.32403604241),  Gap: 0.90,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 5983, LB: 107353.69608738902, (exp UB:108750.25370115993),  Gap: 1.28,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 6021, LB: 107350.15460225372, (exp UB:108925.96883044334),  Gap: 1.45,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 6061, LB: 107364.29124025455, (exp UB:108815.00587198552),  Gap: 1.33,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 6104, LB: 107638.73775094052, (exp UB:109229.91873364539),  Gap: 1.46,  Fixed x: True,  Fixed thetavar: True  
Iteration: 21, Duration: 6150, LB: 107732.32056563284, (exp UB:109058.18823477146),  Gap: 1.22,  Fixed x: True,  Fixed thetavar: True  
Iteration: 22, Duration: 6191, LB: 107733.63361947409, (exp UB:108500.92345711768),  Gap: 0.71,  Fixed x: True,  Fixed thetavar: True  
Iteration: 23, Duration: 6237, LB: 107854.91857743349, (exp UB:109873.97478477008),  Gap: 1.84,  Fixed x: True,  Fixed thetavar: True  
Iteration: 24, Duration: 6284, LB: 108157.39395630138, (exp UB:109356.69537850426),  Gap: 1.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 25, Duration: 6333, LB: 108935.95524448462, (exp UB:110679.59852194156),  Gap: 1.58,  Fixed x: True,  Fixed thetavar: True  
Iteration: 26, Duration: 6379, LB: 108936.21855516198, (exp UB:110439.7556674887),  Gap: 1.36,  Fixed x: True,  Fixed thetavar: True  
Iteration: 27, Duration: 6430, LB: 108976.48991534668, (exp UB:110017.11161839425),  Gap: 0.95,  Fixed x: True,  Fixed thetavar: True  
Iteration: 28, Duration: 6481, LB: 109133.18249553487, (exp UB:109837.62698666751),  Gap: 0.64,  Fixed x: True,  Fixed thetavar: True  
Iteration: 29, Duration: 6532, LB: 109134.4100894736, (exp UB:109784.27096195758),  Gap: 0.59,  Fixed x: True,  Fixed thetavar: True  
Iteration: 30, Duration: 6579, LB: 109142.8922192184, (exp UB:110438.55154777803),  Gap: 1.17,  Fixed x: True,  Fixed thetavar: True  
Iteration: 31, Duration: 6629, LB: 109133.84768145574, (exp UB:111586.27053902),  Gap: 2.20,  Fixed x: True,  Fixed thetavar: True  
Iteration: 32, Duration: 6679, LB: 109134.61380212478, (exp UB:110520.69198850884),  Gap: 1.25,  Fixed x: True,  Fixed thetavar: True  
Iteration: 33, Duration: 6731, LB: 109138.07405584687, (exp UB:110066.89817148037),  Gap: 0.84,  Fixed x: True,  Fixed thetavar: True  
Iteration: 34, Duration: 6785, LB: 109481.0853506515, (exp UB:109255.07232546314),  Gap: -0.21,  Fixed x: True,  Fixed thetavar: True  
Iteration: 35, Duration: 6846, LB: 109481.22608516307, (exp UB:109047.20020162653),  Gap: -0.40,  Fixed x: True,  Fixed thetavar: True  
Iteration: 36, Duration: 6905, LB: 109611.15637749848, (exp UB:109336.54075172283),  Gap: -0.25,  Fixed x: True,  Fixed thetavar: True  
Iteration: 37, Duration: 6964, LB: 109812.22744739287, (exp UB:109337.22033913218),  Gap: -0.43,  Fixed x: True,  Fixed thetavar: True  
Iteration: 38, Duration: 7024, LB: 109816.23566535415, (exp UB:111757.49296646852),  Gap: 1.74,  Fixed x: True,  Fixed thetavar: True  
Iteration: 39, Duration: 7085, LB: 109866.14459533662, (exp UB:110475.31947668883),  Gap: 0.55,  Fixed x: True,  Fixed thetavar: True  
