Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 270, LB: 5538338.444381208, (exp UB:84886299.35345072),  Gap: 93.48,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 298, LB: 5538338.444381208, (exp UB:42715113.776233405),  Gap: 87.03,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 321, LB: 5538338.444381208, (exp UB:69163475.94475189),  Gap: 91.99,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 343, LB: 5538338.444381208, (exp UB:118332846.84312797),  Gap: 95.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 362, LB: 5538338.444381208, (exp UB:100832594.3759282),  Gap: 94.51,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 384, LB: 5538338.444381208, (exp UB:51540511.0874281),  Gap: 89.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 403, LB: 5538338.444381208, (exp UB:56577204.354139075),  Gap: 90.21,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 424, LB: 5538338.444381208, (exp UB:25964835.565188617),  Gap: 78.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 444, LB: 5538338.444381208, (exp UB:15596649.13445992),  Gap: 64.49,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 469, LB: 5538338.444381208, (exp UB:49644016.783437125),  Gap: 88.84,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 11, Duration: 552, LB: 5538338.972141668, (exp UB:5483108.30873895),  Gap: -1.01,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 577, LB: 5538338.972141666, (exp UB:5098827.68625996),  Gap: -8.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 603, LB: 5538338.972141665, (exp UB:4066803.398970476),  Gap: -36.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 630, LB: 5538338.973441969, (exp UB:3468567.876233414),  Gap: -59.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 659, LB: 5538338.985382959, (exp UB:2667089.636761836),  Gap: -107.65,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 689, LB: 5538510.784603339, (exp UB:5104997.727472443),  Gap: -8.49,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 724, LB: 5538339.132772554, (exp UB:4233293.831000147),  Gap: -30.83,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 758, LB: 5538339.296093474, (exp UB:3862457.9515583217),  Gap: -43.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 794, LB: 5538541.314200608, (exp UB:3204810.19196886),  Gap: -72.82,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 832, LB: 5538536.211798955, (exp UB:6586191.952926377),  Gap: 15.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 870, LB: 5538348.550842835, (exp UB:3528169.8150312332),  Gap: -56.98,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 908, LB: 5538342.139842045, (exp UB:2053100.4108143675),  Gap: -169.76,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 947, LB: 5538712.876577588, (exp UB:3909113.3104214584),  Gap: -41.69,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 989, LB: 5538401.212608539, (exp UB:3766221.822473119),  Gap: -47.05,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 1027, LB: 5538679.553577544, (exp UB:3614204.454324508),  Gap: -53.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 1065, LB: 5538627.009959607, (exp UB:2990817.07208321),  Gap: -85.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 1110, LB: 5539394.682271315, (exp UB:1564377.3269085796),  Gap: -254.10,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 1160, LB: 5540079.718810517, (exp UB:1801029.361043982),  Gap: -207.61,  Fixed x: False,  Fixed thetavar: False  
