Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 519, LB: 201589.9855113805, (exp UB:202620.22089888045),  Gap: 0.51,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 543, LB: 201590.18994583323, (exp UB:206007.5775708333),  Gap: 2.14,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 567, LB: 201590.24294583336, (exp UB:199226.42790416672),  Gap: -1.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 590, LB: 201590.31594583334, (exp UB:199506.97102219763),  Gap: -1.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 614, LB: 201590.30594583324, (exp UB:209999.68357083335),  Gap: 4.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 638, LB: 201590.29994583334, (exp UB:203479.74790416672),  Gap: 0.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 663, LB: 201590.41894583328, (exp UB:205919.84320279467),  Gap: 2.10,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 687, LB: 201590.26194583328, (exp UB:192726.4432375),  Gap: -4.60,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 711, LB: 201590.23694583328, (exp UB:208495.00893791692),  Gap: 3.31,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 736, LB: 201590.3060906934, (exp UB:189522.12542083333),  Gap: -6.37,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 762, LB: 201590.32211340498, (exp UB:209769.3548040951),  Gap: 3.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 786, LB: 201598.36018686587, (exp UB:198175.16474320748),  Gap: -1.73,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 811, LB: 201598.34875729488, (exp UB:201779.34346053723),  Gap: 0.09,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 836, LB: 201598.38647300526, (exp UB:210690.26457638352),  Gap: 4.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 862, LB: 201605.60948094577, (exp UB:197060.1881059458),  Gap: -2.31,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 887, LB: 201605.62276308605, (exp UB:207430.29201455624),  Gap: 2.81,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 913, LB: 201603.78369111777, (exp UB:194879.45309955985),  Gap: -3.45,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 938, LB: 201605.12035463503, (exp UB:190368.6960636459),  Gap: -5.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 964, LB: 201609.68006266785, (exp UB:208248.5644089882),  Gap: 3.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 991, LB: 201590.52094582943, (exp UB:195897.72554771457),  Gap: -2.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 1017, LB: 201590.50194582518, (exp UB:201508.67222356063),  Gap: -0.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 1042, LB: 201601.49560808257, (exp UB:206556.62385456145),  Gap: 2.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 1072, LB: 201590.57797670155, (exp UB:193243.62136008046),  Gap: -4.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 1097, LB: 201601.2078902768, (exp UB:211010.74365226147),  Gap: 4.46,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 1123, LB: 201595.94154377558, (exp UB:189247.24994240113),  Gap: -6.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 1152, LB: 201605.5022266979, (exp UB:209334.14165635465),  Gap: 3.69,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 1178, LB: 201605.63801433746, (exp UB:202429.64298856273),  Gap: 0.41,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 1204, LB: 201605.7147480065, (exp UB:199258.21270451788),  Gap: -1.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 1231, LB: 201605.71808479217, (exp UB:198420.44848751713),  Gap: -1.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 1260, LB: 201605.80208130437, (exp UB:212010.50085542328),  Gap: 4.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 1287, LB: 201605.81204277358, (exp UB:205210.31131473483),  Gap: 1.76,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 1315, LB: 201605.8426123235, (exp UB:210098.6094256639),  Gap: 4.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 1342, LB: 201605.77322552443, (exp UB:205112.55986428482),  Gap: 1.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 34, Duration: 1373, LB: 201605.86225305172, (exp UB:200789.43721238876),  Gap: -0.41,  Fixed x: False,  Fixed thetavar: False  
Iteration: 35, Duration: 1402, LB: 201605.82725309627, (exp UB:211952.15664428627),  Gap: 4.88,  Fixed x: False,  Fixed thetavar: False  
Iteration: 36, Duration: 1431, LB: 201606.7421973978, (exp UB:201476.79924226805),  Gap: -0.06,  Fixed x: False,  Fixed thetavar: False  
Iteration: 37, Duration: 1461, LB: 201606.90411878267, (exp UB:199448.0235303376),  Gap: -1.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 38, Duration: 1489, LB: 201606.9051183125, (exp UB:208872.70316197153),  Gap: 3.48,  Fixed x: False,  Fixed thetavar: False  
Iteration: 39, Duration: 1522, LB: 201608.25291293807, (exp UB:189369.4645440579),  Gap: -6.46,  Fixed x: False,  Fixed thetavar: False  
Iteration: 40, Duration: 1552, LB: 201608.23926427687, (exp UB:202477.6548989649),  Gap: 0.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 41, Duration: 1582, LB: 201608.4038800554, (exp UB:205008.70020019592),  Gap: 1.66,  Fixed x: False,  Fixed thetavar: False  
Iteration: 42, Duration: 1612, LB: 201608.40388005532, (exp UB:197209.08082910036),  Gap: -2.23,  Fixed x: False,  Fixed thetavar: False  
Iteration: 43, Duration: 1642, LB: 201608.30528494122, (exp UB:210613.52378301608),  Gap: 4.28,  Fixed x: False,  Fixed thetavar: False  
Iteration: 44, Duration: 1676, LB: 201608.3413963957, (exp UB:208083.49668806238),  Gap: 3.11,  Fixed x: False,  Fixed thetavar: False  
Iteration: 45, Duration: 1706, LB: 201608.3413963957, (exp UB:192226.03971720266),  Gap: -4.88,  Fixed x: False,  Fixed thetavar: False  
Iteration: 46, Duration: 1737, LB: 201608.36939639578, (exp UB:208482.2727032592),  Gap: 3.30,  Fixed x: False,  Fixed thetavar: False  
Iteration: 47, Duration: 1767, LB: 201608.38039639575, (exp UB:208089.1446597267),  Gap: 3.11,  Fixed x: False,  Fixed thetavar: False  
Iteration: 48, Duration: 1797, LB: 201608.38239500351, (exp UB:200063.89350612176),  Gap: -0.77,  Fixed x: False,  Fixed thetavar: False  
Iteration: 49, Duration: 1829, LB: 201608.63864441542, (exp UB:194181.5759070755),  Gap: -3.82,  Fixed x: False,  Fixed thetavar: False  
Iteration: 50, Duration: 1865, LB: 201608.68838047804, (exp UB:208876.2423641337),  Gap: 3.48,  Fixed x: False,  Fixed thetavar: False  
Iteration: 51, Duration: 1896, LB: 201608.5729485257, (exp UB:200275.33324638172),  Gap: -0.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 52, Duration: 1926, LB: 201608.58750041184, (exp UB:199931.84492521815),  Gap: -0.84,  Fixed x: False,  Fixed thetavar: False  
Iteration: 53, Duration: 1958, LB: 201608.64364683093, (exp UB:191474.02745256503),  Gap: -5.29,  Fixed x: False,  Fixed thetavar: False  
Iteration: 54, Duration: 1991, LB: 201625.68865957393, (exp UB:210741.49606246766),  Gap: 4.33,  Fixed x: False,  Fixed thetavar: False  
Iteration: 55, Duration: 2023, LB: 201625.75165957393, (exp UB:194788.84933011592),  Gap: -3.51,  Fixed x: False,  Fixed thetavar: False  
Iteration: 56, Duration: 2062, LB: 201625.75865957397, (exp UB:210624.35423924128),  Gap: 4.27,  Fixed x: False,  Fixed thetavar: False  
Iteration: 57, Duration: 2095, LB: 201625.82177223312, (exp UB:200409.1982353649),  Gap: -0.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 58, Duration: 2129, LB: 201626.71320863062, (exp UB:211902.38063804441),  Gap: 4.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 59, Duration: 2161, LB: 201626.7662086306, (exp UB:199111.47480104674),  Gap: -1.26,  Fixed x: False,  Fixed thetavar: False  
