Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 14370, LB: 995819.6307800219, (exp UB:998772.0040455399),  Gap: 0.30,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 2, Duration: 14410, LB: 995814.9468711346, (exp UB:997771.6278924332),  Gap: 0.20,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 14447, LB: 995814.9481760543, (exp UB:1013324.907645005),  Gap: 1.73,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 14485, LB: 995814.949348732, (exp UB:999237.0814418398),  Gap: 0.34,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 14529, LB: 995897.7500525356, (exp UB:998221.5970109418),  Gap: 0.23,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 14578, LB: 995817.470372843, (exp UB:998184.7688281055),  Gap: 0.24,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 14627, LB: 995814.961522146, (exp UB:998167.5979504492),  Gap: 0.24,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 14679, LB: 995814.9657041684, (exp UB:1043992.7154752776),  Gap: 4.61,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 14729, LB: 995814.9716477001, (exp UB:996499.487704467),  Gap: 0.07,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 14779, LB: 995814.9760582206, (exp UB:998615.3486780256),  Gap: 0.28,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 14850, LB: 995815.1284040312, (exp UB:998222.3376979391),  Gap: 0.24,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 14908, LB: 995814.9808241589, (exp UB:1186615.3131632465),  Gap: 16.08,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 14964, LB: 995814.9777451057, (exp UB:996464.7616160574),  Gap: 0.07,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 15019, LB: 995814.982585856, (exp UB:998057.1544535323),  Gap: 0.22,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 15095, LB: 995815.2532854351, (exp UB:997685.9469344903),  Gap: 0.19,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 15158, LB: 995815.0211273594, (exp UB:1011378.7529797333),  Gap: 1.54,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 15220, LB: 995815.0328236907, (exp UB:997250.1244998263),  Gap: 0.14,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 15286, LB: 995814.9859687589, (exp UB:997197.9009242551),  Gap: 0.14,  Fixed x: True,  Fixed thetavar: True  
