Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 1265, LB: 25569698.228170436, (exp UB:7427942.193643327),  Gap: -244.24,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 1341, LB: 25570659.32241878, (exp UB:13571174.083679168),  Gap: -88.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 1393, LB: 29075395.266750827, (exp UB:24565206.91755418),  Gap: -18.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 1447, LB: 29652598.06435247, (exp UB:3554742.152820831),  Gap: -734.17,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 1500, LB: 29702309.052004635, (exp UB:10650417.339302082),  Gap: -178.88,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 1550, LB: 29825004.697647236, (exp UB:10329096.97232537),  Gap: -188.75,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 1614, LB: 29928706.795387603, (exp UB:20972218.917234547),  Gap: -42.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 1669, LB: 29930841.047802523, (exp UB:27770461.28711325),  Gap: -7.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 1721, LB: 29931904.461626425, (exp UB:14571155.791556427),  Gap: -105.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 1773, LB: 29934881.779686652, (exp UB:10436917.380493406),  Gap: -186.82,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 1838, LB: 29942898.585447796, (exp UB:24093908.282339294),  Gap: -24.28,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 1895, LB: 29949710.546906278, (exp UB:23630466.367907755),  Gap: -26.74,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 1948, LB: 29952573.11793259, (exp UB:16653201.4326631),  Gap: -79.86,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 2011, LB: 29952039.813929494, (exp UB:16611107.805183489),  Gap: -80.31,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 2070, LB: 29954877.665816482, (exp UB:26859228.065476943),  Gap: -11.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 2127, LB: 29960100.406512357, (exp UB:15612446.503276657),  Gap: -91.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 2202, LB: 29972425.453568313, (exp UB:15292847.945167266),  Gap: -95.99,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 2258, LB: 29974543.50959874, (exp UB:19127738.27507914),  Gap: -56.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 2321, LB: 29977600.374626674, (exp UB:13276635.66441847),  Gap: -125.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 2381, LB: 29977914.035184268, (exp UB:20722690.30470887),  Gap: -44.66,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 2455, LB: 29975960.3346344, (exp UB:13254633.960559428),  Gap: -126.15,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 2511, LB: 29977323.25749448, (exp UB:15212251.29591171),  Gap: -97.06,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 2575, LB: 29979842.355611853, (exp UB:14693020.091000382),  Gap: -104.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 2636, LB: 29977282.05026198, (exp UB:10009111.102003863),  Gap: -199.50,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 2705, LB: 29978241.62915694, (exp UB:7244741.583625607),  Gap: -313.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 2772, LB: 29980228.30735398, (exp UB:12605401.014749235),  Gap: -137.84,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 2857, LB: 29979739.344035298, (exp UB:14095908.566452933),  Gap: -112.68,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 2919, LB: 29978255.51604939, (exp UB:12167932.359023292),  Gap: -146.37,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 2992, LB: 29980431.93075646, (exp UB:25098041.5713512),  Gap: -19.45,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 3064, LB: 29978321.618639577, (exp UB:7452626.013679658),  Gap: -302.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 3137, LB: 29980721.268514305, (exp UB:24209518.32420541),  Gap: -23.84,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 3212, LB: 29978928.070570335, (exp UB:14978998.17729605),  Gap: -100.14,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 3284, LB: 29980028.488836914, (exp UB:18935651.415799275),  Gap: -58.33,  Fixed x: False,  Fixed thetavar: False  
Iteration: 34, Duration: 3349, LB: 29981051.334889833, (exp UB:2765566.468753594),  Gap: -984.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 35, Duration: 3423, LB: 29979064.415855456, (exp UB:11306723.321123514),  Gap: -165.14,  Fixed x: False,  Fixed thetavar: False  
Iteration: 36, Duration: 3493, LB: 29978926.488446444, (exp UB:18377406.422714714),  Gap: -63.13,  Fixed x: False,  Fixed thetavar: False  
Iteration: 37, Duration: 3563, LB: 29980211.14381827, (exp UB:6591182.087276395),  Gap: -354.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 38, Duration: 3643, LB: 29980919.162811354, (exp UB:11359817.16808176),  Gap: -163.92,  Fixed x: False,  Fixed thetavar: False  
Iteration: 39, Duration: 3724, LB: 29979348.08113953, (exp UB:23230795.69069597),  Gap: -29.05,  Fixed x: False,  Fixed thetavar: False  
Iteration: 40, Duration: 3793, LB: 29980398.161059998, (exp UB:11255310.177261274),  Gap: -166.37,  Fixed x: False,  Fixed thetavar: False  
Iteration: 41, Duration: 3887, LB: 29979421.27575764, (exp UB:15552409.472892888),  Gap: -92.76,  Fixed x: False,  Fixed thetavar: False  
Iteration: 42, Duration: 3964, LB: 29979167.36814814, (exp UB:20406941.164958194),  Gap: -46.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 43, Duration: 4035, LB: 29980480.742103137, (exp UB:15985202.98318758),  Gap: -87.55,  Fixed x: False,  Fixed thetavar: False  
Iteration: 44, Duration: 4121, LB: 29981120.175098438, (exp UB:16603483.027772963),  Gap: -80.57,  Fixed x: False,  Fixed thetavar: False  
Iteration: 45, Duration: 4191, LB: 29979925.00324201, (exp UB:17578926.827347495),  Gap: -70.54,  Fixed x: False,  Fixed thetavar: False  
Iteration: 46, Duration: 4264, LB: 29980741.35792031, (exp UB:16868464.315876488),  Gap: -77.73,  Fixed x: False,  Fixed thetavar: False  
Iteration: 47, Duration: 4343, LB: 29980447.41589526, (exp UB:12526245.95457559),  Gap: -139.34,  Fixed x: False,  Fixed thetavar: False  
Iteration: 48, Duration: 4424, LB: 29980369.16534967, (exp UB:10776774.084444808),  Gap: -178.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 49, Duration: 4491, LB: 29980844.00060782, (exp UB:11339223.232523602),  Gap: -164.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 50, Duration: 4563, LB: 29981225.44969178, (exp UB:2707726.372593983),  Gap: -1007.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 51, Duration: 4633, LB: 29981861.20964203, (exp UB:3847452.3730245247),  Gap: -679.27,  Fixed x: False,  Fixed thetavar: False  
Iteration: 52, Duration: 4725, LB: 29983992.431532018, (exp UB:17337988.538507573),  Gap: -72.94,  Fixed x: False,  Fixed thetavar: False  
Iteration: 53, Duration: 4819, LB: 29982378.076443255, (exp UB:15708172.301644504),  Gap: -90.87,  Fixed x: False,  Fixed thetavar: False  
Iteration: 54, Duration: 4905, LB: 29987530.149969757, (exp UB:13098640.688458005),  Gap: -128.94,  Fixed x: False,  Fixed thetavar: False  
Iteration: 55, Duration: 4985, LB: 29989766.022654563, (exp UB:15376408.635607947),  Gap: -95.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 56, Duration: 5078, LB: 29992579.22902661, (exp UB:7752483.72600206),  Gap: -286.88,  Fixed x: False,  Fixed thetavar: False  
Iteration: 57, Duration: 5170, LB: 29990336.803866826, (exp UB:17074363.982962966),  Gap: -75.65,  Fixed x: False,  Fixed thetavar: False  
Iteration: 58, Duration: 5255, LB: 29991108.88664398, (exp UB:15685980.564561458),  Gap: -91.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 59, Duration: 5334, LB: 29993569.027800616, (exp UB:9718460.472812861),  Gap: -208.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 60, Duration: 5436, LB: 29995448.870158285, (exp UB:18172454.103568513),  Gap: -65.06,  Fixed x: False,  Fixed thetavar: False  
Iteration: 61, Duration: 5540, LB: 29999793.662810404, (exp UB:11419787.984947408),  Gap: -162.70,  Fixed x: False,  Fixed thetavar: False  
Iteration: 62, Duration: 5633, LB: 29997798.401508648, (exp UB:20267943.54860603),  Gap: -48.01,  Fixed x: False,  Fixed thetavar: False  
Iteration: 63, Duration: 5724, LB: 30000307.683426246, (exp UB:13561228.192261921),  Gap: -121.22,  Fixed x: False,  Fixed thetavar: False  
Iteration: 64, Duration: 5813, LB: 30000106.8822653, (exp UB:26306244.22902397),  Gap: -14.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 65, Duration: 5921, LB: 29999266.054213785, (exp UB:14717773.386308376),  Gap: -103.83,  Fixed x: False,  Fixed thetavar: False  
Iteration: 66, Duration: 6025, LB: 29998565.26658602, (exp UB:17555867.15627676),  Gap: -70.87,  Fixed x: False,  Fixed thetavar: False  
Iteration: 67, Duration: 6124, LB: 30000977.677065935, (exp UB:16293830.952582717),  Gap: -84.12,  Fixed x: False,  Fixed thetavar: False  
Iteration: 68, Duration: 6219, LB: 30000307.386391647, (exp UB:21771943.003474254),  Gap: -37.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 69, Duration: 6321, LB: 30000764.991384625, (exp UB:16509236.470397204),  Gap: -81.72,  Fixed x: False,  Fixed thetavar: False  
Iteration: 70, Duration: 6417, LB: 30000385.80305464, (exp UB:8117396.55942624),  Gap: -269.58,  Fixed x: False,  Fixed thetavar: False  
Iteration: 71, Duration: 6505, LB: 30000238.603427015, (exp UB:8053958.225094557),  Gap: -272.49,  Fixed x: False,  Fixed thetavar: False  
Iteration: 72, Duration: 6611, LB: 30003537.65569318, (exp UB:12331010.849806087),  Gap: -143.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 73, Duration: 6699, LB: 30001364.177335035, (exp UB:15136508.570962451),  Gap: -98.21,  Fixed x: False,  Fixed thetavar: False  
Iteration: 74, Duration: 6780, LB: 30004184.64875491, (exp UB:10638024.699242987),  Gap: -182.05,  Fixed x: False,  Fixed thetavar: False  
Iteration: 75, Duration: 6873, LB: 30004392.843820393, (exp UB:19820415.38460058),  Gap: -51.38,  Fixed x: False,  Fixed thetavar: False  
Iteration: 76, Duration: 6974, LB: 30004064.77566659, (exp UB:10399965.146143107),  Gap: -188.50,  Fixed x: False,  Fixed thetavar: False  
Iteration: 77, Duration: 7076, LB: 30004570.668266125, (exp UB:17136803.884199146),  Gap: -75.09,  Fixed x: False,  Fixed thetavar: False  
Iteration: 78, Duration: 7191, LB: 30004266.907385387, (exp UB:5877104.026612857),  Gap: -410.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 79, Duration: 7296, LB: 30003808.350525033, (exp UB:26296595.12945198),  Gap: -14.10,  Fixed x: False,  Fixed thetavar: False  
Iteration: 80, Duration: 7396, LB: 30005455.100463636, (exp UB:18765229.759914834),  Gap: -59.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 81, Duration: 7489, LB: 30005447.040417783, (exp UB:20955252.303724777),  Gap: -43.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 82, Duration: 7608, LB: 30006577.028344966, (exp UB:14812978.525159579),  Gap: -102.57,  Fixed x: False,  Fixed thetavar: False  
Iteration: 83, Duration: 7705, LB: 30006370.72386504, (exp UB:22415746.264326625),  Gap: -33.86,  Fixed x: False,  Fixed thetavar: False  
Iteration: 84, Duration: 7821, LB: 30006863.727341875, (exp UB:8663343.448118081),  Gap: -246.37,  Fixed x: False,  Fixed thetavar: False  
Iteration: 85, Duration: 7945, LB: 30006639.505514387, (exp UB:12532346.164089166),  Gap: -139.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 86, Duration: 8043, LB: 30006835.47127583, (exp UB:22464045.033269774),  Gap: -33.58,  Fixed x: False,  Fixed thetavar: False  
Iteration: 87, Duration: 8155, LB: 30005011.457937818, (exp UB:13253878.030514266),  Gap: -126.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 88, Duration: 8257, LB: 30007526.997292113, (exp UB:8057822.247360898),  Gap: -272.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 89, Duration: 8350, LB: 30006291.47997436, (exp UB:11712933.138237715),  Gap: -156.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 90, Duration: 8451, LB: 30006428.24251661, (exp UB:15321285.062743997),  Gap: -95.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 91, Duration: 8569, LB: 30009294.529098734, (exp UB:11351432.634921633),  Gap: -164.37,  Fixed x: False,  Fixed thetavar: False  
Iteration: 92, Duration: 8677, LB: 30007364.824678928, (exp UB:23170398.20324887),  Gap: -29.51,  Fixed x: False,  Fixed thetavar: False  
Iteration: 93, Duration: 8778, LB: 30009046.467910185, (exp UB:18196726.534283265),  Gap: -64.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 94, Duration: 8909, LB: 30009699.08692974, (exp UB:16627952.579419116),  Gap: -80.48,  Fixed x: False,  Fixed thetavar: False  
Iteration: 95, Duration: 9014, LB: 30008504.555633344, (exp UB:18364841.827731214),  Gap: -63.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 96, Duration: 9114, LB: 30009334.789079517, (exp UB:17625566.997927893),  Gap: -70.26,  Fixed x: False,  Fixed thetavar: False  
Iteration: 97, Duration: 9220, LB: 30008843.582449876, (exp UB:10659144.794536259),  Gap: -181.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 98, Duration: 9346, LB: 30010495.798526853, (exp UB:13445356.229032386),  Gap: -123.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 99, Duration: 9441, LB: 30009228.01662994, (exp UB:9756304.856919035),  Gap: -207.59,  Fixed x: False,  Fixed thetavar: False  
Iteration: 100, Duration: 9535, LB: 30011412.534323048, (exp UB:16635455.131484743),  Gap: -80.41,  Fixed x: False,  Fixed thetavar: False  
Iteration: 101, Duration: 9659, LB: 30014577.24265723, (exp UB:25395548.995411813),  Gap: -18.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 102, Duration: 9783, LB: 30014577.13965723, (exp UB:11343524.68527145),  Gap: -164.60,  Fixed x: False,  Fixed thetavar: False  
Iteration: 103, Duration: 9902, LB: 30014577.33365723, (exp UB:12551247.839782901),  Gap: -139.14,  Fixed x: False,  Fixed thetavar: False  
Iteration: 104, Duration: 10019, LB: 30014752.39691659, (exp UB:18999655.330204606),  Gap: -57.98,  Fixed x: False,  Fixed thetavar: False  
Iteration: 105, Duration: 10139, LB: 30014903.618105885, (exp UB:18448213.25761697),  Gap: -62.70,  Fixed x: False,  Fixed thetavar: False  
Iteration: 106, Duration: 10275, LB: 30013790.579460308, (exp UB:18057589.97798802),  Gap: -66.21,  Fixed x: False,  Fixed thetavar: False  
