Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 795, LB: 11081091.588580035, (exp UB:8506483.820219487),  Gap: -30.27,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 838, LB: 11081092.002175927, (exp UB:5547116.635866184),  Gap: -99.76,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 874, LB: 11081092.002175929, (exp UB:6812975.900230605),  Gap: -62.65,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 908, LB: 11081092.002175923, (exp UB:5277666.605999023),  Gap: -109.96,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 940, LB: 11081092.012155006, (exp UB:5479910.530628176),  Gap: -102.21,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 974, LB: 11081092.03817593, (exp UB:6712621.973102103),  Gap: -65.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 1008, LB: 11081092.321180321, (exp UB:3203586.534479749),  Gap: -245.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 1040, LB: 11081092.101281919, (exp UB:5730688.858876845),  Gap: -93.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 1081, LB: 11081092.447419252, (exp UB:6039718.068699548),  Gap: -83.47,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 1115, LB: 11081092.178175924, (exp UB:4115066.475052171),  Gap: -169.28,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 1150, LB: 11081092.099085473, (exp UB:3801290.4511118243),  Gap: -191.51,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 1187, LB: 11081092.2742231, (exp UB:4146931.237171906),  Gap: -167.21,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 1225, LB: 11081117.632418357, (exp UB:7030190.460803521),  Gap: -57.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 1269, LB: 11081253.015370425, (exp UB:5370562.386009588),  Gap: -106.33,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 1308, LB: 11081092.485175945, (exp UB:7194020.057109057),  Gap: -54.03,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 1350, LB: 11081174.76557233, (exp UB:9016397.748781675),  Gap: -22.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 1397, LB: 11081106.012714311, (exp UB:7367707.777594206),  Gap: -50.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 1439, LB: 11081092.172882032, (exp UB:5688721.54876539),  Gap: -94.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 1478, LB: 11081092.307984008, (exp UB:4825159.296853467),  Gap: -129.65,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 1519, LB: 11081092.578543197, (exp UB:6204997.538590357),  Gap: -78.58,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 1560, LB: 11081092.484835481, (exp UB:9577063.16476584),  Gap: -15.70,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 1609, LB: 11081092.408978796, (exp UB:5321552.122749202),  Gap: -108.23,  Fixed x: False,  Fixed thetavar: False  
