Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 8647, LB: 1011433.6971491252, (exp UB:1015622.0966422566),  Gap: 0.41,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 2, Duration: 8677, LB: 1011400.113916631, (exp UB:1049089.0278811841),  Gap: 3.59,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 8710, LB: 1011400.1166501557, (exp UB:1013418.7320153507),  Gap: 0.20,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 8741, LB: 1011400.1404423646, (exp UB:1014096.6844464903),  Gap: 0.27,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 8776, LB: 1011400.1456266703, (exp UB:1013194.2501244324),  Gap: 0.18,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 8810, LB: 1011400.1496266645, (exp UB:1014945.3372187994),  Gap: 0.35,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 8844, LB: 1011400.2256266662, (exp UB:1014925.3671119786),  Gap: 0.35,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 8885, LB: 1011400.2366266837, (exp UB:1012056.3494922924),  Gap: 0.06,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 8923, LB: 1011400.1956267246, (exp UB:1047559.6537165594),  Gap: 3.45,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 8962, LB: 1011400.2016266735, (exp UB:1014724.5802078098),  Gap: 0.33,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 9001, LB: 1011400.2006822065, (exp UB:1015947.3401034181),  Gap: 0.45,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 9045, LB: 1011400.2326266958, (exp UB:1014791.6981582518),  Gap: 0.33,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 9090, LB: 1011400.430626663, (exp UB:1013946.2354205283),  Gap: 0.25,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 9135, LB: 1011400.1533228202, (exp UB:1013723.6282766981),  Gap: 0.23,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 9179, LB: 1011400.1609438441, (exp UB:1012022.3807919701),  Gap: 0.06,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 9230, LB: 1011400.1948988369, (exp UB:1015895.209947915),  Gap: 0.44,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 9276, LB: 1011400.1654704314, (exp UB:1012403.4996232474),  Gap: 0.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 9326, LB: 1011400.3303564221, (exp UB:1026071.6419120484),  Gap: 1.43,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 9375, LB: 1011400.3153040574, (exp UB:1015035.8657283285),  Gap: 0.36,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 9428, LB: 1011442.2885604119, (exp UB:1014083.7296164371),  Gap: 0.26,  Fixed x: True,  Fixed thetavar: True  
Iteration: 21, Duration: 9488, LB: 1011400.1729712981, (exp UB:1013041.6039386878),  Gap: 0.16,  Fixed x: True,  Fixed thetavar: True  
Iteration: 22, Duration: 9543, LB: 1011400.2604107001, (exp UB:1013096.3592594258),  Gap: 0.17,  Fixed x: True,  Fixed thetavar: True  
Iteration: 23, Duration: 9596, LB: 1011400.4323127402, (exp UB:1015139.3501552804),  Gap: 0.37,  Fixed x: True,  Fixed thetavar: True  
Iteration: 24, Duration: 9653, LB: 1011400.5032030396, (exp UB:1012702.6754901184),  Gap: 0.13,  Fixed x: True,  Fixed thetavar: True  
Iteration: 25, Duration: 9710, LB: 1011432.0776643908, (exp UB:1013253.8391263625),  Gap: 0.18,  Fixed x: True,  Fixed thetavar: True  
Iteration: 26, Duration: 9777, LB: 1011482.4120831967, (exp UB:1015931.6652363992),  Gap: 0.44,  Fixed x: True,  Fixed thetavar: True  
Iteration: 27, Duration: 9843, LB: 1011429.9246036096, (exp UB:1013735.5164126351),  Gap: 0.23,  Fixed x: True,  Fixed thetavar: True  
Iteration: 28, Duration: 9911, LB: 1011400.6950856097, (exp UB:1013866.6466081691),  Gap: 0.24,  Fixed x: True,  Fixed thetavar: True  
Iteration: 29, Duration: 9974, LB: 1011401.1506075981, (exp UB:1100655.3745192736),  Gap: 8.11,  Fixed x: True,  Fixed thetavar: True  
Iteration: 30, Duration: 10039, LB: 1011487.0932546688, (exp UB:1087211.3034570587),  Gap: 6.96,  Fixed x: True,  Fixed thetavar: True  
Iteration: 31, Duration: 10104, LB: 1011559.9511998353, (exp UB:1039785.2560693952),  Gap: 2.71,  Fixed x: True,  Fixed thetavar: True  
Iteration: 32, Duration: 10188, LB: 1011608.5490704507, (exp UB:1209534.114182219),  Gap: 16.36,  Fixed x: True,  Fixed thetavar: True  
Iteration: 33, Duration: 10273, LB: 1011656.3804684986, (exp UB:1013443.6498892532),  Gap: 0.18,  Fixed x: True,  Fixed thetavar: True  
Iteration: 34, Duration: 10358, LB: 1011823.5884461419, (exp UB:1013553.1805450323),  Gap: 0.17,  Fixed x: True,  Fixed thetavar: True  
Iteration: 35, Duration: 10441, LB: 1012101.9208587428, (exp UB:1017222.5569888429),  Gap: 0.50,  Fixed x: True,  Fixed thetavar: True  
Iteration: 36, Duration: 10512, LB: 1012439.1086241767, (exp UB:1016451.5016264318),  Gap: 0.39,  Fixed x: True,  Fixed thetavar: True  
Iteration: 37, Duration: 10585, LB: 1013740.5437900646, (exp UB:1017319.2281416437),  Gap: 0.35,  Fixed x: True,  Fixed thetavar: True  
Iteration: 38, Duration: 10659, LB: 1014882.6083850869, (exp UB:1023451.9450876322),  Gap: 0.84,  Fixed x: True,  Fixed thetavar: True  
Iteration: 39, Duration: 10737, LB: 1016120.9575951592, (exp UB:1019494.9162315184),  Gap: 0.33,  Fixed x: True,  Fixed thetavar: True  
Iteration: 40, Duration: 10819, LB: 1016111.4385815139, (exp UB:1408011.538326775),  Gap: 27.83,  Fixed x: True,  Fixed thetavar: True  
Iteration: 41, Duration: 10897, LB: 1016492.1735378145, (exp UB:1022117.0405512213),  Gap: 0.55,  Fixed x: True,  Fixed thetavar: True  
Iteration: 42, Duration: 10990, LB: 1016572.808754005, (exp UB:1023607.7621033099),  Gap: 0.69,  Fixed x: True,  Fixed thetavar: True  
Iteration: 43, Duration: 11073, LB: 1016518.4557716904, (exp UB:1018852.1528234254),  Gap: 0.23,  Fixed x: True,  Fixed thetavar: True  
Iteration: 44, Duration: 11162, LB: 1016599.948888145, (exp UB:1022847.8849718982),  Gap: 0.61,  Fixed x: True,  Fixed thetavar: True  
Iteration: 45, Duration: 11250, LB: 1016589.456824161, (exp UB:1018093.0770478675),  Gap: 0.15,  Fixed x: True,  Fixed thetavar: True  
Iteration: 46, Duration: 11344, LB: 1016900.1568862977, (exp UB:1017199.0387110574),  Gap: 0.03,  Fixed x: True,  Fixed thetavar: True  
Iteration: 47, Duration: 11434, LB: 1017087.3525958302, (exp UB:1017394.6495342802),  Gap: 0.03,  Fixed x: True,  Fixed thetavar: True  
Iteration: 48, Duration: 11527, LB: 1017497.8195728556, (exp UB:1021013.2089696369),  Gap: 0.34,  Fixed x: True,  Fixed thetavar: True  
Iteration: 49, Duration: 11625, LB: 1017517.3819337412, (exp UB:1023984.5543490037),  Gap: 0.63,  Fixed x: True,  Fixed thetavar: True  
Iteration: 50, Duration: 11720, LB: 1017519.3996960036, (exp UB:1017975.2924055894),  Gap: 0.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 51, Duration: 11818, LB: 1017552.00764696, (exp UB:1022526.1733393838),  Gap: 0.49,  Fixed x: True,  Fixed thetavar: True  
Iteration: 52, Duration: 11929, LB: 1017540.9031549627, (exp UB:1018407.5453305793),  Gap: 0.09,  Fixed x: True,  Fixed thetavar: True  
Iteration: 53, Duration: 12033, LB: 1017521.3872018346, (exp UB:1018721.3238564687),  Gap: 0.12,  Fixed x: True,  Fixed thetavar: True  
Iteration: 54, Duration: 12139, LB: 1017571.4224771298, (exp UB:1017962.0324312209),  Gap: 0.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 55, Duration: 12245, LB: 1017721.4837373027, (exp UB:1018529.9319183128),  Gap: 0.08,  Fixed x: True,  Fixed thetavar: True  
