Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 7530, LB: 14640274.515608214, (exp UB:17783744.935409885),  Gap: 17.68,  Fixed x: True,  Fixed thetavar: True  
Iteration: 2, Duration: 7577, LB: 14658383.22711546, (exp UB:10367793.94282787),  Gap: -41.38,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 3, Duration: 7662, LB: 14642709.598195216, (exp UB:14426560.173800273),  Gap: -1.50,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 7754, LB: 14643656.202590454, (exp UB:10672455.744576525),  Gap: -37.21,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 7847, LB: 14645228.483369498, (exp UB:9995109.204662956),  Gap: -46.52,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 7936, LB: 14645816.00597986, (exp UB:10860482.803599508),  Gap: -34.85,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 7986, LB: 14645973.191625988, (exp UB:11307089.938681735),  Gap: -29.53,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 8084, LB: 14645128.771549454, (exp UB:11352150.302795747),  Gap: -29.01,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 8193, LB: 14646281.13117233, (exp UB:11465296.492355352),  Gap: -27.74,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 8301, LB: 14646081.293846197, (exp UB:12232844.196434889),  Gap: -19.73,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 8385, LB: 14645971.977221882, (exp UB:11181320.49170995),  Gap: -30.99,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 8491, LB: 14646366.663059369, (exp UB:11724860.04683778),  Gap: -24.92,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 8568, LB: 14646655.02019624, (exp UB:12105022.537097009),  Gap: -21.00,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 8647, LB: 14646376.497434374, (exp UB:11439027.808551911),  Gap: -28.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 8750, LB: 14646401.399688557, (exp UB:11064278.358436925),  Gap: -32.38,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 8847, LB: 14646283.047987051, (exp UB:12120917.534101304),  Gap: -20.83,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 8991, LB: 14646006.027464557, (exp UB:11800312.340713125),  Gap: -24.12,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 9114, LB: 14646934.242237877, (exp UB:11430864.440346787),  Gap: -28.13,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 9261, LB: 14646456.816728275, (exp UB:11640895.7096363),  Gap: -25.82,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 9521, LB: 14646861.89970817, (exp UB:11884191.164320424),  Gap: -23.25,  Fixed x: True,  Fixed thetavar: True  
Iteration: 21, Duration: 9628, LB: 14647058.612146124, (exp UB:11145172.793867145),  Gap: -31.42,  Fixed x: True,  Fixed thetavar: True  
Iteration: 22, Duration: 9945, LB: 14646915.369989222, (exp UB:11551509.838809446),  Gap: -26.80,  Fixed x: True,  Fixed thetavar: True  
Iteration: 23, Duration: 10247, LB: 14646931.024259672, (exp UB:10986469.217787199),  Gap: -33.32,  Fixed x: True,  Fixed thetavar: True  
