Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: False 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: False 
Generate  cuts with LBF: False 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 79, LB: 0.0, (exp UB:219449038.77333334),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 83, LB: 0.20500000000000002, (exp UB:199392131.34833336),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 91, LB: 0.213, (exp UB:202482533.92633337),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 96, LB: 0.21500000000000005, (exp UB:220572564.40333337),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 100, LB: 0.216, (exp UB:227917281.04933333),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 106, LB: 0.22500000000000003, (exp UB:178083674.82595572),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 110, LB: 0.22899999999999998, (exp UB:213439598.29544327),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 114, LB: 0.234, (exp UB:158297583.77170295),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 122, LB: 0.23699999999999996, (exp UB:246725198.09337145),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 129, LB: 0.23846400090867526, (exp UB:166737452.54806298),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 136, LB: 0.242, (exp UB:116574562.59624536),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 144, LB: 0.244, (exp UB:166682935.1832354),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 152, LB: 0.247, (exp UB:175389617.3167814),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 163, LB: 0.26351507152298326, (exp UB:175718116.34936225),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
