Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 226, LB: 117543.23633333325, (exp UB:116545.31666666665),  Gap: -0.86,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 248, LB: 160957.7169911013, (exp UB:1682296.659439037),  Gap: 90.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 272, LB: 160955.17952371424, (exp UB:676779.2385642319),  Gap: 76.22,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 294, LB: 177125.4028978893, (exp UB:1694318.6784670586),  Gap: 89.55,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 314, LB: 190229.6202093336, (exp UB:162650.31275316584),  Gap: -16.96,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 336, LB: 199830.40301729814, (exp UB:160641.89099435753),  Gap: -24.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 358, LB: 205037.9102105269, (exp UB:159698.11865381515),  Gap: -28.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 383, LB: 210375.7440695887, (exp UB:165378.10474609953),  Gap: -27.21,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 413, LB: 211769.88493821383, (exp UB:163446.85497401818),  Gap: -29.56,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 448, LB: 216567.27102167724, (exp UB:656545.9783398516),  Gap: 67.01,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 473, LB: 222918.62795922547, (exp UB:142725.8560111717),  Gap: -56.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 531, LB: 230119.07520744545, (exp UB:151212.89049324137),  Gap: -52.18,  Fixed x: False,  Fixed thetavar: False  
