Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 19, Duration: 845, LB: 9416401.18846112, (exp UB:5352843.401308864),  Gap: -75.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 879, LB: 9416401.173028994, (exp UB:3278757.4156401097),  Gap: -187.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 911, LB: 9416401.17645494, (exp UB:5861049.607422445),  Gap: -60.66,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 950, LB: 9416401.179725703, (exp UB:3446167.3852078174),  Gap: -173.24,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 991, LB: 9416401.161659729, (exp UB:3897638.049310509),  Gap: -141.59,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 1028, LB: 9416401.328190994, (exp UB:5167336.970648481),  Gap: -82.23,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 1063, LB: 9416488.407450154, (exp UB:4032888.78402897),  Gap: -133.49,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 1097, LB: 9416419.439100347, (exp UB:4866145.682567539),  Gap: -93.51,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 1138, LB: 9416401.527459787, (exp UB:3736599.4528166475),  Gap: -152.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 1175, LB: 9417292.977738779, (exp UB:4826851.455170715),  Gap: -95.10,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 1210, LB: 9417029.586486805, (exp UB:5432911.056728572),  Gap: -73.33,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 1251, LB: 9417459.07225764, (exp UB:5173159.741257546),  Gap: -82.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 1288, LB: 9418594.862941377, (exp UB:4126735.5770243015),  Gap: -128.23,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 1327, LB: 9419244.753972743, (exp UB:3570050.777953821),  Gap: -163.84,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 1368, LB: 9419006.100785263, (exp UB:4409356.945114977),  Gap: -113.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 1, Duration: 532, LB: 9416400.617933016, (exp UB:11457891.490502477),  Gap: 17.82,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 565, LB: 9416400.837999813, (exp UB:4515703.3545026025),  Gap: -108.53,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 34, Duration: 1414, LB: 9419232.081283787, (exp UB:4901332.576298745),  Gap: -92.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 602, LB: 9416400.992137501, (exp UB:3231552.7592701535),  Gap: -191.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 35, Duration: 1455, LB: 9419441.480675314, (exp UB:4506052.201887358),  Gap: -109.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 633, LB: 9416400.995953517, (exp UB:4667355.96621226),  Gap: -101.75,  Fixed x: False,  Fixed thetavar: False  
Iteration: 36, Duration: 1499, LB: 9419498.333750986, (exp UB:4235041.68257858),  Gap: -122.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 672, LB: 9416400.997134548, (exp UB:5196125.838426687),  Gap: -81.22,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 708, LB: 9416400.998016706, (exp UB:5549366.308626447),  Gap: -69.68,  Fixed x: False,  Fixed thetavar: False  
Iteration: 37, Duration: 1556, LB: 9420134.410578089, (exp UB:6502813.334824768),  Gap: -44.86,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 747, LB: 9416400.998924328, (exp UB:5264902.87072211),  Gap: -78.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 38, Duration: 1606, LB: 9420129.528787937, (exp UB:4089690.0216623056),  Gap: -130.34,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 787, LB: 9416401.404510908, (exp UB:4818552.683860266),  Gap: -95.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 39, Duration: 1658, LB: 9420094.854774343, (exp UB:5427247.483300257),  Gap: -73.57,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 825, LB: 9416401.043503977, (exp UB:6212408.962785115),  Gap: -51.57,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 865, LB: 9416401.319233138, (exp UB:9193121.41827755),  Gap: -2.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 40, Duration: 1729, LB: 9419486.447860997, (exp UB:4234625.875523371),  Gap: -122.44,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 906, LB: 9416401.292808942, (exp UB:5186911.131007237),  Gap: -81.54,  Fixed x: False,  Fixed thetavar: False  
Iteration: 41, Duration: 1780, LB: 9419244.434168704, (exp UB:5425629.91151209),  Gap: -73.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 953, LB: 9416401.401881255, (exp UB:5862919.398181239),  Gap: -60.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 42, Duration: 1838, LB: 9419272.762694575, (exp UB:3460650.0911800982),  Gap: -172.18,  Fixed x: False,  Fixed thetavar: False  
