Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 1923, LB: 1006059.9762006423, (exp UB:1007022.0670005216),  Gap: 0.10,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 2, Duration: 1936, LB: 1005976.5902565303, (exp UB:1376764.4162740367),  Gap: 26.93,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 1950, LB: 1005976.5974946553, (exp UB:1008590.7539563774),  Gap: 0.26,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 1962, LB: 1005969.7237504746, (exp UB:1007277.9298919291),  Gap: 0.13,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 1976, LB: 1005969.7280545625, (exp UB:1007898.8306800632),  Gap: 0.19,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 1989, LB: 1005969.7354978637, (exp UB:1007689.6588294198),  Gap: 0.17,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 2003, LB: 1005969.7369577842, (exp UB:1009704.4692812571),  Gap: 0.37,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 2019, LB: 1005969.7374161038, (exp UB:1110121.1481948937),  Gap: 9.38,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 2033, LB: 1005969.7425953398, (exp UB:1007313.2497108135),  Gap: 0.13,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 2048, LB: 1005969.7460292209, (exp UB:1009075.3770343694),  Gap: 0.31,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 2065, LB: 1006114.8692197652, (exp UB:1599512.4044879978),  Gap: 37.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 2093, LB: 1006318.5293191663, (exp UB:1316218.4120061626),  Gap: 23.54,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 2117, LB: 1006318.5513612492, (exp UB:1170963.3345641717),  Gap: 14.06,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 2138, LB: 1006318.6503191662, (exp UB:1207662.6849407381),  Gap: 16.67,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 2161, LB: 1006318.7253077079, (exp UB:1010780.1595523801),  Gap: 0.44,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 2186, LB: 1006520.4592523928, (exp UB:1010329.8334313483),  Gap: 0.38,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 2214, LB: 1007149.4300699744, (exp UB:1010040.8950708961),  Gap: 0.29,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 2245, LB: 1008541.8402391844, (exp UB:1009504.8729024708),  Gap: 0.10,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 2279, LB: 1012187.2660108398, (exp UB:1018909.4558455552),  Gap: 0.66,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 2316, LB: 1012881.498770993, (exp UB:1014041.0987001336),  Gap: 0.11,  Fixed x: True,  Fixed thetavar: True  
Iteration: 21, Duration: 2353, LB: 1013947.7409962508, (exp UB:1159156.5831431388),  Gap: 12.53,  Fixed x: True,  Fixed thetavar: True  
Iteration: 22, Duration: 2388, LB: 1014147.2866278342, (exp UB:1015918.1314108075),  Gap: 0.17,  Fixed x: True,  Fixed thetavar: True  
