Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: False 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 20, LB: 0.0, (exp UB:79356071.04166666),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 25, LB: 0.072505092474399, (exp UB:65932329.449171744),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 30, LB: 0.07567258911107798, (exp UB:70508510.96233925),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 35, LB: 0.0763744966186569, (exp UB:66397802.66970785),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 41, LB: 0.07649438310685368, (exp UB:67181527.54669265),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 46, LB: 0.08131016419418036, (exp UB:52628805.5334114),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 52, LB: 0.08161096450181396, (exp UB:73808109.94913338),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 57, LB: 0.081954185046576, (exp UB:41143670.949070826),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 62, LB: 0.08452744025203228, (exp UB:61094854.02772379),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 67, LB: 0.10135414581734323, (exp UB:56332061.07333758),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 11, Duration: 73, LB: 0.13471522310654574, (exp UB:30213650.020531077),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 80, LB: 0.157, (exp UB:62650273.38700001),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 89, LB: 0.14854903683980125, (exp UB:23833714.979997788),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 96, LB: 0.15560319445652987, (exp UB:7384942.9149869075),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 105, LB: 0.15571522310654573, (exp UB:17073095.593181893),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 116, LB: 0.15932752648623658, (exp UB:8220507.748867553),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 126, LB: 0.16154676135560275, (exp UB:19503635.998500653),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 139, LB: 0.16594973131335425, (exp UB:17616653.883556604),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 151, LB: 0.17074979964219278, (exp UB:699503.8946757527),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 165, LB: 0.1742445280548794, (exp UB:19535681.723681547),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 177, LB: 0.16561760158225158, (exp UB:8516567.309473395),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 187, LB: 0.17447997445098906, (exp UB:11523724.205650553),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 201, LB: 0.2910552368118936, (exp UB:70713109.19110966),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 211, LB: 0.3140539322289143, (exp UB:35563631.53071838),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 226, LB: 0.33186688649673185, (exp UB:53952918.23671694),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 240, LB: 0.33410739170639847, (exp UB:39555252.86856259),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 250, LB: 0.34505523681189354, (exp UB:44855785.3240771),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 263, LB: 0.354110000872357, (exp UB:37908941.458857216),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 273, LB: 0.33905523681189353, (exp UB:15272860.922461225),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 284, LB: 0.35305262764593515, (exp UB:22456375.400164194),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 300, LB: 0.35486688649673187, (exp UB:37082846.37795312),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 318, LB: 0.35521562281416136, (exp UB:29081358.04112158),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 333, LB: 0.3578668864967318, (exp UB:13456210.781960627),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 34, Duration: 351, LB: 0.36845504927794015, (exp UB:4783978.750612592),  Gap: 100.00,  Fixed x: False,  Fixed thetavar: False  
