Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 6421, LB: 4879541.856391259, (exp UB:5496947.534099501),  Gap: 11.23,  Fixed x: True,  Fixed thetavar: True  
Iteration: 2, Duration: 6451, LB: 4879543.691744682, (exp UB:6147779.78312737),  Gap: 20.63,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 6484, LB: 4882531.725976407, (exp UB:4883319.703186153),  Gap: 0.02,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 4, Duration: 6555, LB: 4999870.492906703, (exp UB:4928734.421170142),  Gap: -1.44,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 6635, LB: 5000185.302185452, (exp UB:4934196.51949996),  Gap: -1.34,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 6716, LB: 5000452.229426686, (exp UB:5776037.517488306),  Gap: 13.43,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 6813, LB: 5001093.027833061, (exp UB:5077077.604229688),  Gap: 1.50,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 6955, LB: 5002764.385794014, (exp UB:4912454.473821836),  Gap: -1.84,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 7058, LB: 5005047.915883017, (exp UB:5575698.16244507),  Gap: 10.23,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 7147, LB: 5004880.921094699, (exp UB:5890736.215430934),  Gap: 15.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 7221, LB: 5006173.71375119, (exp UB:5561964.277923125),  Gap: 9.99,  Fixed x: True,  Fixed thetavar: True  
Iteration: 12, Duration: 7317, LB: 5006359.845794676, (exp UB:5576992.30920867),  Gap: 10.23,  Fixed x: True,  Fixed thetavar: True  
Iteration: 13, Duration: 7410, LB: 5007161.139208603, (exp UB:4900556.767207744),  Gap: -2.18,  Fixed x: True,  Fixed thetavar: True  
Iteration: 14, Duration: 7501, LB: 5008973.4718580935, (exp UB:4907017.075017056),  Gap: -2.08,  Fixed x: True,  Fixed thetavar: True  
Iteration: 15, Duration: 7611, LB: 5009447.59626196, (exp UB:4917859.189716601),  Gap: -1.86,  Fixed x: True,  Fixed thetavar: True  
Iteration: 16, Duration: 7718, LB: 5011522.962001894, (exp UB:5936015.513854626),  Gap: 15.57,  Fixed x: True,  Fixed thetavar: True  
Iteration: 17, Duration: 7854, LB: 5012032.261723421, (exp UB:6614357.432993093),  Gap: 24.22,  Fixed x: True,  Fixed thetavar: True  
Iteration: 18, Duration: 7953, LB: 5015276.6348204035, (exp UB:6017849.292406339),  Gap: 16.66,  Fixed x: True,  Fixed thetavar: True  
Iteration: 19, Duration: 8048, LB: 5017764.244340556, (exp UB:4906130.727117549),  Gap: -2.28,  Fixed x: True,  Fixed thetavar: True  
Iteration: 20, Duration: 8154, LB: 5023554.863545036, (exp UB:5854280.066348367),  Gap: 14.19,  Fixed x: True,  Fixed thetavar: True  
Iteration: 21, Duration: 8521, LB: 5025914.406000022, (exp UB:4923361.6646577865),  Gap: -2.08,  Fixed x: True,  Fixed thetavar: True  
Iteration: 22, Duration: 8673, LB: 5027200.778453803, (exp UB:6134070.360886281),  Gap: 18.04,  Fixed x: True,  Fixed thetavar: True  
Iteration: 23, Duration: 9047, LB: 5028016.768642483, (exp UB:4896217.602533969),  Gap: -2.69,  Fixed x: True,  Fixed thetavar: True  
Iteration: 24, Duration: 9165, LB: 5042122.613683075, (exp UB:4988474.250032358),  Gap: -1.08,  Fixed x: True,  Fixed thetavar: True  
Iteration: 25, Duration: 9280, LB: 5045454.285764142, (exp UB:6215705.100870527),  Gap: 18.83,  Fixed x: True,  Fixed thetavar: True  
Iteration: 26, Duration: 9433, LB: 5047744.614162453, (exp UB:5295680.700654273),  Gap: 4.68,  Fixed x: True,  Fixed thetavar: True  
Iteration: 27, Duration: 9544, LB: 5106621.024862787, (exp UB:6492804.469694181),  Gap: 21.35,  Fixed x: True,  Fixed thetavar: True  
Iteration: 28, Duration: 9665, LB: 5107040.335330019, (exp UB:5920661.864064382),  Gap: 13.74,  Fixed x: True,  Fixed thetavar: True  
Iteration: 29, Duration: 9787, LB: 5111461.7648457065, (exp UB:4903442.126111233),  Gap: -4.24,  Fixed x: True,  Fixed thetavar: True  
Iteration: 30, Duration: 10123, LB: 5111484.675540658, (exp UB:5054175.339495994),  Gap: -1.13,  Fixed x: True,  Fixed thetavar: True  
Iteration: 31, Duration: 10298, LB: 5112186.778433204, (exp UB:5473494.089151443),  Gap: 6.60,  Fixed x: True,  Fixed thetavar: True  
Iteration: 32, Duration: 10421, LB: 5112341.40032633, (exp UB:4895175.290174977),  Gap: -4.44,  Fixed x: True,  Fixed thetavar: True  
Iteration: 33, Duration: 10929, LB: 5113122.94143784, (exp UB:4901167.119208618),  Gap: -4.32,  Fixed x: True,  Fixed thetavar: True  
Iteration: 34, Duration: 11106, LB: 5114031.054660608, (exp UB:5139495.948743245),  Gap: 0.50,  Fixed x: True,  Fixed thetavar: True  
Iteration: 35, Duration: 11272, LB: 5114043.338092957, (exp UB:5695177.863737379),  Gap: 10.20,  Fixed x: True,  Fixed thetavar: True  
Iteration: 36, Duration: 11520, LB: 5114975.798867693, (exp UB:5904391.78047433),  Gap: 13.37,  Fixed x: True,  Fixed thetavar: True  
Iteration: 37, Duration: 11703, LB: 5115804.144928226, (exp UB:4911202.401840991),  Gap: -4.17,  Fixed x: True,  Fixed thetavar: True  
Iteration: 38, Duration: 11904, LB: 5115917.018314498, (exp UB:5349931.712746868),  Gap: 4.37,  Fixed x: True,  Fixed thetavar: True  
Iteration: 39, Duration: 12079, LB: 5116233.221156193, (exp UB:4915081.856273973),  Gap: -4.09,  Fixed x: True,  Fixed thetavar: True  
Iteration: 40, Duration: 12263, LB: 5116525.354843035, (exp UB:4894757.958655206),  Gap: -4.53,  Fixed x: True,  Fixed thetavar: True  
Iteration: 41, Duration: 12514, LB: 5116660.394296347, (exp UB:5290617.634989881),  Gap: 3.29,  Fixed x: True,  Fixed thetavar: True  
Iteration: 42, Duration: 12704, LB: 5116809.635161727, (exp UB:5793842.901861296),  Gap: 11.69,  Fixed x: True,  Fixed thetavar: True  
Iteration: 43, Duration: 13102, LB: 5116825.795173768, (exp UB:5198777.146239073),  Gap: 1.58,  Fixed x: True,  Fixed thetavar: True  
