Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 238, LB: 16792309.2916378, (exp UB:16460028.861384941),  Gap: -2.02,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 265, LB: 16792406.198275696, (exp UB:14381273.722087417),  Gap: -16.77,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 293, LB: 16846464.606037498, (exp UB:10838105.840786569),  Gap: -55.44,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 324, LB: 17586584.17203346, (exp UB:13967219.09680659),  Gap: -25.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 359, LB: 17755126.750039034, (exp UB:11201976.366962735),  Gap: -58.50,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 387, LB: 17775466.978908464, (exp UB:12167141.215955533),  Gap: -46.09,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 411, LB: 18009373.439883187, (exp UB:12542411.682270404),  Gap: -43.59,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 458, LB: 18059612.588593382, (exp UB:14510985.966252562),  Gap: -24.45,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 508, LB: 18881322.861806154, (exp UB:17435712.23300317),  Gap: -8.29,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 542, LB: 18881540.156922907, (exp UB:20448588.671025805),  Gap: 7.66,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 604, LB: 18888701.475357138, (exp UB:12794020.93496352),  Gap: -47.64,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 659, LB: 18893597.29968728, (exp UB:22984238.285026923),  Gap: 17.80,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 706, LB: 18896141.323043924, (exp UB:14932203.116681714),  Gap: -26.55,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 750, LB: 18982530.930692583, (exp UB:14331064.670511063),  Gap: -32.46,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 792, LB: 19420470.164916348, (exp UB:16193014.338513058),  Gap: -19.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 834, LB: 19424637.58676564, (exp UB:42930174.49792077),  Gap: 54.75,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 892, LB: 19440405.663133606, (exp UB:46055143.498897344),  Gap: 57.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 941, LB: 19440418.765809186, (exp UB:14386683.59890993),  Gap: -35.13,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 985, LB: 19440821.551171377, (exp UB:12823832.875615943),  Gap: -51.60,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 1037, LB: 19440825.720567215, (exp UB:17848795.514559723),  Gap: -8.92,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 1075, LB: 19441026.034572594, (exp UB:17539341.62145421),  Gap: -10.84,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 1116, LB: 19441468.293904543, (exp UB:16049630.872571234),  Gap: -21.13,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 1206, LB: 19441535.29399021, (exp UB:11883555.285380092),  Gap: -63.60,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 1255, LB: 19441533.88674029, (exp UB:13887871.48607655),  Gap: -39.99,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 1301, LB: 19441537.3383839, (exp UB:13230110.758525174),  Gap: -46.95,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 1347, LB: 19442531.69464615, (exp UB:11561282.937130006),  Gap: -68.17,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 1402, LB: 19444073.35125485, (exp UB:13986932.631930295),  Gap: -39.02,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 1465, LB: 19446309.735954538, (exp UB:10616372.49147974),  Gap: -83.17,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 1522, LB: 19446309.783954542, (exp UB:12582769.8163374),  Gap: -54.55,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 1575, LB: 19446309.821954545, (exp UB:15288014.12878611),  Gap: -27.20,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 1624, LB: 19446309.90495454, (exp UB:12241038.079653688),  Gap: -58.86,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 1665, LB: 19446309.984954543, (exp UB:12977239.04976467),  Gap: -49.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 1718, LB: 19446726.887597553, (exp UB:15191485.266825907),  Gap: -28.01,  Fixed x: False,  Fixed thetavar: False  
Iteration: 34, Duration: 1784, LB: 19446841.583427187, (exp UB:11582230.959733933),  Gap: -67.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 35, Duration: 1885, LB: 19447392.31408978, (exp UB:13408241.318285115),  Gap: -45.04,  Fixed x: False,  Fixed thetavar: False  
Iteration: 36, Duration: 1959, LB: 19447411.78207771, (exp UB:16205726.090804674),  Gap: -20.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 37, Duration: 2017, LB: 19447478.396851175, (exp UB:15687640.678373236),  Gap: -23.97,  Fixed x: False,  Fixed thetavar: False  
Iteration: 38, Duration: 2084, LB: 19447737.544812273, (exp UB:14800617.337613005),  Gap: -31.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 39, Duration: 2157, LB: 19447784.244099073, (exp UB:18471390.431036875),  Gap: -5.29,  Fixed x: False,  Fixed thetavar: False  
Iteration: 40, Duration: 2213, LB: 19447953.71456784, (exp UB:13976903.347798886),  Gap: -39.14,  Fixed x: False,  Fixed thetavar: False  
Iteration: 41, Duration: 2321, LB: 19447887.61684916, (exp UB:12191413.181976672),  Gap: -59.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 42, Duration: 2389, LB: 19447953.73456784, (exp UB:14602721.944636393),  Gap: -33.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 43, Duration: 2454, LB: 19447958.887519576, (exp UB:11705405.861591972),  Gap: -66.15,  Fixed x: False,  Fixed thetavar: False  
Iteration: 44, Duration: 2511, LB: 19447994.537086144, (exp UB:16005358.980224133),  Gap: -21.51,  Fixed x: False,  Fixed thetavar: False  
Iteration: 45, Duration: 2572, LB: 19448000.362250715, (exp UB:13955176.939608771),  Gap: -39.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 46, Duration: 2638, LB: 19448050.26832231, (exp UB:11030662.025981598),  Gap: -76.31,  Fixed x: False,  Fixed thetavar: False  
Iteration: 47, Duration: 2694, LB: 19448060.845565714, (exp UB:11717460.781741917),  Gap: -65.98,  Fixed x: False,  Fixed thetavar: False  
Iteration: 48, Duration: 2803, LB: 19448067.09073492, (exp UB:15610819.072732653),  Gap: -24.58,  Fixed x: False,  Fixed thetavar: False  
Iteration: 49, Duration: 2863, LB: 19448068.52776814, (exp UB:15280708.888563175),  Gap: -27.27,  Fixed x: False,  Fixed thetavar: False  
Iteration: 50, Duration: 2932, LB: 19448069.234126158, (exp UB:13368581.733856587),  Gap: -45.48,  Fixed x: False,  Fixed thetavar: False  
Iteration: 51, Duration: 3024, LB: 19448069.499520525, (exp UB:14979491.724125616),  Gap: -29.83,  Fixed x: False,  Fixed thetavar: False  
Iteration: 52, Duration: 3101, LB: 19448515.28808721, (exp UB:10796874.14908667),  Gap: -80.13,  Fixed x: False,  Fixed thetavar: False  
Iteration: 53, Duration: 3158, LB: 19448515.296087213, (exp UB:12439643.94255877),  Gap: -56.34,  Fixed x: False,  Fixed thetavar: False  
Iteration: 54, Duration: 3254, LB: 19448069.7076172, (exp UB:10539180.816004505),  Gap: -84.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 55, Duration: 3452, LB: 19448069.707617197, (exp UB:14134762.33990478),  Gap: -37.59,  Fixed x: False,  Fixed thetavar: False  
