Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 166, LB: 35245232.617129065, (exp UB:31733762.66185488),  Gap: -11.07,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 211, LB: 37175279.22159228, (exp UB:22214645.908137113),  Gap: -67.35,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 252, LB: 38308716.84240163, (exp UB:23735318.96082051),  Gap: -61.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 281, LB: 38442975.1131358, (exp UB:23266543.093546174),  Gap: -65.23,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 326, LB: 38862281.35542913, (exp UB:25335082.313195817),  Gap: -53.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 380, LB: 39127591.43038012, (exp UB:34861438.13157887),  Gap: -12.24,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 431, LB: 39342440.21247564, (exp UB:24450691.698881775),  Gap: -60.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 461, LB: 39820073.97285844, (exp UB:26381073.669148445),  Gap: -50.94,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 503, LB: 39833154.404716045, (exp UB:24815150.341613036),  Gap: -60.52,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 547, LB: 39878292.339451805, (exp UB:23552258.93863818),  Gap: -69.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 581, LB: 39878986.16125755, (exp UB:26538159.148654543),  Gap: -50.27,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 625, LB: 39879138.49968675, (exp UB:25210700.53589916),  Gap: -58.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 674, LB: 39875648.63839476, (exp UB:24503649.786263235),  Gap: -62.73,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 711, LB: 39875893.89525468, (exp UB:28972145.533772364),  Gap: -37.64,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 743, LB: 39876891.01055008, (exp UB:23773918.684105266),  Gap: -67.73,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 777, LB: 39876941.17277159, (exp UB:30752526.39892738),  Gap: -29.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 813, LB: 39876946.932767496, (exp UB:25011832.891372655),  Gap: -59.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 848, LB: 39876947.55159323, (exp UB:24290845.067176998),  Gap: -64.16,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 900, LB: 39876948.52937915, (exp UB:26672486.30667672),  Gap: -49.51,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 933, LB: 39876948.5964863, (exp UB:26423880.247258097),  Gap: -50.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 968, LB: 39876948.637280494, (exp UB:31094576.95416236),  Gap: -28.24,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 1012, LB: 39876948.68260881, (exp UB:27633057.659919083),  Gap: -44.31,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 1051, LB: 39876948.72783053, (exp UB:25778045.229823846),  Gap: -54.69,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 1107, LB: 39879165.26507519, (exp UB:26980507.113756534),  Gap: -47.81,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 1158, LB: 39876948.79917983, (exp UB:27842937.266743436),  Gap: -43.22,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 1187, LB: 39876948.79917983, (exp UB:28438190.679710623),  Gap: -40.22,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 1221, LB: 39876948.79917983, (exp UB:26287545.140805125),  Gap: -51.70,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 1255, LB: 39876948.79917983, (exp UB:25954237.750107262),  Gap: -53.64,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 1285, LB: 39876948.79917983, (exp UB:24830398.179140992),  Gap: -60.60,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 1345, LB: 39879165.26507518, (exp UB:29420744.705674812),  Gap: -35.55,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 1399, LB: 39876948.905384965, (exp UB:24233401.765732877),  Gap: -64.55,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 1436, LB: 39876948.89138496, (exp UB:24236132.09755583),  Gap: -64.54,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 1468, LB: 39876948.89138496, (exp UB:24126926.956116647),  Gap: -65.28,  Fixed x: False,  Fixed thetavar: False  
Iteration: 34, Duration: 1504, LB: 39876948.88738497, (exp UB:24475149.846493013),  Gap: -62.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 35, Duration: 1540, LB: 39876948.82838497, (exp UB:21346921.537949614),  Gap: -86.80,  Fixed x: False,  Fixed thetavar: False  
Iteration: 36, Duration: 1573, LB: 39876948.82838497, (exp UB:22916629.366994362),  Gap: -74.01,  Fixed x: False,  Fixed thetavar: False  
Iteration: 37, Duration: 1633, LB: 39879165.26507518, (exp UB:25225812.011338685),  Gap: -58.09,  Fixed x: False,  Fixed thetavar: False  
Iteration: 38, Duration: 1684, LB: 39876951.435714036, (exp UB:26211685.73594004),  Gap: -52.13,  Fixed x: False,  Fixed thetavar: False  
Iteration: 39, Duration: 1721, LB: 39876948.90582686, (exp UB:21600772.50876035),  Gap: -84.61,  Fixed x: False,  Fixed thetavar: False  
Iteration: 40, Duration: 1761, LB: 39876948.90182687, (exp UB:25672763.025365096),  Gap: -55.33,  Fixed x: False,  Fixed thetavar: False  
Iteration: 41, Duration: 1797, LB: 39876948.83035012, (exp UB:26791531.002196327),  Gap: -48.84,  Fixed x: False,  Fixed thetavar: False  
Iteration: 42, Duration: 1834, LB: 39876948.82582687, (exp UB:27024415.819867507),  Gap: -47.56,  Fixed x: False,  Fixed thetavar: False  
Iteration: 43, Duration: 1869, LB: 39876948.82582687, (exp UB:27716967.73562222),  Gap: -43.87,  Fixed x: False,  Fixed thetavar: False  
Iteration: 44, Duration: 1935, LB: 39879165.26507518, (exp UB:30964787.90556553),  Gap: -28.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 45, Duration: 1972, LB: 39879165.26507518, (exp UB:29096299.197853975),  Gap: -37.06,  Fixed x: False,  Fixed thetavar: False  
Iteration: 46, Duration: 2009, LB: 39879165.26507518, (exp UB:27764257.005636718),  Gap: -43.63,  Fixed x: False,  Fixed thetavar: False  
Iteration: 47, Duration: 2068, LB: 39876948.90727846, (exp UB:21347164.511867195),  Gap: -86.80,  Fixed x: False,  Fixed thetavar: False  
Iteration: 48, Duration: 2109, LB: 39876948.90727846, (exp UB:26560463.085985657),  Gap: -50.14,  Fixed x: False,  Fixed thetavar: False  
Iteration: 49, Duration: 2149, LB: 39876948.90727846, (exp UB:24731376.690578043),  Gap: -61.24,  Fixed x: False,  Fixed thetavar: False  
Iteration: 50, Duration: 2192, LB: 39876948.90727846, (exp UB:24347704.119859893),  Gap: -63.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 51, Duration: 2232, LB: 39876948.90727846, (exp UB:26239210.668657362),  Gap: -51.97,  Fixed x: False,  Fixed thetavar: False  
Iteration: 52, Duration: 2269, LB: 39876948.90727846, (exp UB:23983991.18856538),  Gap: -66.26,  Fixed x: False,  Fixed thetavar: False  
Iteration: 53, Duration: 2307, LB: 39876948.90727846, (exp UB:26048909.943613138),  Gap: -53.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 54, Duration: 2351, LB: 39876949.033820584, (exp UB:25177983.151799493),  Gap: -58.38,  Fixed x: False,  Fixed thetavar: False  
Iteration: 55, Duration: 2397, LB: 39876949.03948491, (exp UB:27774149.281768065),  Gap: -43.58,  Fixed x: False,  Fixed thetavar: False  
