Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 86, LB: 6228140.50302584, (exp UB:5589822.49445746),  Gap: -11.42,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 2, Duration: 101, LB: 6229033.725163195, (exp UB:3918201.883784351),  Gap: -58.98,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 113, LB: 6229033.730163186, (exp UB:4284070.186261996),  Gap: -45.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 124, LB: 6229033.730163194, (exp UB:5030021.359539485),  Gap: -23.84,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 136, LB: 6229033.737692585, (exp UB:1938325.3757964298),  Gap: -221.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 148, LB: 6229033.731165405, (exp UB:7030006.269598336),  Gap: 11.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 159, LB: 6229033.732163195, (exp UB:6066707.0374209),  Gap: -2.68,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 171, LB: 6229033.734886104, (exp UB:5129369.918999178),  Gap: -21.44,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 183, LB: 6229042.996575084, (exp UB:3415230.564063962),  Gap: -82.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 201, LB: 6230145.522920275, (exp UB:4788651.993727249),  Gap: -30.10,  Fixed x: False,  Fixed thetavar: False  
Iteration: 11, Duration: 217, LB: 6230145.529920282, (exp UB:4889243.928752613),  Gap: -27.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 231, LB: 6230147.298401944, (exp UB:2784146.967724913),  Gap: -123.77,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 251, LB: 6230914.689686608, (exp UB:7798439.164729029),  Gap: 20.10,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 270, LB: 6230492.147952416, (exp UB:5760865.685254104),  Gap: -8.15,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 291, LB: 6230914.693686608, (exp UB:7032200.575919976),  Gap: 11.39,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 307, LB: 6230914.680043953, (exp UB:5455793.594412118),  Gap: -14.21,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 324, LB: 6230914.955479542, (exp UB:4445016.713525372),  Gap: -40.18,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 346, LB: 6231244.594705099, (exp UB:6124595.152305419),  Gap: -1.74,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 369, LB: 6231106.876398349, (exp UB:2447151.7950632647),  Gap: -154.63,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 394, LB: 6231244.792783335, (exp UB:4852153.8777867835),  Gap: -28.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 414, LB: 6231352.113429516, (exp UB:5688572.5915762335),  Gap: -9.54,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 438, LB: 6231768.153385304, (exp UB:4391255.48749556),  Gap: -41.91,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 458, LB: 6231850.856385912, (exp UB:4229528.754156498),  Gap: -47.34,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 482, LB: 6233200.387831673, (exp UB:2792752.161945007),  Gap: -123.19,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 506, LB: 6234712.219609958, (exp UB:5081209.184475638),  Gap: -22.70,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 530, LB: 6234412.204044843, (exp UB:4487405.349737463),  Gap: -38.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 553, LB: 6234870.077963383, (exp UB:3557679.595322076),  Gap: -75.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 576, LB: 6236235.383067094, (exp UB:5141962.852880389),  Gap: -21.28,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 598, LB: 6237450.689877539, (exp UB:4054314.6223594225),  Gap: -53.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 623, LB: 6237397.163173914, (exp UB:4205082.2656163),  Gap: -48.33,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 647, LB: 6238253.216100158, (exp UB:3046418.518892925),  Gap: -104.77,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 673, LB: 6238053.807461101, (exp UB:3300463.058041663),  Gap: -89.01,  Fixed x: False,  Fixed thetavar: False  
