Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 4751, LB: 1018596.8035375166, (exp UB:1021552.4004250561),  Gap: 0.29,  Fixed x: True,  Fixed thetavar: True  
Change stage 1 problem to integer 
Iteration: 2, Duration: 4771, LB: 1018524.0576954139, (exp UB:1018189.1957587011),  Gap: -0.03,  Fixed x: True,  Fixed thetavar: True  
Iteration: 3, Duration: 4789, LB: 1018524.06087501, (exp UB:1018365.254819871),  Gap: -0.02,  Fixed x: True,  Fixed thetavar: True  
Iteration: 4, Duration: 4810, LB: 1018524.0623634305, (exp UB:1330542.7646832906),  Gap: 23.45,  Fixed x: True,  Fixed thetavar: True  
Iteration: 5, Duration: 4832, LB: 1018524.0681486477, (exp UB:1025239.6224470166),  Gap: 0.66,  Fixed x: True,  Fixed thetavar: True  
Iteration: 6, Duration: 4855, LB: 1018524.0723566411, (exp UB:1022510.4105195613),  Gap: 0.39,  Fixed x: True,  Fixed thetavar: True  
Iteration: 7, Duration: 4877, LB: 1018524.0770523072, (exp UB:1023772.2008715763),  Gap: 0.51,  Fixed x: True,  Fixed thetavar: True  
Iteration: 8, Duration: 4900, LB: 1018524.0932184411, (exp UB:1022110.0047912982),  Gap: 0.35,  Fixed x: True,  Fixed thetavar: True  
Iteration: 9, Duration: 4922, LB: 1018524.0887762995, (exp UB:1017375.3219309901),  Gap: -0.11,  Fixed x: True,  Fixed thetavar: True  
Iteration: 10, Duration: 4952, LB: 1018524.1096954158, (exp UB:1020665.1903164),  Gap: 0.21,  Fixed x: True,  Fixed thetavar: True  
Iteration: 11, Duration: 4978, LB: 1018524.0900482809, (exp UB:1019715.9602834561),  Gap: 0.12,  Fixed x: True,  Fixed thetavar: True  
