Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 802, LB: 9790420.55490977, (exp UB:53757298.4065976),  Gap: 81.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 864, LB: 9790420.55490977, (exp UB:43280017.90766885),  Gap: 77.38,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 912, LB: 9790420.55490977, (exp UB:61598967.57439685),  Gap: 84.11,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 1003, LB: 9790420.55490977, (exp UB:47439469.98348485),  Gap: 79.36,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 1045, LB: 9790420.55490977, (exp UB:48255398.23977797),  Gap: 79.71,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 1081, LB: 9790420.55490977, (exp UB:48716088.57232353),  Gap: 79.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 1118, LB: 9790420.55490977, (exp UB:53993617.22722742),  Gap: 81.87,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 1152, LB: 9790420.55490977, (exp UB:59246335.10760514),  Gap: 83.48,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 1188, LB: 9790420.55490977, (exp UB:58855724.08970535),  Gap: 83.37,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 1226, LB: 9790420.55490977, (exp UB:49211199.73693673),  Gap: 80.11,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 11, Duration: 1384, LB: 9790622.002709728, (exp UB:5562848.310222223),  Gap: -76.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 1469, LB: 9790763.871662846, (exp UB:5456452.807959007),  Gap: -79.43,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 1540, LB: 9790878.552447226, (exp UB:6500597.748126463),  Gap: -50.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 1636, LB: 9790526.41955972, (exp UB:5023944.92499193),  Gap: -94.88,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 1722, LB: 9790727.406932153, (exp UB:5239954.584257493),  Gap: -86.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 1801, LB: 9790711.128330922, (exp UB:5597878.529524775),  Gap: -74.90,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 1889, LB: 9790757.39188052, (exp UB:6157640.901715257),  Gap: -59.00,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 1985, LB: 9790533.225593057, (exp UB:5386033.157439475),  Gap: -81.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 2071, LB: 9790670.879280556, (exp UB:6753285.629772394),  Gap: -44.98,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 2163, LB: 9790558.758299587, (exp UB:5567286.174826197),  Gap: -75.86,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 2240, LB: 9791357.361693889, (exp UB:5474604.862053217),  Gap: -78.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 2320, LB: 9790746.825789241, (exp UB:5795983.617081327),  Gap: -68.92,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 2393, LB: 9790829.742688823, (exp UB:5941404.133392146),  Gap: -64.79,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 2469, LB: 9790739.417952167, (exp UB:5581286.8086691685),  Gap: -75.42,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 2575, LB: 9790682.446684722, (exp UB:7239154.124676928),  Gap: -35.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 2659, LB: 9790777.638647217, (exp UB:6139435.107397572),  Gap: -59.47,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 2747, LB: 9790712.368115269, (exp UB:4879340.546313148),  Gap: -100.66,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 2838, LB: 9790586.69904305, (exp UB:6788537.886838727),  Gap: -44.22,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 2933, LB: 9790969.932662975, (exp UB:4987799.188644891),  Gap: -96.30,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 3024, LB: 9790760.933767807, (exp UB:5941671.763986962),  Gap: -64.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 3127, LB: 9790682.088018779, (exp UB:5689554.044496428),  Gap: -72.08,  Fixed x: False,  Fixed thetavar: False  
