Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 2361, LB: 10624244.253518099, (exp UB:36109856.79912019),  Gap: 70.58,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 2511, LB: 10624244.253518099, (exp UB:30364657.691407863),  Gap: 65.01,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 2706, LB: 10624244.253518099, (exp UB:38998575.585076466),  Gap: 72.76,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 2819, LB: 10624244.253518099, (exp UB:32254065.569771785),  Gap: 67.06,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 2933, LB: 10624244.253518099, (exp UB:37296292.32551541),  Gap: 71.51,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 3018, LB: 10624244.253518099, (exp UB:40806089.12236696),  Gap: 73.96,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 3141, LB: 10624244.253518099, (exp UB:36228868.27174494),  Gap: 70.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 3259, LB: 10624244.253518099, (exp UB:32501746.731431525),  Gap: 67.31,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 3390, LB: 10624244.253518099, (exp UB:30222636.729712125),  Gap: 64.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 3515, LB: 10624244.253518099, (exp UB:39581050.279508404),  Gap: 73.16,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 11, Duration: 3817, LB: 10624732.941197554, (exp UB:5472360.919819131),  Gap: -94.15,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 3960, LB: 10624926.12985788, (exp UB:6321178.2301010005),  Gap: -68.08,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 4114, LB: 10624522.484655555, (exp UB:6247588.088284984),  Gap: -70.06,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 4252, LB: 10624799.306754861, (exp UB:6555846.713054966),  Gap: -62.07,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 4373, LB: 10624371.566055559, (exp UB:5924248.144252416),  Gap: -79.34,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 4491, LB: 10625274.85473646, (exp UB:5383478.475823569),  Gap: -97.37,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 4620, LB: 10625008.111281216, (exp UB:5473791.432643015),  Gap: -94.11,  Fixed x: False,  Fixed thetavar: False  
