Start the SDDP algorithm 
Use Papadakos method to generate strong cuts: True 
Generate  cuts with linear relaxation: False 
Generate  WarmUp cuts in SDDP: True 
Generate  cuts with LBF: True 
Generate  cuts with two-stage solution: False 
Use valid inequalities: False 
Run SDDP in a single tree: False 
SDDP setting: 'JustYFix' 
Iteration: 1, Duration: 1308, LB: 18205089.18353355, (exp UB:55695757.22334085),  Gap: 67.31,  Fixed x: False,  Fixed thetavar: False  
Iteration: 2, Duration: 1368, LB: 18205089.18353355, (exp UB:49966710.50325906),  Gap: 63.57,  Fixed x: False,  Fixed thetavar: False  
Iteration: 3, Duration: 1421, LB: 18205089.18353355, (exp UB:51553606.315345764),  Gap: 64.69,  Fixed x: False,  Fixed thetavar: False  
Iteration: 4, Duration: 1478, LB: 18205089.18353355, (exp UB:50783628.04187186),  Gap: 64.15,  Fixed x: False,  Fixed thetavar: False  
Iteration: 5, Duration: 1530, LB: 18205089.18353355, (exp UB:50472101.52397836),  Gap: 63.93,  Fixed x: False,  Fixed thetavar: False  
Iteration: 6, Duration: 1584, LB: 18205089.18353355, (exp UB:48767830.028467044),  Gap: 62.67,  Fixed x: False,  Fixed thetavar: False  
Iteration: 7, Duration: 1639, LB: 18205089.18353355, (exp UB:46950597.892184764),  Gap: 61.23,  Fixed x: False,  Fixed thetavar: False  
Iteration: 8, Duration: 1693, LB: 18205089.18353355, (exp UB:50536117.01761176),  Gap: 63.98,  Fixed x: False,  Fixed thetavar: False  
Iteration: 9, Duration: 1745, LB: 18205089.18353355, (exp UB:47321446.988965735),  Gap: 61.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 10, Duration: 1799, LB: 18205089.18353355, (exp UB:53879901.95114045),  Gap: 66.21,  Fixed x: False,  Fixed thetavar: False  
Change stage 1 problem to integer 
Iteration: 11, Duration: 2037, LB: 18206276.215649992, (exp UB:20040438.13665627),  Gap: 9.15,  Fixed x: False,  Fixed thetavar: False  
Iteration: 12, Duration: 2175, LB: 18205522.0344875, (exp UB:20071497.719394654),  Gap: 9.30,  Fixed x: False,  Fixed thetavar: False  
Iteration: 13, Duration: 2309, LB: 18205824.689462498, (exp UB:20654377.829129346),  Gap: 11.85,  Fixed x: False,  Fixed thetavar: False  
Iteration: 14, Duration: 2452, LB: 18205447.74636668, (exp UB:19435809.134713266),  Gap: 6.33,  Fixed x: False,  Fixed thetavar: False  
Iteration: 15, Duration: 2631, LB: 18205633.65712917, (exp UB:19799185.924585395),  Gap: 8.05,  Fixed x: False,  Fixed thetavar: False  
Iteration: 16, Duration: 2775, LB: 18205389.20134167, (exp UB:19385888.30317214),  Gap: 6.09,  Fixed x: False,  Fixed thetavar: False  
Iteration: 17, Duration: 2978, LB: 18205792.011591677, (exp UB:22089601.554663055),  Gap: 17.58,  Fixed x: False,  Fixed thetavar: False  
Iteration: 18, Duration: 3162, LB: 18205408.3455, (exp UB:18892329.138823558),  Gap: 3.64,  Fixed x: False,  Fixed thetavar: False  
Iteration: 19, Duration: 3327, LB: 18205487.228170827, (exp UB:19282525.100210644),  Gap: 5.59,  Fixed x: False,  Fixed thetavar: False  
Iteration: 20, Duration: 3498, LB: 18205331.510741673, (exp UB:19386206.327328995),  Gap: 6.09,  Fixed x: False,  Fixed thetavar: False  
Iteration: 21, Duration: 3698, LB: 18205945.229499992, (exp UB:19530035.76976057),  Gap: 6.78,  Fixed x: False,  Fixed thetavar: False  
Iteration: 22, Duration: 3883, LB: 18205470.631512515, (exp UB:18861101.341934253),  Gap: 3.48,  Fixed x: False,  Fixed thetavar: False  
Iteration: 23, Duration: 4082, LB: 18205421.029900003, (exp UB:20413410.58905963),  Gap: 10.82,  Fixed x: False,  Fixed thetavar: False  
Iteration: 24, Duration: 4256, LB: 18205771.458375007, (exp UB:18892890.74190728),  Gap: 3.64,  Fixed x: False,  Fixed thetavar: False  
Iteration: 25, Duration: 4447, LB: 18205393.19374167, (exp UB:21076133.902517535),  Gap: 13.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 26, Duration: 4664, LB: 18205477.623566672, (exp UB:20124309.85343471),  Gap: 9.53,  Fixed x: False,  Fixed thetavar: False  
Iteration: 27, Duration: 4875, LB: 18206211.104250006, (exp UB:18831095.351005815),  Gap: 3.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 28, Duration: 5076, LB: 18205471.32860417, (exp UB:21076454.0871443),  Gap: 13.62,  Fixed x: False,  Fixed thetavar: False  
Iteration: 29, Duration: 5337, LB: 18205742.86380973, (exp UB:22057934.384338263),  Gap: 17.46,  Fixed x: False,  Fixed thetavar: False  
Iteration: 30, Duration: 5584, LB: 18205978.41989706, (exp UB:20199450.098990507),  Gap: 9.87,  Fixed x: False,  Fixed thetavar: False  
Iteration: 31, Duration: 5785, LB: 18205544.06379166, (exp UB:19458351.509008177),  Gap: 6.44,  Fixed x: False,  Fixed thetavar: False  
Iteration: 32, Duration: 6051, LB: 18205882.67276249, (exp UB:20625132.004221186),  Gap: 11.73,  Fixed x: False,  Fixed thetavar: False  
Iteration: 33, Duration: 6355, LB: 18205304.634116672, (exp UB:18308729.674989108),  Gap: 0.56,  Fixed x: False,  Fixed thetavar: False  
Iteration: 34, Duration: 6600, LB: 18205479.079391666, (exp UB:18831324.476191882),  Gap: 3.32,  Fixed x: False,  Fixed thetavar: False  
Iteration: 35, Duration: 6861, LB: 18206066.126500003, (exp UB:19630829.56109173),  Gap: 7.26,  Fixed x: False,  Fixed thetavar: False  
Iteration: 36, Duration: 7150, LB: 18206331.730752982, (exp UB:18985744.728662327),  Gap: 4.11,  Fixed x: False,  Fixed thetavar: False  
Iteration: 37, Duration: 7589, LB: 18206176.327237617, (exp UB:18279046.875769),  Gap: 0.40,  Fixed x: False,  Fixed thetavar: False  
Iteration: 38, Duration: 7828, LB: 18205436.692879174, (exp UB:18942197.961968556),  Gap: 3.89,  Fixed x: False,  Fixed thetavar: False  
Iteration: 39, Duration: 8132, LB: 18205632.10342501, (exp UB:20052061.75915911),  Gap: 9.21,  Fixed x: False,  Fixed thetavar: False  
Iteration: 40, Duration: 8799, LB: 18205730.201925002, (exp UB:20084410.474725932),  Gap: 9.35,  Fixed x: False,  Fixed thetavar: False  
Iteration: 41, Duration: 9493, LB: 18205510.79061666, (exp UB:19842566.840974182),  Gap: 8.25,  Fixed x: False,  Fixed thetavar: False  
Iteration: 42, Duration: 9883, LB: 18206143.1567193, (exp UB:18893119.527015507),  Gap: 3.64,  Fixed x: False,  Fixed thetavar: False  
Iteration: 43, Duration: 10288, LB: 18205540.60674166, (exp UB:19842154.132386234),  Gap: 8.25,  Fixed x: False,  Fixed thetavar: False  
